WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Bukit Tampoi,1/1/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,1/1/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,1/1/2022,Manganese (Mn),0,0,0
Rantau Panjang,1/1/2022,pH,6.23,6.43,6.59
Rantau Panjang,1/1/2022,Color,400,491.67,600
Rantau Panjang,1/1/2022,Turbidity,212,298.67,384
Rantau Panjang,1/1/2022,Ferum/Iron (Fe),0.94,1.11,1.21
Rantau Panjang,1/1/2022,Ammonia (NH4),0.29,0.38,0.49
Rantau Panjang,1/1/2022,Manganese (Mn),0.14,0.2,0.28
Sungai Pangsoon,1/1/2022,pH,6.72,6.88,7.19
Sungai Pangsoon,1/1/2022,Color,0,0,0
Sungai Pangsoon,1/1/2022,Turbidity,2.95,3.2,3.45
Sungai Pangsoon,1/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Labu,1/1/2022,pH,6.34,6.44,6.61
Sungai Labu,1/1/2022,Color,4,4.67,6
Sungai Labu,1/1/2022,Turbidity,5.1,5.39,5.7
Sungai Labu,1/1/2022,Ferum/Iron (Fe),0.08,0.08,0.09
Sungai Labu,1/1/2022,Ammonia (NH4),0.01,0.02,0.03
Sungai Labu,1/1/2022,Manganese (Mn),0.04,0.04,0.04
Sungai Pangsoon,1/1/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,1/1/2022,Manganese (Mn),0,0,0
Rantau Panjang,3/1/2022,Manganese (Mn),0.06,0.13,0.2
Labohan Dagang,3/1/2022,pH,6.82,6.94,7.19
Labohan Dagang,3/1/2022,Color,4,6,10
Labohan Dagang,3/1/2022,Turbidity,1.04,1.19,1.45
Labohan Dagang,3/1/2022,Ferum/Iron (Fe),0.02,0.03,0.04
Labohan Dagang,3/1/2022,Ammonia (NH4),0.06,0.07,0.07
Labohan Dagang,3/1/2022,Manganese (Mn),0.03,0.04,0.04
Bukit Tampoi,3/1/2022,pH,0,0,0
Bukit Tampoi,3/1/2022,Color,0,0,0
Bukit Tampoi,3/1/2022,Turbidity,0,0,0
Bukit Tampoi,3/1/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,3/1/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,3/1/2022,Manganese (Mn),0,0,0
North Hummock,3/1/2022,pH,4.82,4.87,5
North Hummock,3/1/2022,Color,95,95,95
North Hummock,3/1/2022,Turbidity,8.61,9.62,14.5
North Hummock,3/1/2022,Ferum/Iron (Fe),0.54,0.65,0.73
North Hummock,3/1/2022,Ammonia (NH4),0.1,0.1,0.1
North Hummock,3/1/2022,Manganese (Mn),0.05,0.06,0.07
Sungai Sireh,3/1/2022,pH,3.39,3.63,3.89
Sungai Sireh,3/1/2022,Color,623,688.68,753
Sungai Sireh,3/1/2022,Turbidity,22,28.23,37
Sungai Sireh,3/1/2022,Ferum/Iron (Fe),1.18,1.43,1.91
Sungai Sireh,3/1/2022,Ammonia (NH4),2.19,2.37,2.6
Sungai Sireh,3/1/2022,Manganese (Mn),0.15,0.16,0.17
Sungai Rumput,3/1/2022,pH,6.7,6.91,7.04
Sungai Rumput,3/1/2022,Color,8,24.17,40
Sungai Rumput,3/1/2022,Turbidity,24.4,40.15,75.7
Sungai Rumput,3/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,3/1/2022,Ammonia (NH4),0.11,0.11,0.11
Sungai Rumput,3/1/2022,Manganese (Mn),0,0,0
Bernam River Headworks (New),3/1/2022,pH,6.23,6.3,6.41
Bernam River Headworks (New),3/1/2022,Color,15,26.71,40
Bernam River Headworks (New),3/1/2022,Turbidity,55.6,72.11,95.6
Bernam River Headworks (New),3/1/2022,Ferum/Iron (Fe),1.1,1.15,1.2
Bernam River Headworks (New),3/1/2022,Ammonia (NH4),0.07,0.08,0.09
Bernam River Headworks (New),3/1/2022,Manganese (Mn),0.12,0.16,0.19
Langat 2,3/1/2022,pH,6.8,6.87,6.94
Langat 2,3/1/2022,Color,15,20.17,28
Sungai Selisek,1/1/2022,pH,6.62,6.68,6.74
Sungai Selisek,1/1/2022,Color,150,282.58,605
Sungai Selisek,1/1/2022,Turbidity,40.1,74.39,156
Sungai Selisek,1/1/2022,Ferum/Iron (Fe),0.64,1,1.64
Sungai Selisek,1/1/2022,Ammonia (NH4),0.08,0.14,0.2
Sungai Selisek,1/1/2022,Manganese (Mn),0.11,0.25,0.43
Kalumpang,1/1/2022,pH,6.81,6.88,6.93
Kalumpang,1/1/2022,Color,5,8.67,15
Kalumpang,1/1/2022,Turbidity,1.89,2.57,4.44
Kalumpang,1/1/2022,Ferum/Iron (Fe),0.01,0.03,0.05
Kalumpang,1/1/2022,Ammonia (NH4),0.04,0.04,0.04
Kalumpang,1/1/2022,Manganese (Mn),0,0.02,0.04
Sungai Batu,1/1/2022,pH,6.54,6.82,6.89
Sungai Batu,1/1/2022,Color,47,77.5,91
Sungai Batu,1/1/2022,Turbidity,5.88,6.03,6.22
Sungai Batu,1/1/2022,Ferum/Iron (Fe),0.71,0.81,0.89
Sungai Batu,1/1/2022,Ammonia (NH4),0.12,0.12,0.12
Sungai Batu,1/1/2022,Manganese (Mn),0.05,0.07,0.09
Batang Kali,1/1/2022,pH,6.88,6.92,6.97
Batang Kali,1/1/2022,Color,0,0,0
Batang Kali,1/1/2022,Turbidity,13.4,61.35,230
Batang Kali,1/1/2022,Ferum/Iron (Fe),0.14,0.19,0.22
Batang Kali,1/1/2022,Ammonia (NH4),0.09,0.09,0.09
Batang Kali,1/1/2022,Manganese (Mn),0.02,0.04,0.09
Sungai Langat,1/1/2022,pH,6.23,6.54,6.94
Sungai Langat,1/1/2022,Color,39,76.42,201
Sungai Langat,1/1/2022,Turbidity,110,895.33,4133
Sungai Langat,1/1/2022,Ferum/Iron (Fe),0.22,0.53,0.93
Sungai Langat,1/1/2022,Ammonia (NH4),0.12,0.55,0.85
Sungai Langat,1/1/2022,Manganese (Mn),0.15,0.17,0.2
North Hummock,1/1/2022,pH,4.67,4.77,4.81
North Hummock,1/1/2022,Color,142,142,142
North Hummock,1/1/2022,Turbidity,9.03,10.18,11.7
Sungai Rangkap,1/1/2022,pH,6.17,6.41,6.62
Sungai Rangkap,1/1/2022,Color,3,6.54,19
Sungai Rangkap,1/1/2022,Turbidity,3.63,21.25,111
Sungai Rangkap,1/1/2022,Ferum/Iron (Fe),0.27,0.27,0.27
Sungai Rangkap,1/1/2022,Ammonia (NH4),0.02,0.02,0.02
Sungai Rangkap,1/1/2022,Manganese (Mn),0.04,0.04,0.04
North Hummock,1/1/2022,Ferum/Iron (Fe),0.35,0.44,0.71
North Hummock,1/1/2022,Ammonia (NH4),0.21,0.21,0.21
North Hummock,1/1/2022,Manganese (Mn),0.04,0.05,0.05
Bernam River Headworks (New),1/1/2022,pH,6.09,6.32,6.58
Bernam River Headworks (New),1/1/2022,Color,22,36.18,54
Bernam River Headworks (New),1/1/2022,Turbidity,99.9,154.45,209
Bernam River Headworks (New),1/1/2022,Ferum/Iron (Fe),1.45,1.68,2.02
Semenyih 2 ,1/1/2022,pH,6.76,6.81,6.86
Semenyih 2 ,1/1/2022,Color,1,4.92,8
Semenyih 2 ,1/1/2022,Turbidity,19.4,28.32,34.3
Semenyih 2 ,1/1/2022,Ferum/Iron (Fe),0.14,0.2,0.26
Semenyih 2 ,1/1/2022,Ammonia (NH4),0.02,0.05,0.1
Semenyih 2 ,1/1/2022,Manganese (Mn),0.09,0.1,0.11
Sungai Serai,1/1/2022,pH,6.05,6.14,6.22
Sungai Serai,1/1/2022,Color,0,2.25,5
Sungai Serai,1/1/2022,Turbidity,3.32,3.94,4.36
Sungai Serai,1/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Serai,1/1/2022,Ammonia (NH4),0,0,0
Sungai Serai,1/1/2022,Manganese (Mn),0.01,0.01,0.01
North Hummock,4/1/2022,pH,4.9,5,5.05
North Hummock,4/1/2022,Color,98,98,98
North Hummock,4/1/2022,Turbidity,8.23,9.06,11.5
North Hummock,4/1/2022,Ferum/Iron (Fe),0.75,0.81,0.85
North Hummock,4/1/2022,Ammonia (NH4),0.11,0.11,0.11
North Hummock,4/1/2022,Manganese (Mn),0.05,0.06,0.08
Sungai Rumput,4/1/2022,pH,6.89,6.92,6.99
Kuala Kubu Bharu,3/1/2022,Color,10,14.21,21
Kuala Kubu Bharu,3/1/2022,Turbidity,2.34,2.95,4.98
Kuala Kubu Bharu,3/1/2022,Ferum/Iron (Fe),0.02,0.04,0.06
Kuala Kubu Bharu,3/1/2022,Ammonia (NH4),0.13,0.13,0.13
Kuala Kubu Bharu,3/1/2022,Manganese (Mn),0,0.01,0.04
Kalumpang,3/1/2022,pH,6.9,7.02,7.17
Kalumpang,3/1/2022,Color,3,4.54,8
Kalumpang,3/1/2022,Turbidity,1.49,1.68,1.92
Kalumpang,3/1/2022,Ferum/Iron (Fe),0,0.02,0.03
Sungai Selangor Fasa 2,4/1/2022,pH,6,6.15,6.3
Sungai Selangor Fasa 2,4/1/2022,Color,8,12.58,16
Sungai Selangor Fasa 2,4/1/2022,Turbidity,70,145,280
Sungai Selangor Fasa 2,4/1/2022,Ferum/Iron (Fe),1.45,2.04,2.94
Sungai Selangor Fasa 2,4/1/2022,Ammonia (NH4),0.13,0.28,0.85
Sungai Selangor Fasa 2,4/1/2022,Manganese (Mn),0.15,0.31,0.53
Kalumpang,3/1/2022,Ammonia (NH4),0.04,0.04,0.04
Kalumpang,3/1/2022,Manganese (Mn),0,0,0.01
Sungai Pangsoon,3/1/2022,pH,6.54,6.68,6.82
Sungai Pangsoon,3/1/2022,Color,0,0,0
Sungai Pangsoon,3/1/2022,Turbidity,3.48,4.1,4.55
Sungai Pangsoon,3/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,3/1/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,3/1/2022,Manganese (Mn),0,0,0
Batang Kali,3/1/2022,pH,6.67,6.89,6.95
Batang Kali,3/1/2022,Color,0,0.79,8
Batang Kali,3/1/2022,Turbidity,10.4,34.61,195
Batang Kali,3/1/2022,Ferum/Iron (Fe),0.08,0.25,0.38
Batang Kali,3/1/2022,Ammonia (NH4),0.12,0.12,0.12
Batang Kali,3/1/2022,Manganese (Mn),0,0.02,0.03
Semenyih 2 ,3/1/2022,pH,6.73,6.81,6.86
Semenyih 2 ,3/1/2022,Color,4,6.5,9
Semenyih 2 ,3/1/2022,Turbidity,19.1,22.3,25.1
Semenyih 2 ,3/1/2022,Ferum/Iron (Fe),0.12,0.18,0.21
Semenyih 2 ,3/1/2022,Ammonia (NH4),0,0.06,0.1
Semenyih 2 ,3/1/2022,Manganese (Mn),0.07,0.08,0.09
Cheras Batu 11,3/1/2022,pH,6.51,6.69,6.84
Cheras Batu 11,3/1/2022,Color,242,457.42,1075
Cheras Batu 11,3/1/2022,Turbidity,139,285.13,514
Cheras Batu 11,3/1/2022,Ferum/Iron (Fe),0.09,0.12,0.16
Cheras Batu 11,3/1/2022,Ammonia (NH4),0.21,0.43,0.66
Cheras Batu 11,3/1/2022,Manganese (Mn),0.08,0.11,0.17
Sungai Lolo - Baru,3/1/2022,pH,7.19,7.25,7.31
Sungai Lolo - Baru,3/1/2022,Color,0,0,0
Sungai Lolo - Lama,3/1/2022,pH,0,0,0
Sungai Lolo - Lama,3/1/2022,Color,0,0,0
Sungai Lolo - Lama,3/1/2022,Turbidity,0,0,0
Sungai Lolo - Lama,3/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,3/1/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,3/1/2022,Manganese (Mn),0,0,0
Sungai Lolo - Baru,3/1/2022,Turbidity,3.21,4.17,4.91
Sungai Lolo - Baru,3/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,3/1/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,3/1/2022,Manganese (Mn),0,0,0
Bernam River Headworks (Old),3/1/2022,pH,6.2,6.36,6.58
Bernam River Headworks (Old),3/1/2022,Color,4,14.88,45
Bernam River Headworks (Old),3/1/2022,Turbidity,44.1,68.89,98.6
Bernam River Headworks (Old),3/1/2022,Ferum/Iron (Fe),0.78,0.93,1.12
Bernam River Headworks (Old),3/1/2022,Ammonia (NH4),0.04,0.1,0.13
Bernam River Headworks (Old),3/1/2022,Manganese (Mn),0.09,0.12,0.14
Sungai Labu,3/1/2022,pH,6.29,6.4,6.71
Sungai Labu,3/1/2022,Color,3,4.42,6
Sungai Labu,3/1/2022,Turbidity,5.43,6.19,7.19
Sungai Labu,3/1/2022,Ferum/Iron (Fe),0.08,0.09,0.1
Bukit Nanas,3/1/2022,pH,6.29,6.33,6.38
Bukit Nanas,3/1/2022,Color,13,16,19
Bernam River Headworks (New),1/1/2022,Ammonia (NH4),0.09,0.14,0.19
Bernam River Headworks (New),1/1/2022,Manganese (Mn),0.22,0.32,0.4
Bukit Nanas,1/1/2022,pH,6.36,6.43,6.5
Bukit Nanas,1/1/2022,Color,11,16.17,24
Bukit Nanas,1/1/2022,Turbidity,15.3,17.24,20.8
Bukit Nanas,1/1/2022,Ferum/Iron (Fe),0.21,0.56,0.79
Bukit Nanas,1/1/2022,Ammonia (NH4),0.3,0.4,0.5
Bukit Nanas,1/1/2022,Manganese (Mn),0.04,0.05,0.06
Sungai Rumput,1/1/2022,pH,6.85,7.03,7.16
Sungai Rumput,1/1/2022,Color,10,13.5,18
Sungai Rumput,1/1/2022,Turbidity,17.5,20.7,26.2
Sungai Rumput,1/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,1/1/2022,Ammonia (NH4),0.02,0.02,0.02
Sungai Rumput,1/1/2022,Manganese (Mn),0,0,0
Sungai Gombak,1/1/2022,pH,6.99,7.5,7.94
Sungai Gombak,1/1/2022,Color,12,273.92,780
Sungai Gombak,1/1/2022,Turbidity,18.6,66.47,171
Sungai Gombak,1/1/2022,Ferum/Iron (Fe),0.13,0.23,0.32
Sungai Gombak,1/1/2022,Ammonia (NH4),0.08,0.08,0.08
Sungai Gombak,1/1/2022,Manganese (Mn),0.08,0.09,0.1
Salak Tinggi,1/1/2022,pH,6.4,6.55,6.65
Sungai Lolo - Lama,4/1/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,4/1/2022,Manganese (Mn),0,0,0
Sungai Gombak,4/1/2022,pH,7.2,7.4,7.63
Sungai Gombak,4/1/2022,Color,33,40.08,48
Sungai Gombak,4/1/2022,Turbidity,5.87,8.42,11.7
Sungai Gombak,4/1/2022,Ferum/Iron (Fe),0.18,0.18,0.18
Sungai Gombak,4/1/2022,Ammonia (NH4),0.12,0.12,0.12
Sungai Gombak,4/1/2022,Manganese (Mn),0.02,0.02,0.02
Sungai Selangor Fasa 3,4/1/2022,pH,5.51,5.59,5.69
Sungai Selangor Fasa 3,4/1/2022,Color,32,38.83,44
Sungai Selangor Fasa 3,4/1/2022,Turbidity,54.8,76.68,107
Sungai Selangor Fasa 3,4/1/2022,Ferum/Iron (Fe),1.24,1.33,1.41
Sungai Selangor Fasa 3,4/1/2022,Ammonia (NH4),0.09,0.12,0.18
Sungai Selangor Fasa 3,4/1/2022,Manganese (Mn),0.16,0.2,0.29
Sungai Tengi,4/1/2022,pH,4.86,5.08,5.51
Sungai Tengi,4/1/2022,Color,100,235,800
Sungai Tengi,4/1/2022,Turbidity,10.1,61.77,301
Sungai Tengi,4/1/2022,Ferum/Iron (Fe),0.25,0.74,1.47
Sungai Tengi,4/1/2022,Ammonia (NH4),0.36,0.36,0.36
Sungai Tengi,4/1/2022,Manganese (Mn),0.05,0.13,0.28
Bukit Nanas,4/1/2022,pH,6.3,6.36,6.42
Bukit Nanas,4/1/2022,Color,13,15,17
Bukit Nanas,4/1/2022,Turbidity,17.7,28.43,39.8
Bukit Nanas,4/1/2022,Ferum/Iron (Fe),0.35,0.69,0.87
Bukit Nanas,4/1/2022,Ammonia (NH4),0.4,0.4,0.4
Bukit Nanas,4/1/2022,Manganese (Mn),0.05,0.08,0.11
Sungai Lolo - Baru,4/1/2022,pH,7.25,7.28,7.31
Sungai Lolo - Baru,4/1/2022,Color,0,0,0
Sungai Lolo - Baru,4/1/2022,Turbidity,3.28,4,4.56
Sungai Lolo - Baru,4/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,4/1/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,4/1/2022,Manganese (Mn),0,0,0
Kepong,5/1/2022,pH,6.67,6.75,6.87
Kepong,5/1/2022,Color,13,31.08,43
Kepong,5/1/2022,Turbidity,3.72,4.59,7.23
Kepong,5/1/2022,Ferum/Iron (Fe),0.08,0.08,0.08
Kepong,5/1/2022,Ammonia (NH4),0.07,0.07,0.07
Langat 2,3/1/2022,Turbidity,197,294,388
Langat 2,3/1/2022,Ferum/Iron (Fe),2.33,2.37,2.41
Langat 2,3/1/2022,Ammonia (NH4),0.31,0.32,0.33
Langat 2,3/1/2022,Manganese (Mn),0.41,0.46,0.5
Sungai Gombak,3/1/2022,pH,7.15,7.48,7.96
Sungai Gombak,3/1/2022,Color,36,58.33,139
Sungai Gombak,3/1/2022,Turbidity,8.74,12.91,24
Sungai Gombak,3/1/2022,Ferum/Iron (Fe),0.2,0.25,0.3
Sungai Gombak,3/1/2022,Ammonia (NH4),0.32,0.32,0.32
Sungai Gombak,3/1/2022,Manganese (Mn),0.03,0.04,0.05
Sungai Selangor Fasa 3,3/1/2022,pH,5.5,5.58,5.63
Sungai Selangor Fasa 3,3/1/2022,Color,29,35.67,40
Sungai Selangor Fasa 3,3/1/2022,Turbidity,85.2,129.95,282
Sungai Selangor Fasa 3,3/1/2022,Ferum/Iron (Fe),1.2,1.54,2.22
Sungai Selangor Fasa 3,3/1/2022,Ammonia (NH4),0.06,0.11,0.19
Sungai Selangor Fasa 3,3/1/2022,Manganese (Mn),0.13,0.26,0.5
Sungai Semenyih,4/1/2022,pH,6.25,6.45,6.56
Sungai Semenyih,4/1/2022,Color,7,10.92,18
Sungai Semenyih,4/1/2022,Turbidity,104,215.25,529
Sungai Semenyih,4/1/2022,Ferum/Iron (Fe),1.64,1.84,2.06
Sungai Semenyih,4/1/2022,Ammonia (NH4),0.03,0.07,0.12
Sungai Semenyih,4/1/2022,Manganese (Mn),0.01,0.02,0.02
Langat 2,4/1/2022,pH,6.87,6.91,6.93
Langat 2,4/1/2022,Color,12,18.5,34
Langat 2,4/1/2022,Turbidity,90,287.33,633
Langat 2,4/1/2022,Ferum/Iron (Fe),1.31,1.6,1.88
Langat 2,4/1/2022,Ammonia (NH4),0.07,0.08,0.09
Bukit Nanas,3/1/2022,Turbidity,18.7,20.44,23.71
Bukit Nanas,3/1/2022,Ferum/Iron (Fe),0.41,0.56,0.69
Bukit Nanas,3/1/2022,Ammonia (NH4),0.54,0.54,0.54
Bukit Nanas,3/1/2022,Manganese (Mn),0.06,0.07,0.1
Sungai Labu,3/1/2022,Ammonia (NH4),0.01,0.02,0.04
Sungai Labu,3/1/2022,Manganese (Mn),0.04,0.05,0.05
Sungai Tengi,3/1/2022,pH,5.35,5.57,6.14
Sungai Tengi,3/1/2022,Color,90,194.06,258
Sungai Tengi,3/1/2022,Turbidity,13.9,30.57,60
Sungai Tengi,3/1/2022,Ferum/Iron (Fe),0.42,0.42,0.42
Sungai Tengi,3/1/2022,Ammonia (NH4),0.06,0.06,0.06
Sungai Tengi,3/1/2022,Manganese (Mn),0.04,0.06,0.07
Sungai Serai,3/1/2022,pH,6.12,6.2,6.27
Sungai Serai,3/1/2022,Color,0,1.67,3
Sungai Serai,3/1/2022,Turbidity,3.23,3.92,4.87
Sungai Serai,3/1/2022,Ferum/Iron (Fe),0.02,0.02,0.02
Sungai Serai,3/1/2022,Ammonia (NH4),0.01,0.01,0.01
Sungai Serai,3/1/2022,Manganese (Mn),0.03,0.03,0.03
Sungai Rangkap,3/1/2022,pH,6.7,6.86,7.09
Sungai Rangkap,3/1/2022,Color,0,2.04,6
Sungai Rangkap,3/1/2022,Turbidity,3.88,4.32,4.94
Sungai Rangkap,3/1/2022,Ferum/Iron (Fe),0.11,0.11,0.11
Sungai Rangkap,3/1/2022,Ammonia (NH4),0.17,0.17,0.17
Sungai Rangkap,3/1/2022,Manganese (Mn),0.01,0.01,0.01
Kepong,3/1/2022,pH,6.69,6.77,6.9
Sungai Selangor Fasa 1,4/1/2022,pH,6.19,6.32,6.41
Sungai Selangor Fasa 1,4/1/2022,Color,241,960,2930
Sungai Selangor Fasa 1,4/1/2022,Turbidity,24.8,133.21,403
Sungai Selangor Fasa 1,4/1/2022,Ferum/Iron (Fe),1.29,1.79,2.1
Sungai Selangor Fasa 1,4/1/2022,Ammonia (NH4),0.06,0.08,0.1
Sungai Selangor Fasa 1,4/1/2022,Manganese (Mn),0.15,0.19,0.24
Kepong,3/1/2022,Color,34,84,264
Kepong,3/1/2022,Turbidity,4.35,15.2,96
Kepong,3/1/2022,Ferum/Iron (Fe),0.08,0.08,0.08
Kepong,3/1/2022,Ammonia (NH4),0.08,0.08,0.08
Kepong,3/1/2022,Manganese (Mn),0,0,0
Rasa,3/1/2022,pH,7,7.03,7.1
Rasa,3/1/2022,Color,11,13.42,17
Rasa,3/1/2022,Turbidity,3.5,4.09,4.9
Sungai Rumput,4/1/2022,Color,8,12.67,20
Sungai Rumput,4/1/2022,Turbidity,9.1,12.27,15.3
Sungai Rumput,4/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,4/1/2022,Ammonia (NH4),0.08,0.08,0.08
Sungai Rumput,4/1/2022,Manganese (Mn),0,0,0
Sungai Labu,4/1/2022,pH,6.32,6.45,7.05
Sungai Labu,4/1/2022,Color,2,4.17,5
Sungai Labu,4/1/2022,Turbidity,5.62,6.4,7.06
Sungai Labu,4/1/2022,Ferum/Iron (Fe),0.1,0.11,0.11
Sungai Labu,4/1/2022,Ammonia (NH4),0.01,0.02,0.04
Sungai Labu,4/1/2022,Manganese (Mn),0.05,0.05,0.05
Sungai Pangsoon,4/1/2022,pH,6.65,6.74,6.9
Sungai Pangsoon,4/1/2022,Color,0,0,0
Sungai Pangsoon,4/1/2022,Turbidity,4.01,4.35,4.85
Sungai Pangsoon,4/1/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,4/1/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,4/1/2022,Manganese (Mn),0,0,0
Semenyih 2 ,4/1/2022,pH,6.77,6.84,6.93
Semenyih 2 ,4/1/2022,Color,2,4.67,6
Semenyih 2 ,4/1/2022,Turbidity,12.9,19.9,22.8
Semenyih 2 ,4/1/2022,Ferum/Iron (Fe),0.17,0.18,0.19
Semenyih 2 ,4/1/2022,Ammonia (NH4),0.04,0.07,0.1
Semenyih 2 ,4/1/2022,Manganese (Mn),0.04,0.05,0.06
Bernam River Headworks (New),4/1/2022,pH,6.22,6.36,6.44
Bernam River Headworks (New),4/1/2022,Color,17,32.46,50
Bernam River Headworks (New),4/1/2022,Turbidity,48.3,60.45,139
Bernam River Headworks (New),4/1/2022,Ferum/Iron (Fe),1.01,1.09,1.17
Bernam River Headworks (New),4/1/2022,Ammonia (NH4),0.01,0.04,0.05
Bernam River Headworks (New),4/1/2022,Manganese (Mn),0.13,0.17,0.22
Bukit Tampoi,4/1/2022,pH,0,0,0
Bukit Tampoi,4/1/2022,Color,0,0,0
Bukit Tampoi,4/1/2022,Turbidity,0,0,0
Bukit Tampoi,4/1/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,4/1/2022,Ammonia (NH4),0,0,0
Bernam River Headworks (Old),4/1/2022,pH,6.22,6.34,6.54
Bernam River Headworks (Old),4/1/2022,Color,8,13.08,18
Bernam River Headworks (Old),4/1/2022,Turbidity,40,68.15,505.5
Bernam River Headworks (Old),4/1/2022,Ferum/Iron (Fe),0.84,0.99,1.13
Bernam River Headworks (Old),4/1/2022,Ammonia (NH4),0.05,0.07,0.1
Bernam River Headworks (Old),4/1/2022,Manganese (Mn),0.08,0.09,0.1
Sungai Sireh,4/1/2022,pH,3.45,3.62,3.79
Sungai Sireh,4/1/2022,Color,643,679.96,715
Sungai Sireh,4/1/2022,Turbidity,20,24.33,29
Sungai Sireh,4/1/2022,Ferum/Iron (Fe),1.13,1.59,1.88
Sungai Sireh,4/1/2022,Ammonia (NH4),2.74,2.85,3.02
Sungai Sireh,4/1/2022,Manganese (Mn),0.14,0.25,0.4
Bukit Tampoi,4/1/2022,Manganese (Mn),0,0,0
Sungai Selangor Fasa 1,5/1/2022,pH,6.25,6.31,6.37
Sungai Selangor Fasa 1,5/1/2022,Color,640,1423.83,3510
Sungai Selangor Fasa 1,5/1/2022,Turbidity,72.8,180.01,455
Sungai Selangor Fasa 1,5/1/2022,Ferum/Iron (Fe),1.36,2.89,4.4
Sungai Selangor Fasa 1,5/1/2022,Ammonia (NH4),0.05,0.06,0.07
Sungai Selangor Fasa 1,5/1/2022,Manganese (Mn),0.22,0.39,0.59
Sungai Serai,5/1/2022,pH,6.09,6.18,6.35
Sungai Serai,5/1/2022,Color,0,1.79,3
Sungai Serai,5/1/2022,Turbidity,2.86,3.46,4.1
Sungai Selisek,5/1/2022,pH,6.62,6.69,6.74
Sungai Selisek,5/1/2022,Color,140,320.71,724
Sungai Selisek,5/1/2022,Turbidity,42,91.9,211
Sungai Selisek,5/1/2022,Ferum/Iron (Fe),0.68,0.9,1.26
Sungai Selisek,5/1/2022,Ammonia (NH4),0.07,0.12,0.2
Sungai Selisek,5/1/2022,Manganese (Mn),0.1,0.17,0.27
Rasa,4/1/2022,pH,7,7.07,7.1
Rasa,4/1/2022,Color,10,13.33,18
Rasa,4/1/2022,Turbidity,3.3,4.08,6.7
Rasa,4/1/2022,Ferum/Iron (Fe),0.17,0.22,0.34
Rasa,4/1/2022,Ammonia (NH4),0.01,0.02,0.02
Rasa,4/1/2022,Manganese (Mn),0.02,0.02,0.03
Kepong,4/1/2022,pH,6.62,6.75,6.81
Kepong,4/1/2022,Color,33,56.63,131
Kepong,4/1/2022,Turbidity,5.14,7.07,11.5
Kepong,4/1/2022,Ferum/Iron (Fe),0.08,0.08,0.08
Kepong,4/1/2022,Ammonia (NH4),0.05,0.05,0.05
Kepong,4/1/2022,Manganese (Mn),0,0,0
Sungai Selangor Fasa 3,5/1/2022,pH,5.52,5.59,5.66
Sungai Selangor Fasa 3,5/1/2022,Color,25,32.25,38
Sungai Selangor Fasa 3,5/1/2022,Turbidity,91.8,235.65,623
Sungai Selangor Fasa 3,5/1/2022,Ferum/Iron (Fe),1.42,1.98,2.75
Sungai Selangor Fasa 3,5/1/2022,Ammonia (NH4),0.13,0.21,0.32
Sungai Selangor Fasa 3,5/1/2022,Manganese (Mn),0.22,0.43,0.63
Sungai Serai,5/1/2022,Ferum/Iron (Fe),0.01,0.01,0.01
Sungai Rangkap,5/1/2022,pH,6.62,6.74,6.88
Sungai Rangkap,5/1/2022,Color,0,2.08,7
Sungai Rangkap,5/1/2022,Turbidity,3.86,4.42,4.86
Sungai Rangkap,5/1/2022,Ferum/Iron (Fe),0.12,0.12,0.12
Sungai Rangkap,5/1/2022,Ammonia (NH4),0.07,0.07,0.07
Sungai Rangkap,5/1/2022,Manganese (Mn),0.03,0.03,0.03
Sungai Serai,5/1/2022,Ammonia (NH4),0,0,0
Sungai Serai,5/1/2022,Manganese (Mn),0.01,0.01,0.01
Sungai Lolo - Baru,5/1/2022,pH,7.2,7.26,7.35
Sungai Lolo - Baru,5/1/2022,Color,0,0,0
Sungai Lolo - Baru,5/1/2022,Turbidity,3.09,3.66,4.74
Sungai Lolo - Baru,5/1/2022,Ferum/Iron (Fe),0,0,0
