,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,20.891364902506965,15.999999999999993,-16.417910447761194,60.0,2021-03-23,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.34,28.0,0.58,8.0
82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29.52646239554319,15.999999999999993,-16.149253731343283,50.0,2021-03-24,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.65,28.09,0.58,7.5
83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,24.23398328690808,4.0000000000000036,-16.417910447761194,60.0,2021-03-25,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.46,28.0,0.52,8.0
84,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,31.197771587743738,-14.000000000000002,-8.089552238805972,45.0,2021-03-26,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.71,30.79,0.43,7.25
85,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.12534818941505,-4.0000000000000036,10.597014925373125,40.0,2021-03-27,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,5.21,37.05,0.48,7.0
86,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,20.05571030640668,-19.999999999999996,15.940298507462696,40.0,2021-03-28,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.31,38.84,0.4,7.0
87,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,27.5766016713092,-9.999999999999998,7.223880597014931,40.0,2021-03-29,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.58,35.92,0.45,7.0
88,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,20.05571030640668,-16.000000000000004,10.686567164179099,40.0,2021-03-30,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.31,37.08,0.42,7.0
89,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,34.54038997214485,0.0,0.0,40.0,2021-03-31,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.83,33.5,0.5,7.0
90,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,23.398328690807794,-9.999999999999998,0.0,40.0,2021-04-01,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.43,33.5,0.45,7.0
91,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.7855153203342646,-19.999999999999996,-15.671641791044777,40.0,2021-04-02,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,3.69,28.25,0.4,7.0
92,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,22.00557103064067,-19.999999999999996,-11.940298507462686,40.0,2021-04-03,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.38,29.5,0.4,7.0
93,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,35.37604456824514,-18.000000000000004,-10.805970149253733,40.0,2021-04-04,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.86,29.88,0.41,7.0
94,1.6759776536312863,209.6883116883117,75.0,5.5045871559632875,60.0,70.0,49.303621169916454,-9.999999999999998,-6.95522388059701,40.0,2021-04-05,Langat 2,7.28,119.23,10.5,1.15,0.08,0.17,5.36,31.17,0.45,7.0
95,0.5586592178770954,129.61038961038963,94.5,-3.6697247706422047,19.99999999999999,60.0,54.038997214484695,0.0,-1.4925373134328357,40.0,2021-04-06,Langat 2,7.2,88.4,11.67,1.05,0.06,0.16,5.53,33.0,0.5,7.0
96,0.4189944134078247,187.45454545454544,5.500000000000002,6.422018348623839,0.0,30.0,26.18384401114207,0.0,2.5074626865671745,40.0,2021-04-07,Langat 2,7.19,110.67,6.33,1.16,0.05,0.13,4.53,34.34,0.5,7.0
97,4.050279329608939,-42.00000000000001,-27.833333333333332,0.9174311926605512,-60.0,-60.0,64.06685236768801,0.0,-11.940298507462686,40.0,2021-04-08,Langat 2,7.45,22.33,4.33,1.1,0.02,0.04,5.89,29.5,0.5,7.0
98,0.837988826815637,-22.07792207792208,-36.166666666666664,-15.596330275229361,-40.00000000000001,-40.00000000000001,64.6239554317549,-4.0000000000000036,1.4925373134328357,20.0,2021-04-09,Langat 2,7.22,30.0,3.83,0.92,0.03,0.06,5.91,34.0,0.48,6.0
99,-0.13966480446927076,-16.02597402597403,8.333333333333332,-12.844036697247718,40.00000000000001,-10.000000000000009,125.6267409470752,15.999999999999993,-5.970149253731343,20.0,2021-04-10,Langat 2,7.15,32.33,6.5,0.95,0.07,0.09,8.1,31.5,0.58,6.0
100,1.536312849162003,-25.53246753246753,-5.500000000000002,22.01834862385321,0.0,-30.0,56.82451253481895,0.0,-5.970149253731343,20.0,2021-04-11,Langat 2,7.27,28.67,5.67,1.33,0.05,0.07,5.63,31.5,0.5,6.0
101,-1.5363128491620157,29.428571428571427,5.500000000000002,13.761467889908246,120.0,9.999999999999995,65.73816155988858,-4.0000000000000036,-5.970149253731343,20.0,2021-04-12,Langat 2,7.05,49.83,6.33,1.24,0.11,0.11,5.95,31.5,0.48,6.0
102,2.3743016759776525,15.714285714285706,25.0,-33.02752293577982,-20.000000000000004,-40.00000000000001,65.45961002785518,0.0,-2.9850746268656714,30.0,2021-04-13,Langat 2,7.33,44.55,7.5,0.73,0.04,0.06,5.94,32.5,0.5,6.5
103,1.6759776536312863,123.81818181818183,75.0,-2.7522935779816535,19.99999999999999,19.99999999999999,64.6239554317549,-4.0000000000000036,-5.970149253731343,30.0,2021-04-14,Langat 2,7.28,86.17,10.5,1.06,0.06,0.12,5.91,31.5,0.48,6.5
104,1.3966480446927325,129.01298701298703,58.333333333333336,11.009174311926593,60.0,100.0,62.95264623955431,0.0,-5.970149253731343,30.0,2021-04-15,Langat 2,7.26,88.17,9.5,1.21,0.08,0.2,5.85,31.5,0.5,6.5
105,0.9776536312849202,121.81818181818183,63.83333333333333,0.0,40.00000000000001,49.999999999999986,45.96100278551533,0.0,25.37313432835821,20.0,2021-04-16,Langat 2,7.23,85.4,9.83,1.09,0.07,0.15,5.24,42.0,0.5,6.0
106,0.5586592178770954,109.01298701298701,44.5,-18.348623853211013,0.0,19.99999999999999,45.96100278551533,0.0,19.402985074626866,20.0,2021-04-17,Langat 2,7.2,80.47,8.67,0.89,0.05,0.12,5.24,40.0,0.5,6.0
107,0.0,220.33766233766232,80.5,17.43119266055045,160.0,130.0,45.40389972144847,0.0,28.35820895522388,20.0,2021-04-18,Langat 2,7.16,123.33,10.83,1.28,0.13,0.23,5.22,43.0,0.5,6.0
108,0.9776536312849202,64.98701298701299,22.166666666666668,-11.926605504587167,120.0,79.99999999999999,45.68245125348191,0.0,25.37313432835821,20.0,2021-04-19,Langat 2,7.23,63.52,7.33,0.96,0.11,0.18,5.23,42.0,0.5,6.0
109,0.13966480446927076,48.9090909090909,22.166666666666668,-31.192660550458722,60.0,9.999999999999995,45.68245125348191,0.0,20.8955223880597,20.0,2021-04-20,Langat 2,7.17,57.33,7.33,0.75,0.08,0.11,5.23,40.5,0.5,6.0
110,0.5586592178770954,36.57142857142857,25.0,-28.440366972477065,40.00000000000001,0.0,45.12534818941505,0.0,28.35820895522388,20.0,2021-04-21,Langat 2,7.2,52.58,7.5,0.78,0.07,0.1,5.21,43.0,0.5,6.0
