,wtp,Date,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,Turbidity_avg,Weather_avg,pH_avg
169,Ampang Intake,8/23/2020,0.05,0.17,180.0,0.0,0.0,0.52,0.0,0.0,1245.08,0.0,0.0,0.0,0.0,36.07,0.0,8.45
170,Ampang Intake,8/24/2020,0.02,0.1,155.0,0.0,0.0,0.29,0.0,0.0,1197.08,0.0,0.0,0.0,0.0,31.08,0.0,8.13
171,Ampang Intake,8/25/2020,0.04,0.14,146.25,0.0,0.0,0.41,0.0,0.0,1317.67,0.0,0.0,0.0,0.0,29.23,0.0,8.25
172,Ampang Intake,8/26/2020,0.03,0.1,439.58,0.0,0.0,0.19,0.0,0.0,1190.0,0.0,0.0,0.0,0.0,104.17,0.0,7.07
173,Ampang Intake,8/27/2020,0.05,0.31,177.5,0.0,0.0,0.6,0.0,0.0,1354.17,0.0,0.0,0.0,0.0,35.43,0.0,6.13
174,Ampang Intake,8/28/2020,0.04,0.23,125.83,0.0,0.0,0.3,0.0,0.0,1073.83,0.0,0.0,0.0,0.0,25.18,0.0,5.66
175,Ampang Intake,8/29/2020,0.2,0.2,878.42,0.0,0.0,0.25,0.0,0.0,996.25,0.0,0.0,0.0,0.0,175.98,0.0,5.9
176,Ampang Intake,8/3/2020,0.05,0.12,341.0,0.0,0.0,0.22,0.0,0.0,1112.5,0.0,0.0,0.0,0.0,68.18,0.0,8.41
177,Ampang Intake,8/30/2020,4.02,0.13,187.92,0.0,0.0,0.28,0.0,0.0,1209.58,0.0,0.0,0.0,0.0,37.66,0.0,6.18
178,Ampang Intake,8/31/2020,0.09,0.2,543.33,0.0,0.0,0.22,0.0,0.0,1085.83,0.0,0.0,0.0,0.0,108.83,0.0,6.33
179,Ampang Intake,8/4/2020,0.06,0.45,209.17,0.0,0.0,0.23,0.0,0.0,1093.08,0.0,0.0,0.0,0.0,42.08,0.0,7.91
180,Ampang Intake,8/5/2020,0.06,0.47,260.83,0.0,0.0,0.2,0.0,0.0,1307.42,0.0,0.0,0.0,0.0,52.67,0.0,8.45
181,Ampang Intake,8/6/2020,0.09,0.23,487.92,0.0,0.0,0.22,0.0,0.0,1074.25,0.0,0.0,0.0,0.0,100.05,0.0,8.17
182,Ampang Intake,8/7/2020,0.04,0.1,238.33,0.0,0.0,0.33,0.0,0.0,1231.25,0.0,0.0,0.0,0.0,47.69,0.0,7.99
183,Ampang Intake,8/8/2020,0.16,0.19,272.92,0.0,0.0,0.3,0.0,0.0,1129.17,0.0,0.0,0.0,0.0,54.6,0.0,8.18
184,Ampang Intake,8/9/2020,0.07,0.14,177.92,0.0,0.0,0.21,0.0,0.0,1231.08,0.0,0.0,0.0,0.0,35.63,0.0,7.9
185,Ampang Intake,9/1/2020,0.07,0.25,161.67,0.0,0.0,0.19,0.0,0.0,1016.42,0.0,0.0,0.0,0.0,32.15,0.0,6.72
186,Ampang Intake,9/10/2020,0.08,0.7,12308.75,0.0,0.0,0.5,0.0,0.0,722.42,0.0,0.0,0.0,0.0,2461.92,0.0,6.73
187,Ampang Intake,9/11/2020,0.09,0.92,6085.0,0.0,0.0,0.68,0.0,0.0,827.83,0.0,0.0,0.0,0.0,1217.11,0.0,7.05
188,Ampang Intake,9/12/2020,0.16,1.48,641.92,0.0,0.0,0.36,0.0,0.0,975.08,0.0,0.0,0.0,0.0,128.64,0.0,6.14
189,Ampang Intake,9/13/2020,0.04,0.32,221.67,0.0,0.0,0.36,0.0,0.0,1117.67,0.0,0.0,0.0,0.0,43.11,0.0,6.0
190,Ampang Intake,9/14/2020,0.1,0.09,8024.17,0.0,0.0,0.25,0.0,0.0,815.42,0.0,0.0,0.0,0.0,1604.88,0.0,6.37
191,Ampang Intake,9/15/2020,0.07,0.2,6931.25,0.0,0.0,0.28,0.0,0.0,869.42,0.01,0.0,0.0,0.0,1113.13,0.0,5.82
192,Ampang Intake,9/16/2020,0.06,0.87,775.0,0.0,0.0,0.96,0.0,0.0,1036.58,0.0,0.0,0.0,0.0,155.15,0.0,5.66
193,Ampang Intake,9/17/2020,0.05,0.32,6013.75,0.0,0.0,0.33,0.0,0.0,713.58,0.0,0.0,0.0,0.0,1202.65,0.0,6.13
194,Ampang Intake,9/18/2020,0.05,0.39,445.0,0.0,0.0,0.36,0.0,0.0,995.0,0.0,0.0,0.0,0.0,89.18,0.0,6.04
195,Ampang Intake,9/19/2020,0.05,0.45,221.67,0.0,0.0,0.53,0.0,0.0,1035.67,0.0,0.0,0.0,0.0,44.4,0.0,5.62
196,Ampang Intake,9/2/2020,0.08,0.57,4080.42,0.0,0.0,0.28,0.0,0.0,834.5,0.0,0.0,0.0,0.0,816.13,0.0,6.51
197,Ampang Intake,9/20/2020,0.09,0.14,8295.83,0.0,0.0,0.42,0.0,0.0,689.92,0.0,0.0,0.0,0.0,1659.13,0.0,6.44
198,Ampang Intake,9/21/2020,0.18,0.96,2272.08,0.0,0.0,0.74,0.0,0.0,668.25,0.0,0.0,0.0,0.0,390.87,0.0,6.11
199,Ampang Intake,9/22/2020,0.06,0.52,868.75,0.0,0.0,0.76,0.0,0.0,1076.17,0.0,0.0,0.0,0.0,170.48,0.0,5.95
200,Ampang Intake,9/23/2020,0.12,2.21,435.83,0.0,0.0,1.0,0.0,0.0,723.25,0.0,0.0,0.0,0.0,87.13,0.0,6.58
201,Ampang Intake,9/24/2020,0.06,0.1,204.58,0.0,0.0,0.07,0.0,0.0,954.0,0.0,0.0,0.0,0.0,41.14,0.0,6.72
202,Ampang Intake,9/25/2020,0.04,0.0,500.0,0.0,0.0,0.78,0.0,0.0,924.92,0.0,0.0,0.0,0.0,96.09,0.0,5.94
203,Ampang Intake,9/26/2020,0.11,0.11,650.0,0.0,0.0,0.13,0.0,0.0,861.92,0.0,0.0,0.0,0.0,130.43,0.0,5.43
204,Ampang Intake,9/27/2020,0.08,0.47,178.75,0.0,0.0,0.36,0.0,0.0,1040.33,0.0,0.0,0.0,0.0,36.93,0.0,50.65
205,Ampang Intake,9/28/2020,0.06,0.11,148.33,0.0,0.0,0.15,0.0,0.0,1009.25,0.0,0.0,0.0,0.0,29.69,0.0,5.55
206,Ampang Intake,9/29/2020,0.06,0.11,138.75,0.0,0.0,0.14,0.0,0.0,1153.83,0.0,0.0,0.0,0.0,27.87,0.0,5.58
207,Ampang Intake,9/3/2020,0.05,0.21,200.83,0.0,0.0,0.36,0.0,0.0,1131.42,0.0,0.0,0.0,0.0,40.42,0.0,6.32
208,Ampang Intake,9/30/2020,0.05,0.23,167.92,0.0,0.0,0.24,0.0,0.0,1104.92,0.0,0.0,0.0,0.0,33.75,0.0,5.92
209,Ampang Intake,9/4/2020,0.16,0.22,3071.67,0.0,0.0,0.19,0.0,0.0,785.3,0.0,0.0,0.0,0.0,634.97,0.0,6.39
210,Ampang Intake,9/5/2020,0.04,0.33,198.33,0.0,0.0,0.38,0.0,0.0,1426.42,0.0,0.0,0.0,0.0,39.69,0.0,6.15
211,Ampang Intake,9/6/2020,0.04,0.04,142.92,0.0,0.0,0.27,0.0,0.0,1101.25,0.0,0.0,0.0,0.0,28.98,0.0,6.41
212,Ampang Intake,9/7/2020,0.06,0.35,133.75,0.0,0.0,0.28,0.0,0.0,1319.0,0.0,0.0,0.0,0.0,26.96,0.0,7.02
213,Ampang Intake,9/8/2020,0.05,0.0,200.42,0.0,0.0,0.12,0.0,0.0,1145.0,0.0,0.0,0.0,0.0,40.37,0.0,6.69
214,Ampang Intake,9/9/2020,0.08,0.0,3649.58,0.0,0.0,0.31,0.0,0.0,851.25,0.0,0.0,0.0,0.0,730.03,0.0,6.67
215,Batang Kali,10/1/2020,0.0,0.0,13.75,0.0,0.0,0.22,0.0,0.0,517.08,0.01,0.0,0.0,0.0,40.77,0.0,6.84
216,Batang Kali,10/10/2020,0.0,0.09,1.17,0.0,0.0,0.12,0.0,0.0,530.58,0.01,0.0,0.0,0.0,4.57,0.0,6.63
217,Batang Kali,10/11/2020,0.0,0.06,1.75,0.0,0.0,0.14,0.0,0.0,547.83,0.02,0.0,0.0,0.0,6.66,0.0,6.62
218,Batang Kali,10/12/2020,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.0,527.83,0.01,0.0,0.0,0.0,2.68,0.0,6.68
219,Batang Kali,10/13/2020,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,531.33,0.02,0.0,0.0,0.0,2.39,0.0,6.64
220,Batang Kali,10/14/2020,0.0,0.46,0.0,0.0,0.0,0.11,0.0,0.0,543.67,0.01,0.0,0.0,0.0,3.97,0.0,6.57
221,Batang Kali,10/15/2020,0.0,0.03,0.0,0.0,0.0,0.15,0.0,0.0,532.75,0.01,0.0,0.0,0.0,3.21,0.0,6.62
222,Batang Kali,10/16/2020,0.0,0.06,1.5,0.0,0.0,0.14,0.0,0.0,523.58,0.01,0.0,0.0,0.0,5.95,0.0,6.67
223,Batang Kali,10/17/2020,0.0,0.26,1.75,0.0,0.0,0.25,0.0,0.0,530.17,0.02,0.0,0.0,0.0,8.34,0.0,6.68
224,Batang Kali,10/18/2020,0.0,0.0,1.5,0.0,0.0,0.17,0.0,0.0,530.83,0.02,0.0,0.0,0.0,5.36,0.0,6.63
225,Batang Kali,10/19/2020,0.0,0.0,0.25,0.0,0.0,0.17,0.0,0.0,531.92,0.01,0.0,0.0,0.0,13.52,0.0,6.64
226,Batang Kali,10/2/2020,0.0,0.14,6.08,0.0,0.0,0.18,0.0,0.0,531.08,0.02,0.0,0.0,0.0,14.34,0.0,6.72
227,Batang Kali,10/20/2020,0.0,0.0,0.67,0.0,0.0,0.2,0.0,0.0,544.83,0.01,0.0,0.0,0.0,4.74,0.0,6.69
228,Batang Kali,10/21/2020,0.0,0.01,2.67,0.0,0.0,0.2,0.0,0.0,536.75,0.01,0.0,0.0,0.0,23.94,0.0,6.79
229,Batang Kali,10/22/2020,0.0,0.03,0.33,0.0,0.0,0.21,0.0,0.0,546.83,0.02,0.0,0.0,0.0,7.53,0.0,6.75
230,Batang Kali,10/23/2020,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,555.25,0.01,0.0,0.0,0.0,2.99,0.0,6.65
231,Batang Kali,10/24/2020,0.0,0.0,0.58,0.0,0.0,0.16,0.0,0.0,538.0,0.01,0.0,0.0,0.0,6.93,0.0,6.67
232,Batang Kali,10/25/2020,0.0,0.21,0.0,0.0,0.0,0.19,0.0,0.0,539.67,0.01,0.0,0.0,0.0,5.13,0.0,6.79
233,Batang Kali,10/26/2020,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,530.58,0.0,0.0,0.0,0.0,3.34,0.0,6.71
234,Batang Kali,10/27/2020,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,541.5,0.01,0.0,0.0,0.0,4.32,0.0,6.61
235,Batang Kali,10/28/2020,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,557.83,0.01,0.0,0.0,0.0,3.49,0.0,6.62
236,Batang Kali,10/29/2020,0.0,0.1,0.0,0.0,0.0,0.16,0.0,0.0,529.42,0.02,0.0,0.0,0.0,2.94,0.0,6.69
237,Batang Kali,10/3/2020,0.0,0.0,2.92,0.0,0.0,0.2,0.0,0.0,534.5,0.02,0.0,0.0,0.0,7.91,0.0,6.71
238,Batang Kali,10/30/2020,0.0,0.0,0.91,0.0,0.0,0.19,0.0,0.0,555.45,0.02,0.0,0.0,0.0,10.64,0.0,6.58
239,Batang Kali,10/31/2020,0.0,0.09,4.67,0.0,0.0,0.26,0.0,0.0,534.83,0.04,0.0,0.0,0.0,41.25,0.0,6.73
240,Batang Kali,10/4/2020,0.0,0.21,5.08,0.0,0.0,0.13,0.0,0.0,528.5,0.02,0.0,0.0,0.0,12.04,0.0,6.73
241,Batang Kali,10/5/2020,0.0,0.0,5.25,0.0,0.0,0.19,0.0,0.0,559.92,0.02,0.0,0.0,0.0,21.7,0.0,6.67
242,Batang Kali,10/6/2020,0.0,0.09,6.17,0.0,0.0,0.22,0.0,0.0,549.83,0.02,0.0,0.0,0.0,43.97,0.0,6.74
243,Batang Kali,10/7/2020,0.0,0.0,15.0,0.0,0.0,0.42,0.0,0.0,513.0,0.06,0.0,0.0,0.0,93.25,0.0,6.81
244,Batang Kali,10/8/2020,0.0,0.13,3.5,0.0,0.0,0.12,0.0,0.0,519.0,0.02,0.0,0.0,0.0,8.05,0.0,6.84
245,Batang Kali,10/9/2020,0.0,0.1,1.25,0.0,0.0,0.14,0.0,0.0,564.83,0.02,0.0,0.0,0.0,4.48,0.0,6.62
246,Batang Kali,11/1/2020,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,529.92,0.05,0.0,0.0,0.0,37.68,0.0,6.76
247,Batang Kali,11/10/2020,0.0,0.17,0.0,0.0,0.0,0.21,0.0,0.0,544.08,0.02,0.0,0.0,0.0,6.92,0.0,6.59
248,Batang Kali,11/11/2020,0.0,0.14,0.0,0.0,0.0,0.2,0.0,0.0,539.33,0.05,0.0,0.0,0.0,47.79,0.0,6.85
249,Batang Kali,11/12/2020,0.0,0.3,0.0,0.0,0.0,0.26,0.0,0.0,537.5,0.03,0.0,0.0,0.0,9.11,0.0,6.81
250,Batang Kali,11/13/2020,0.0,0.77,2.42,0.0,0.0,0.4,0.0,0.0,530.92,0.01,0.0,0.0,0.0,106.56,0.0,6.79
251,Batang Kali,11/14/2020,0.0,0.48,0.0,0.0,0.0,0.37,0.0,0.0,538.33,0.05,0.0,0.0,0.0,15.85,0.0,6.69
252,Batang Kali,11/15/2020,0.0,0.13,0.0,0.0,0.0,0.2,0.0,0.0,533.83,0.02,0.0,0.0,0.0,7.34,0.0,6.64
253,Batang Kali,11/16/2020,0.16,0.12,0.33,0.0,0.0,0.14,0.0,0.0,535.5,0.02,0.0,0.0,0.0,8.6,0.0,6.59
254,Batang Kali,11/17/2020,0.0,0.15,0.0,0.0,0.0,0.21,0.0,0.0,540.25,0.02,0.0,0.0,0.0,17.88,0.0,6.65
255,Batang Kali,11/18/2020,0.0,0.33,0.08,0.0,0.0,0.27,0.0,0.0,538.17,0.03,0.0,0.0,0.0,10.41,0.0,6.67
256,Batang Kali,11/19/2020,0.0,0.05,0.0,0.0,0.0,0.18,0.0,0.0,553.67,0.01,0.0,0.0,0.0,51.65,0.0,6.59
257,Batang Kali,11/2/2020,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,519.83,0.03,0.0,0.0,0.0,50.98,0.0,6.79
258,Batang Kali,11/20/2020,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,550.67,0.01,0.0,0.0,0.0,60.77,0.0,6.66
259,Batang Kali,11/21/2020,0.0,0.07,0.0,0.0,0.0,0.27,0.0,0.0,548.0,0.03,0.0,0.0,0.0,26.66,0.0,6.63
260,Batang Kali,11/22/2020,0.0,0.07,0.0,0.0,0.0,0.38,0.0,0.0,549.25,0.04,0.0,0.0,0.0,19.17,0.0,6.6
261,Batang Kali,11/23/2020,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,545.17,0.04,0.0,0.0,0.0,14.35,0.0,6.62
262,Batang Kali,11/24/2020,0.0,0.0,0.08,0.0,0.0,0.22,0.0,0.0,552.08,0.03,0.0,0.0,0.0,10.85,0.0,6.57
263,Batang Kali,11/25/2020,0.0,0.0,2.17,0.0,0.0,0.23,0.0,0.0,546.0,0.03,0.0,0.0,0.0,13.42,0.0,6.65
264,Batang Kali,11/26/2020,0.0,0.11,0.08,0.0,0.0,0.18,0.0,0.0,536.42,0.02,0.0,0.0,0.0,7.88,0.0,6.75
265,Batang Kali,11/27/2020,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,538.08,0.02,0.0,0.0,0.0,5.0,0.0,6.66
266,Batang Kali,11/28/2020,0.0,0.11,3.83,0.0,0.0,0.34,0.0,0.0,547.33,0.05,0.0,0.0,0.0,27.16,0.0,6.6
267,Batang Kali,11/29/2020,0.0,0.41,1.75,0.0,0.0,0.18,0.0,0.0,966.17,0.02,0.0,0.0,0.0,12.1,0.0,6.61
268,Batang Kali,11/3/2020,0.0,0.0,0.75,0.0,0.0,0.37,0.0,0.0,534.92,0.06,0.0,0.0,0.0,65.78,0.0,6.82
269,Batang Kali,11/30/2020,0.0,0.18,0.0,0.0,0.0,0.21,0.0,0.0,543.58,0.02,0.0,0.0,0.0,7.69,0.0,6.78
270,Batang Kali,11/4/2020,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,542.42,0.04,0.0,0.0,0.0,25.42,0.0,6.74
271,Batang Kali,11/5/2020,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.0,525.5,0.04,0.0,0.0,0.0,5.24,0.0,6.77
272,Batang Kali,11/6/2020,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,532.33,0.02,0.0,0.0,0.0,10.77,0.0,6.7
273,Batang Kali,11/7/2020,0.0,0.09,0.0,0.0,0.0,0.14,0.0,0.0,529.92,0.01,0.0,0.0,0.0,5.87,0.0,6.75
274,Batang Kali,11/8/2020,0.0,0.1,0.0,0.0,0.0,0.16,0.0,0.0,529.75,0.02,0.0,0.0,0.0,4.23,0.0,6.72
275,Batang Kali,11/9/2020,0.0,0.1,0.0,0.0,0.0,0.16,0.0,0.0,532.08,0.02,0.0,0.0,0.0,6.99,0.0,6.67
276,Batang Kali,12/1/2020,0.0,0.01,1.08,0.0,0.0,0.17,0.0,0.0,553.92,0.02,0.0,0.0,0.0,12.1,0.0,6.71
277,Batang Kali,12/10/2020,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,556.75,0.03,0.0,0.0,0.0,6.75,0.0,6.84
278,Batang Kali,12/11/2020,0.0,0.0,0.42,0.0,0.0,0.21,0.0,0.0,563.17,0.04,0.0,0.0,0.0,36.62,0.0,6.71
279,Batang Kali,12/12/2020,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,565.92,0.02,0.0,0.0,0.0,18.6,0.0,6.73
280,Batang Kali,12/13/2020,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,567.17,0.03,0.0,0.0,0.0,16.32,0.0,6.77
281,Batang Kali,12/14/2020,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,561.5,0.06,0.0,0.0,0.0,18.79,0.0,6.79
282,Batang Kali,12/15/2020,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,560.67,0.02,0.0,0.0,0.0,10.82,0.0,6.76
283,Batang Kali,12/16/2020,0.0,0.0,0.42,0.0,0.0,0.28,0.0,0.0,568.33,0.03,0.0,0.0,0.0,32.33,0.0,6.71
284,Batang Kali,12/17/2020,0.0,0.16,10.25,0.0,0.0,0.23,0.0,0.0,562.08,0.01,0.0,0.0,0.0,9.48,0.0,6.74
285,Batang Kali,12/18/2020,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,562.0,0.01,0.0,0.0,0.0,4.98,0.0,6.76
286,Batang Kali,12/19/2020,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,575.92,0.0,0.0,0.0,0.0,4.0,0.0,6.74
287,Batang Kali,12/2/2020,0.0,0.05,0.0,0.0,0.0,0.16,0.0,0.0,565.25,0.02,0.0,0.0,0.0,6.61,0.0,6.78
288,Batang Kali,12/20/2020,0.0,0.0,0.25,0.0,0.0,0.18,0.0,0.0,566.75,0.0,0.0,0.0,0.0,3.79,0.0,6.72
289,Batang Kali,12/21/2020,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1023.64,0.0,0.0,0.0,0.0,4.24,0.0,6.75
290,Batang Kali,12/22/2020,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,563.0,0.0,0.0,0.0,0.0,3.7,0.0,6.77
291,Batang Kali,12/23/2020,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,970.92,0.0,0.0,0.0,0.0,4.23,0.0,6.74
292,Batang Kali,12/24/2020,0.0,0.26,0.0,0.0,0.0,0.22,0.0,0.0,541.67,0.01,0.0,0.0,0.0,5.3,0.0,6.77
293,Batang Kali,12/25/2020,0.0,0.0,4.58,0.0,0.0,0.22,0.0,0.0,553.42,0.0,0.0,0.0,0.0,5.26,0.0,6.73
294,Batang Kali,12/26/2020,0.0,0.0,0.75,0.0,0.0,0.22,0.0,0.0,550.17,0.02,0.0,0.0,0.0,26.02,0.0,6.69
295,Batang Kali,12/27/2020,0.0,0.12,0.0,0.0,0.0,0.2,0.0,0.0,557.58,0.01,0.0,0.0,0.0,8.59,0.0,6.67
296,Batang Kali,12/28/2020,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,543.33,0.0,0.0,0.0,0.0,3.92,0.0,6.64
297,Batang Kali,12/29/2020,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,549.42,0.01,0.0,0.0,0.0,3.39,0.0,6.65
298,Batang Kali,12/3/2020,0.0,0.12,0.67,0.0,0.0,0.18,0.0,0.0,572.58,0.01,0.0,0.0,0.0,5.3,0.0,6.77
299,Batang Kali,12/30/2020,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,550.75,0.01,0.0,0.0,0.0,3.36,0.0,6.61
300,Batang Kali,12/31/2020,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,542.58,0.02,0.0,0.0,0.0,8.04,0.0,6.65
301,Batang Kali,12/4/2020,0.0,0.35,0.0,0.0,0.0,0.37,0.0,0.0,560.33,0.08,0.0,0.0,0.0,29.52,0.0,6.83
302,Batang Kali,12/5/2020,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.0,569.75,0.02,0.0,0.0,0.0,11.28,0.0,6.86
303,Batang Kali,12/6/2020,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,573.67,0.01,0.0,0.0,0.0,6.55,0.0,6.81
304,Batang Kali,12/7/2020,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,567.58,0.01,0.0,0.0,0.0,5.53,0.0,6.78
305,Batang Kali,12/8/2020,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,576.17,0.02,0.0,0.0,0.0,6.67,0.0,6.84
306,Batang Kali,12/9/2020,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,558.75,0.01,0.0,0.0,0.0,40.37,0.0,6.8
307,Batang Kali,6/23/2020,0.0,0.1,32.67,0.0,0.0,0.22,0.0,0.0,552.5,0.01,0.0,0.0,0.0,3.47,1.5,6.68
308,Batang Kali,6/24/2020,0.0,0.0,23.08,0.0,0.0,0.19,0.0,0.0,525.5,0.01,0.0,0.0,0.0,4.1,1.75,6.75
309,Batang Kali,6/25/2020,0.0,0.08,29.83,0.0,0.0,0.12,0.0,0.0,516.33,0.02,0.0,0.0,0.0,3.06,0.67,6.64
310,Batang Kali,6/26/2020,0.0,0.09,139.58,0.0,0.0,0.14,0.0,0.0,492.75,0.01,0.0,0.0,0.0,14.92,0.0,6.73
311,Batang Kali,6/27/2020,0.0,0.09,41.83,0.0,0.0,0.24,0.0,0.0,525.5,0.03,0.0,0.0,0.0,5.82,0.0,6.76
312,Batang Kali,6/28/2020,0.0,0.09,48.08,0.0,0.0,0.24,0.0,0.0,510.67,0.03,0.0,0.0,0.0,5.77,0.0,6.69
313,Batang Kali,6/29/2020,0.0,0.09,35.75,0.0,0.0,0.18,0.0,0.0,515.0,0.03,0.0,0.0,0.0,4.45,0.0,6.69
314,Batang Kali,6/30/2020,0.0,0.02,51.58,0.0,0.0,0.15,0.0,0.0,534.67,0.01,0.0,0.0,0.0,8.79,0.0,6.6
315,Batang Kali,7/1/2020,0.0,0.0,7.0,0.0,0.0,0.26,0.0,0.0,517.92,0.02,0.0,0.0,0.0,10.22,0.0,6.78
316,Batang Kali,7/10/2020,0.0,0.19,5.08,0.0,0.0,0.19,0.0,0.0,522.17,0.02,0.0,0.0,0.0,9.05,0.0,6.74
317,Batang Kali,7/11/2020,0.0,0.35,4.42,0.0,0.0,0.24,0.0,0.0,516.83,0.03,0.0,0.0,0.0,4.17,0.0,6.76
318,Batang Kali,7/12/2020,0.0,0.26,12.5,0.0,0.0,0.16,0.0,0.0,518.63,0.01,0.0,0.0,0.0,8.42,0.0,6.75
319,Batang Kali,7/13/2020,0.0,0.61,32.08,0.0,0.0,0.16,0.0,0.0,449.67,0.03,0.0,0.0,0.0,62.54,0.0,6.91
320,Batang Kali,7/14/2020,0.0,0.17,13.75,0.0,0.0,0.15,0.0,0.0,487.75,0.02,0.0,0.0,0.0,6.0,0.0,6.84
321,Batang Kali,7/15/2020,0.0,0.14,1.0,0.0,0.0,0.12,0.0,0.0,501.08,0.01,0.0,0.0,0.0,4.72,0.0,6.88
322,Batang Kali,7/16/2020,0.0,0.31,9.67,0.0,0.0,0.21,0.0,0.0,516.5,0.02,0.0,0.0,0.0,10.85,0.0,6.79
323,Batang Kali,7/17/2020,0.0,0.15,24.5,0.0,0.0,0.27,0.0,0.0,524.17,0.03,0.0,0.0,0.0,36.29,0.0,6.91
324,Batang Kali,7/18/2020,0.0,0.1,13.33,0.0,0.0,0.33,0.0,0.0,500.75,0.04,0.0,0.0,0.0,137.18,0.0,6.87
325,Batang Kali,7/19/2020,0.0,0.3,7.0,0.0,0.0,0.24,0.0,0.0,508.33,0.04,0.0,0.0,0.0,24.66,0.0,6.82
326,Batang Kali,7/2/2020,0.0,0.11,2.92,0.0,0.0,0.14,0.0,0.0,508.0,0.02,0.0,0.0,0.0,9.92,0.0,6.73
327,Batang Kali,7/20/2020,0.0,0.09,3.58,0.0,0.0,0.16,0.0,0.0,491.42,0.01,0.0,0.0,0.0,13.78,0.0,6.92
328,Batang Kali,7/21/2020,0.0,0.09,6.92,0.0,0.0,0.2,0.0,0.0,495.58,0.03,0.0,0.0,0.0,7.74,0.0,6.88
329,Batang Kali,7/22/2020,0.0,0.0,38.83,0.0,0.0,0.35,0.0,0.0,426.42,0.04,0.0,0.0,0.0,50.39,0.0,6.79
330,Batang Kali,7/23/2020,0.0,0.1,8.33,0.0,0.0,0.16,0.0,0.0,466.17,0.03,0.0,0.0,0.0,34.06,0.0,6.77
331,Batang Kali,7/24/2020,0.0,0.1,6.67,0.0,0.0,0.16,0.0,0.0,502.17,0.03,0.0,0.0,0.0,15.08,0.0,6.91
332,Batang Kali,7/25/2020,0.0,0.0,3.5,0.0,0.0,0.13,0.0,0.0,432.72,0.02,0.0,0.0,0.0,19.8,0.0,6.83
333,Batang Kali,7/26/2020,0.0,0.0,55.5,0.0,0.0,0.25,0.0,0.0,489.0,0.03,0.0,0.0,0.0,23.38,0.0,6.85
334,Batang Kali,7/27/2020,0.0,0.08,17.75,0.0,0.0,0.26,0.0,0.0,510.67,0.05,0.0,0.0,0.0,22.71,0.0,6.84
335,Batang Kali,7/28/2020,0.0,0.09,43.58,0.0,0.0,0.26,0.0,0.0,516.5,0.02,0.0,0.0,0.0,12.6,0.0,6.86
336,Batang Kali,7/29/2020,0.0,0.19,33.92,0.0,0.0,0.3,0.0,0.0,490.08,0.03,0.0,0.0,0.0,9.26,0.0,6.89
337,Batang Kali,7/3/2020,0.0,0.1,3.58,0.0,0.0,0.19,0.0,0.0,513.67,0.02,0.0,0.0,0.0,4.85,0.0,6.72
338,Batang Kali,7/30/2020,0.0,0.17,47.25,0.0,0.0,0.27,0.0,0.0,477.17,0.08,0.0,0.0,0.0,11.67,0.0,6.81
339,Batang Kali,7/31/2020,0.0,0.28,35.1,0.0,0.0,0.2,0.0,0.0,520.8,0.01,0.0,0.0,0.0,26.74,0.0,6.83
340,Batang Kali,7/4/2020,0.0,0.09,3.08,0.0,0.0,0.18,0.0,0.0,511.33,0.02,0.0,0.0,0.0,5.31,0.0,6.81
