,wtp,Date,Alkalinity,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,True Color,Turbidity_avg,Weather_avg,pH_avg
3742,Sungai Batu,7/27/2022,,0.0,0.1,13.5,0.0,0.0,0.14,0.0,0.0,5472.96,0.02,0.0,0.0,0.0,,1.97,0.0,6.69
3743,Sungai Batu,7/28/2022,,0.0,0.1,14.75,0.0,0.0,0.11,0.0,0.0,5035.0,0.01,0.0,0.0,0.0,,1.96,0.0,6.63
3744,Sungai Batu,7/3/2022,,0.0,0.12,12.58,0.0,0.0,0.16,0.0,0.0,5633.61,0.03,0.0,0.0,0.0,,2.34,0.0,6.66
3745,Sungai Batu,7/4/2022,,0.0,0.11,9.25,0.0,0.0,0.14,0.0,0.0,5755.75,0.03,0.0,0.0,0.0,,2.16,0.0,6.68
3746,Sungai Batu,7/5/2022,,0.0,0.13,10.42,0.0,0.0,0.15,0.0,0.0,5710.75,0.02,0.0,0.0,0.0,,2.25,0.0,6.63
3747,Sungai Batu,7/6/2022,,0.0,0.11,10.42,0.0,0.0,0.15,0.0,0.0,5567.88,0.02,0.0,0.0,0.0,,2.17,0.0,6.64
3748,Sungai Batu,7/7/2022,,0.0,0.09,11.17,0.0,0.0,0.15,0.0,0.0,5667.63,0.02,0.0,0.0,0.0,,2.12,0.0,6.64
3749,Sungai Batu,7/8/2022,,0.0,0.13,11.75,0.0,0.0,0.16,0.0,0.0,5866.13,0.02,0.0,0.0,0.0,,2.16,0.0,6.64
3750,Sungai Batu,7/9/2022,,0.0,0.08,11.08,0.0,0.0,0.15,0.0,0.0,5666.46,0.02,0.0,0.0,0.0,,2.32,0.0,6.7
3751,Sungai Dusun,1/1/2022,,0.0,0.08,0.92,0.0,0.0,1.27,0.0,0.0,72.0,0.09,0.0,0.0,0.0,,38.36,0.0,5.23
3752,Sungai Dusun,1/10/2022,,0.0,0.19,0.0,0.0,0.0,0.66,0.0,0.0,75.0,0.06,0.0,0.0,0.0,,13.99,0.0,5.12
3753,Sungai Dusun,1/11/2022,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,75.0,0.06,0.0,0.0,0.0,,12.59,0.0,5.22
3754,Sungai Dusun,1/12/2022,,0.0,0.09,0.0,0.0,0.0,0.74,0.0,0.0,72.0,0.03,0.0,0.0,0.0,,12.68,0.0,5.29
3755,Sungai Dusun,1/13/2022,,0.0,0.08,0.0,0.0,0.0,0.57,0.0,0.0,76.0,0.06,0.0,0.0,0.0,,11.63,0.0,5.35
3756,Sungai Dusun,1/14/2022,,0.0,0.06,0.0,0.0,0.0,0.74,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,10.86,0.0,5.48
3757,Sungai Dusun,1/15/2022,,0.0,0.08,0.0,0.0,0.0,0.77,0.0,0.0,73.33,0.03,0.0,0.0,0.0,,10.42,0.0,5.44
3758,Sungai Dusun,1/16/2022,,0.0,0.01,0.0,0.0,0.0,0.65,0.0,0.0,76.0,0.06,0.0,0.0,0.0,,10.62,0.0,5.48
3759,Sungai Dusun,1/17/2022,,0.0,0.02,0.0,0.0,0.0,0.68,0.0,0.0,75.0,0.05,0.0,0.0,0.0,,11.29,0.0,5.5
3760,Sungai Dusun,1/18/2022,,0.0,0.02,0.0,0.0,0.0,0.74,0.0,0.0,72.0,0.03,0.0,0.0,0.0,,11.91,0.0,5.58
3761,Sungai Dusun,1/19/2022,,0.0,0.01,7.46,0.0,0.0,0.99,0.0,0.0,76.0,0.05,0.0,0.0,0.0,,214.42,0.0,5.45
3762,Sungai Dusun,1/2/2022,,0.0,0.17,7.54,0.0,0.0,0.89,0.0,0.0,68.89,0.05,0.0,0.0,0.0,,124.0,0.0,5.37
3763,Sungai Dusun,1/20/2022,,0.0,0.09,0.17,0.0,0.0,0.83,0.0,0.0,76.0,0.08,0.0,0.0,0.0,,32.72,0.0,5.15
3764,Sungai Dusun,1/21/2022,,0.0,0.02,0.0,0.0,0.0,0.76,0.0,0.0,75.0,0.06,0.0,0.0,0.0,,18.13,0.0,5.22
3765,Sungai Dusun,1/22/2022,,0.0,0.03,0.0,0.0,0.0,0.8,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,15.72,0.0,5.4
3766,Sungai Dusun,1/23/2022,,0.0,0.04,8.17,0.0,0.0,0.67,0.0,0.0,72.0,0.03,0.0,0.0,0.0,,123.12,0.0,5.34
3767,Sungai Dusun,1/24/2022,,0.0,0.31,5.21,0.0,0.0,0.98,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,80.5,0.0,5.18
3768,Sungai Dusun,1/25/2022,,0.0,0.2,3.25,0.0,0.0,0.81,0.0,0.0,65.0,0.06,0.0,0.0,0.0,,65.65,0.0,5.25
3769,Sungai Dusun,1/26/2022,,0.0,0.19,0.0,0.0,0.0,0.85,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,19.6,0.0,5.35
3770,Sungai Dusun,1/27/2022,,0.0,0.15,0.0,0.0,0.0,0.97,0.0,0.0,64.0,0.04,0.0,0.0,0.0,,14.27,0.0,5.42
3771,Sungai Dusun,1/28/2022,,0.0,0.13,0.0,0.0,0.0,0.92,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,13.05,0.0,5.48
3772,Sungai Dusun,1/29/2022,,0.0,0.17,0.0,0.0,0.0,0.87,0.0,0.0,76.0,0.04,0.0,0.0,0.0,,13.39,0.0,5.5
3773,Sungai Dusun,1/3/2022,,0.0,1.17,0.0,0.0,0.0,0.86,0.0,0.0,72.0,0.07,0.0,0.0,0.0,,30.0,0.0,5.08
3774,Sungai Dusun,1/30/2022,,0.0,0.1,0.0,0.0,0.0,1.07,0.0,0.0,84.0,0.05,0.0,0.0,0.0,,13.58,0.0,5.63
3775,Sungai Dusun,1/31/2022,,0.0,0.12,4.21,0.0,0.0,1.28,0.0,0.0,73.33,0.1,0.0,0.0,0.0,,60.84,0.0,5.66
3776,Sungai Dusun,1/4/2022,,0.0,0.31,13.21,0.0,0.0,1.14,0.0,0.0,70.0,0.05,0.0,0.0,0.0,,133.32,0.0,5.39
3777,Sungai Dusun,1/5/2022,,0.0,0.5,1.17,0.0,0.0,1.01,0.0,0.0,73.33,0.03,0.0,0.0,0.0,,37.58,0.0,5.26
3778,Sungai Dusun,1/6/2022,,0.0,0.33,0.0,0.0,0.0,1.02,0.0,0.0,73.33,0.09,0.0,0.0,0.0,,25.42,0.0,5.25
3779,Sungai Dusun,1/7/2022,,0.0,0.17,14.54,0.0,0.0,1.13,0.0,0.0,71.43,0.04,0.0,0.0,0.0,,148.12,0.0,5.26
3780,Sungai Dusun,1/8/2022,,0.0,0.71,0.0,0.0,0.0,1.19,0.0,0.0,72.0,0.08,0.0,0.0,0.0,,31.87,0.0,5.0
3781,Sungai Dusun,1/9/2022,,0.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,76.0,0.06,0.0,0.0,0.0,,18.51,0.0,5.1
3782,Sungai Dusun,2/1/2022,,0.0,0.63,0.0,0.0,0.0,1.19,0.0,0.0,72.0,0.09,0.0,0.0,0.0,,27.69,0.0,5.45
3783,Sungai Dusun,2/10/2022,,0.0,0.31,0.0,0.0,0.0,0.87,0.0,0.0,81.82,0.04,0.0,0.0,0.0,,13.51,0.0,5.62
3784,Sungai Dusun,2/11/2022,,0.0,0.04,0.0,0.0,0.0,0.92,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,13.7,0.0,5.64
3785,Sungai Dusun,2/12/2022,,0.0,0.04,0.33,0.0,0.0,0.9,0.0,0.0,73.33,0.06,0.0,0.0,0.0,,28.91,0.0,5.64
3786,Sungai Dusun,2/13/2022,,0.0,1.07,0.0,0.0,0.0,1.09,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,23.83,0.0,5.62
3787,Sungai Dusun,2/14/2022,,0.0,0.19,4.58,0.0,0.0,1.21,0.0,0.0,70.0,0.08,0.0,0.0,0.0,,93.09,0.0,5.6
3788,Sungai Dusun,2/15/2022,,0.0,0.33,0.0,0.0,0.0,0.73,0.0,0.0,64.44,0.06,0.0,0.0,0.0,,21.95,0.0,5.43
3789,Sungai Dusun,2/16/2022,,0.0,0.24,0.0,0.0,0.0,0.79,0.0,0.0,76.0,0.05,0.0,0.0,0.0,,14.5,0.0,5.5
3790,Sungai Dusun,2/17/2022,,0.0,0.07,0.0,0.0,0.0,0.8,0.0,0.0,68.0,0.05,0.0,0.0,0.0,,13.29,0.0,5.55
3791,Sungai Dusun,2/18/2022,,0.0,0.02,0.0,0.0,0.0,1.11,0.0,0.0,75.0,0.04,0.0,0.0,0.0,,13.33,0.0,5.58
3792,Sungai Dusun,2/19/2022,,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,13.5,0.0,5.6
3793,Sungai Dusun,2/2/2022,,0.0,0.32,12.13,0.0,0.0,1.59,0.0,0.0,76.0,0.18,0.0,0.0,0.0,,217.71,0.0,5.63
3794,Sungai Dusun,2/20/2022,,0.0,0.09,2.67,0.0,0.0,0.75,0.0,0.0,75.0,0.01,0.0,0.0,0.0,,72.15,0.0,5.56
3795,Sungai Dusun,2/21/2022,,0.0,0.51,1.14,0.0,0.0,0.94,0.0,0.0,77.14,0.1,0.0,0.0,0.0,,34.45,0.0,5.37
3796,Sungai Dusun,2/22/2022,,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,68.0,0.04,0.0,0.0,0.0,,23.36,0.0,5.28
3797,Sungai Dusun,2/23/2022,,0.0,0.07,1.79,0.0,0.0,0.85,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,38.65,0.0,5.42
3798,Sungai Dusun,2/24/2022,,0.0,0.09,11.42,0.0,0.0,1.02,0.0,0.0,68.0,0.05,0.0,0.0,0.0,,173.94,0.0,5.22
3799,Sungai Dusun,2/25/2022,,0.0,0.03,0.0,0.0,0.0,0.65,0.0,0.0,64.0,0.05,0.0,0.0,0.0,,23.84,0.0,5.12
3800,Sungai Dusun,2/26/2022,,0.0,0.06,7.67,0.0,0.0,0.65,0.0,0.0,64.0,0.05,0.0,0.0,0.0,,90.48,0.0,5.19
3801,Sungai Dusun,2/27/2022,,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,17.63,0.0,5.1
3802,Sungai Dusun,2/28/2022,,0.0,0.01,0.0,0.0,0.0,0.56,0.0,0.0,68.0,0.03,0.0,0.0,0.0,,17.3,0.0,5.17
3803,Sungai Dusun,2/3/2022,,0.0,1.07,4.17,0.0,0.0,1.49,0.0,0.0,72.0,0.13,0.0,0.0,0.0,,72.13,0.0,5.38
3804,Sungai Dusun,2/4/2022,,0.0,0.65,1.42,0.0,0.0,1.38,0.0,0.0,68.0,0.13,0.0,0.0,0.0,,43.44,0.0,5.44
3805,Sungai Dusun,2/5/2022,,0.0,0.44,0.75,0.0,0.0,0.93,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,33.48,0.0,5.47
3806,Sungai Dusun,2/6/2022,,0.0,0.37,1.33,0.0,0.0,0.97,0.0,0.0,72.0,0.07,0.0,0.0,0.0,,77.46,0.0,5.5
3807,Sungai Dusun,2/7/2022,,0.0,1.05,0.08,0.0,0.0,1.37,0.0,0.0,75.0,0.08,0.0,0.0,0.0,,26.85,0.0,5.51
3808,Sungai Dusun,2/8/2022,,0.0,0.12,0.0,0.0,0.0,0.9,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,16.13,0.0,5.55
3809,Sungai Dusun,2/9/2022,,0.0,0.36,0.0,0.0,0.0,1.14,0.0,0.0,73.33,0.07,0.0,0.0,0.0,,15.83,0.0,5.56
3810,Sungai Dusun,3/1/2022,,0.0,0.02,0.0,0.0,0.0,0.62,0.0,0.0,68.0,0.04,0.0,0.0,0.0,,16.27,0.0,5.16
3811,Sungai Dusun,3/10/2022,,0.0,0.33,8.67,0.0,0.0,1.01,0.0,0.0,60.0,0.09,0.0,0.0,0.0,,119.13,0.0,5.1
3812,Sungai Dusun,3/11/2022,,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,65.71,0.04,0.0,0.0,0.0,,16.72,0.0,5.13
3813,Sungai Dusun,3/12/2022,,0.0,0.1,0.0,0.0,0.0,0.82,0.0,0.0,64.0,0.04,0.0,0.0,0.0,,16.87,0.0,5.08
3814,Sungai Dusun,3/13/2022,,0.0,0.17,0.0,0.0,0.0,0.73,0.0,0.0,76.0,0.05,0.0,0.0,0.0,,15.43,0.0,5.17
3815,Sungai Dusun,3/14/2022,,0.0,0.18,5.25,0.0,0.0,1.0,0.0,0.0,71.43,0.07,0.0,0.0,0.0,,56.58,0.0,5.2
3816,Sungai Dusun,3/15/2022,,0.0,0.4,0.0,0.0,0.0,0.97,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,18.97,0.0,5.21
3817,Sungai Dusun,3/16/2022,,0.0,0.12,10.42,0.0,0.0,0.8,0.0,0.0,73.33,0.05,0.0,0.0,0.0,,102.95,0.0,5.28
3818,Sungai Dusun,3/17/2022,,0.0,0.62,3.08,0.0,0.0,0.74,0.0,0.0,71.43,0.06,0.0,0.0,0.0,,57.8,0.0,5.18
3819,Sungai Dusun,3/18/2022,,0.0,0.43,0.0,0.0,0.0,0.75,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,20.93,0.0,5.07
3820,Sungai Dusun,3/19/2022,,0.0,0.15,0.0,0.0,0.0,0.75,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,20.17,0.0,5.11
3821,Sungai Dusun,3/2/2022,,0.0,0.03,0.0,0.0,0.0,0.63,0.0,0.0,668.0,0.05,0.0,0.0,0.0,,14.28,0.0,5.28
3822,Sungai Dusun,3/20/2022,,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,15.49,0.0,5.11
3823,Sungai Dusun,3/21/2022,,0.0,0.03,0.0,0.0,0.0,0.66,0.0,0.0,68.0,0.05,0.0,0.0,0.0,,15.98,0.0,5.21
3824,Sungai Dusun,3/22/2022,,0.0,0.05,0.0,0.0,0.0,0.66,0.0,0.0,68.0,0.04,0.0,0.0,0.0,,13.75,0.0,5.23
3825,Sungai Dusun,3/23/2022,,0.0,0.02,0.0,0.0,0.0,0.68,0.0,0.0,77.14,0.03,0.0,0.0,0.0,,13.42,0.0,5.3
3826,Sungai Dusun,3/24/2022,,0.0,0.03,0.0,0.0,0.0,0.61,0.0,0.0,68.0,0.02,0.0,0.0,0.0,,11.2,0.0,5.31
3827,Sungai Dusun,3/25/2022,,0.0,0.06,0.0,0.0,0.0,0.65,0.0,0.0,68.89,0.08,0.0,0.0,0.0,,19.44,0.0,5.38
3828,Sungai Dusun,3/26/2022,,0.0,0.01,2.08,0.0,0.0,0.86,0.0,0.0,72.0,0.07,0.0,0.0,0.0,,41.09,0.0,5.34
3829,Sungai Dusun,3/27/2022,,0.0,0.25,0.0,0.0,0.0,0.93,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,22.04,0.0,5.38
3830,Sungai Dusun,3/28/2022,,0.0,0.07,0.0,0.0,0.0,0.61,0.0,0.0,68.89,0.04,0.0,0.0,0.0,,22.92,0.0,5.43
3831,Sungai Dusun,3/29/2022,,0.0,0.3,7.42,0.0,0.0,0.59,0.0,0.0,68.89,0.03,0.0,0.0,0.0,,79.34,0.0,5.43
3832,Sungai Dusun,3/3/2022,,0.0,0.01,0.0,0.0,0.0,0.71,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,13.71,0.0,5.36
3833,Sungai Dusun,3/30/2022,,0.0,0.24,6.33,0.0,0.0,1.02,0.0,0.0,72.0,0.07,0.0,0.0,0.0,,65.62,0.0,5.48
3834,Sungai Dusun,3/31/2022,,0.0,0.26,7.67,0.0,0.0,1.17,0.0,0.0,65.0,0.06,0.0,0.0,0.0,,71.59,0.0,5.49
3835,Sungai Dusun,3/4/2022,,0.0,0.16,9.67,0.0,0.0,0.71,0.0,0.0,65.0,0.04,0.0,0.0,0.0,,148.26,0.0,5.36
3836,Sungai Dusun,3/5/2022,,0.0,0.12,3.75,0.0,0.0,0.89,0.0,0.0,71.43,0.09,0.0,0.0,0.0,,81.14,0.0,5.28
3837,Sungai Dusun,3/6/2022,,0.0,0.04,2.33,0.0,0.0,0.95,0.0,0.0,72.0,0.03,0.0,0.0,0.0,,47.95,0.0,5.18
3838,Sungai Dusun,3/7/2022,,0.0,0.54,3.92,0.0,0.0,0.89,0.0,0.0,65.0,0.07,0.0,0.0,0.0,,61.21,0.0,5.21
3839,Sungai Dusun,3/8/2022,,0.0,0.36,0.0,0.0,0.0,0.77,0.0,0.0,65.0,0.07,0.0,0.0,0.0,,23.6,0.0,5.21
3840,Sungai Dusun,3/9/2022,,0.0,0.05,0.0,0.0,0.0,0.62,0.0,0.0,64.0,0.04,0.0,0.0,0.0,,16.88,0.0,5.08
3841,Sungai Dusun,4/1/2022,,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,64.0,0.05,0.0,0.0,0.0,,20.98,0.0,5.4
3842,Sungai Dusun,4/10/2022,,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,72.0,0.05,0.0,0.0,0.0,,11.62,0.0,5.52
3843,Sungai Dusun,4/11/2022,,0.0,0.02,1.88,0.0,0.0,1.06,0.0,0.0,68.0,0.07,0.0,0.0,0.0,,91.62,0.0,5.51
3844,Sungai Dusun,4/12/2022,,0.0,0.04,0.0,0.0,0.0,0.79,0.0,0.0,68.89,0.04,0.0,0.0,0.0,,13.89,0.0,5.49
3845,Sungai Dusun,4/13/2022,,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,65.0,0.04,0.0,0.0,0.0,,18.99,0.0,5.6
3846,Sungai Dusun,4/14/2022,,0.0,0.14,0.0,0.0,0.0,0.84,0.0,0.0,70.0,0.05,0.0,0.0,0.0,,12.13,0.0,5.63
3847,Sungai Dusun,4/15/2022,,0.0,0.06,0.0,0.0,0.0,0.87,0.0,0.0,68.0,0.07,0.0,0.0,0.0,,11.37,0.0,5.64
3848,Sungai Dusun,4/16/2022,,0.0,0.04,0.0,0.0,0.0,0.98,0.0,0.0,73.33,0.05,0.0,0.0,0.0,,9.56,0.0,5.68
3849,Sungai Dusun,4/17/2022,,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,68.89,0.04,0.0,0.0,0.0,,14.29,0.0,5.73
3850,Sungai Dusun,4/18/2022,,0.0,0.01,2.33,0.0,0.0,0.63,0.0,0.0,65.0,0.05,0.0,0.0,0.0,,43.85,0.0,5.7
3851,Sungai Dusun,4/19/2022,,0.0,0.06,0.17,0.0,0.0,1.01,0.0,0.0,68.0,0.04,0.0,0.0,0.0,,27.07,0.0,5.69
3852,Sungai Dusun,4/2/2022,,0.0,0.26,4.68,0.0,0.0,0.88,0.0,0.0,71.43,0.09,0.0,0.0,0.0,,76.94,0.0,5.46
3853,Sungai Dusun,4/20/2022,,0.0,0.12,6.08,0.0,0.0,1.33,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,143.82,0.0,5.66
3854,Sungai Dusun,4/21/2022,,0.0,0.03,0.0,0.0,0.0,0.9,0.0,0.0,68.0,0.04,0.0,0.0,0.0,,16.5,0.0,5.58
3855,Sungai Dusun,4/22/2022,,0.0,0.04,0.25,0.0,0.0,1.1,0.0,0.0,73.33,0.06,0.0,0.0,0.0,,25.91,0.0,5.7
3856,Sungai Dusun,4/23/2022,,0.0,0.15,0.0,0.0,0.0,0.95,0.0,0.0,68.0,0.06,0.0,0.0,0.0,,18.43,0.0,5.65
3857,Sungai Dusun,4/24/2022,,0.0,0.02,0.0,0.0,0.0,0.72,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,13.75,0.0,5.7
3858,Sungai Dusun,4/25/2022,,0.0,0.02,1.83,0.0,0.0,1.12,0.0,0.0,65.0,0.06,0.0,0.0,0.0,,44.46,0.0,5.75
3859,Sungai Dusun,4/26/2022,,0.0,0.21,2.5,0.0,0.0,0.72,0.0,0.0,68.89,0.05,0.0,0.0,0.0,,46.85,0.0,5.7
3860,Sungai Dusun,4/27/2022,,0.0,0.17,3.75,0.0,0.0,0.8,0.0,0.0,65.0,0.06,0.0,0.0,0.0,,62.54,0.0,5.58
3861,Sungai Dusun,4/28/2022,,0.0,0.44,0.0,0.0,0.0,1.11,0.0,0.0,75.0,0.07,0.0,0.0,0.0,,19.81,0.0,5.45
3862,Sungai Dusun,4/29/2022,,0.0,0.3,0.0,0.0,0.0,0.84,0.0,0.0,72.0,0.06,0.0,0.0,0.0,,14.98,0.0,5.62
3863,Sungai Dusun,4/3/2022,,0.0,0.08,2.92,0.0,0.0,0.71,0.0,0.0,73.33,0.08,0.0,0.0,0.0,,84.34,0.0,5.32
3864,Sungai Dusun,4/30/2022,,0.0,0.02,0.0,0.0,0.0,0.92,0.0,0.0,76.0,0.05,0.0,0.0,0.0,,10.35,0.0,5.65
3865,Sungai Dusun,4/4/2022,,0.0,0.08,0.0,0.0,0.0,0.68,0.0,0.0,64.44,0.07,0.0,0.0,0.0,,17.23,0.0,5.09
3866,Sungai Dusun,4/5/2022,,0.0,0.17,0.0,0.0,0.0,0.8,0.0,0.0,64.0,0.06,0.0,0.0,0.0,,16.05,0.0,5.39
3867,Sungai Dusun,4/6/2022,,0.0,0.05,0.0,0.0,0.0,0.79,0.0,0.0,64.0,0.04,0.0,0.0,0.0,,12.39,0.0,5.47
3868,Sungai Dusun,4/7/2022,,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,11.15,0.0,5.49
3869,Sungai Dusun,4/8/2022,,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,64.0,0.02,0.0,0.0,0.0,,10.71,0.0,5.58
3870,Sungai Dusun,4/9/2022,,0.0,0.04,0.17,0.0,0.0,0.81,0.0,0.0,64.44,0.06,0.0,0.0,0.0,,24.27,0.0,5.63
3871,Sungai Dusun,5/1/2022,,0.0,0.11,2.13,0.0,0.0,1.14,0.0,0.0,90.0,0.06,0.0,0.0,0.0,,73.59,0.0,5.61
3872,Sungai Dusun,5/10/2022,,0.0,0.09,0.0,0.0,0.0,0.89,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,9.32,0.0,5.89
3873,Sungai Dusun,5/11/2022,,0.0,0.1,0.0,0.0,0.0,0.95,0.0,0.0,72.0,0.04,0.0,0.0,0.0,,9.54,0.0,5.95
3874,Sungai Dusun,5/12/2022,,0.0,0.05,0.0,0.0,0.0,0.9,0.0,0.0,73.33,0.03,0.0,0.0,0.0,,10.44,0.0,5.93
3875,Sungai Dusun,5/13/2022,,0.0,0.08,0.0,0.0,0.0,1.01,0.0,0.0,73.33,0.05,0.0,0.0,0.0,,8.6,0.0,5.93
3876,Sungai Dusun,5/14/2022,,0.0,0.1,16.88,0.0,0.0,0.97,0.0,0.0,77.14,0.06,0.0,0.0,0.0,,201.6,0.0,6.01
3877,Sungai Dusun,5/15/2022,,0.0,0.09,0.0,0.0,0.0,1.14,0.0,0.0,77.78,0.08,0.0,0.0,0.0,,18.63,0.0,5.85
3878,Sungai Dusun,5/16/2022,,0.0,0.09,0.0,0.0,0.0,1.24,0.0,0.0,68.89,0.06,0.0,0.0,0.0,,23.08,0.0,5.89
3879,Sungai Dusun,5/17/2022,,0.0,0.2,0.0,0.0,0.0,0.93,0.0,0.0,71.43,0.06,0.0,0.0,0.0,,11.78,0.0,5.79
3880,Sungai Dusun,5/18/2022,,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,68.89,0.06,0.0,0.0,0.0,,8.23,0.0,5.85
3881,Sungai Dusun,5/19/2022,,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,77.14,0.06,0.0,0.0,0.0,,7.89,0.0,5.88
3882,Sungai Dusun,5/2/2022,,0.0,0.14,0.0,0.0,0.0,0.99,0.0,0.0,96.0,0.05,0.0,0.0,0.0,,14.58,0.0,5.72
3883,Sungai Dusun,5/20/2022,,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,73.33,0.06,0.0,0.0,0.0,,8.31,0.0,5.9
3884,Sungai Dusun,5/21/2022,,0.0,0.09,0.0,0.0,0.0,1.05,0.0,0.0,73.33,0.05,0.0,0.0,0.0,,7.96,0.0,5.91
3885,Sungai Dusun,5/22/2022,,0.0,0.04,0.0,0.0,0.0,0.96,0.0,0.0,73.33,0.06,0.0,0.0,0.0,,7.66,0.0,5.97
3886,Sungai Dusun,5/23/2022,,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,77.14,0.06,0.0,0.0,0.0,,8.77,0.0,6.09
3887,Sungai Dusun,5/24/2022,,0.0,0.07,0.0,0.0,0.0,1.02,0.0,0.0,68.0,0.05,0.0,0.0,0.0,,10.53,0.0,5.96
3888,Sungai Dusun,5/25/2022,,0.0,0.03,5.71,0.0,0.0,1.11,0.0,0.0,71.43,0.06,0.0,0.0,0.0,,64.82,0.0,5.85
3889,Sungai Dusun,5/26/2022,,0.0,0.11,0.0,0.0,0.0,0.87,0.0,0.0,73.33,0.08,0.0,0.0,0.0,,16.68,0.0,5.67
3890,Sungai Dusun,5/27/2022,,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,73.33,0.06,0.0,0.0,0.0,,10.33,0.0,5.92
3891,Sungai Dusun,5/28/2022,,0.0,0.04,0.0,0.0,0.0,1.16,0.0,0.0,73.33,0.05,0.0,0.0,0.0,,12.03,0.0,6.0
3892,Sungai Dusun,5/29/2022,,0.0,0.09,0.0,0.0,0.0,1.19,0.0,0.0,68.89,0.07,0.0,0.0,0.0,,9.72,0.0,6.03
3893,Sungai Dusun,5/3/2022,,0.0,0.22,0.0,0.0,0.0,0.99,0.0,0.0,100.0,0.05,0.0,0.0,0.0,,12.07,0.0,5.81
3894,Sungai Dusun,5/30/2022,,0.0,0.12,0.0,0.0,0.0,1.13,0.0,0.0,80.0,0.04,0.0,0.0,0.0,,8.66,0.0,6.04
3895,Sungai Dusun,5/31/2022,,0.0,0.13,0.0,0.0,0.0,0.85,0.0,0.0,73.33,0.04,0.0,0.0,0.0,,8.54,0.0,5.98
3896,Sungai Dusun,5/4/2022,,0.0,0.42,0.0,0.0,0.0,0.98,0.0,0.0,95.56,0.07,0.0,0.0,0.0,,11.19,0.0,5.81
3897,Sungai Dusun,5/5/2022,,0.0,0.06,0.0,0.0,0.0,0.97,0.0,0.0,88.0,0.06,0.0,0.0,0.0,,10.76,0.0,5.79
3898,Sungai Dusun,5/6/2022,,0.0,0.07,0.0,0.0,0.0,0.88,0.0,0.0,95.56,0.06,0.0,0.0,0.0,,9.73,0.0,5.89
3899,Sungai Dusun,5/7/2022,,0.0,0.08,0.0,0.0,0.0,0.97,0.0,0.0,82.22,0.05,0.0,0.0,0.0,,10.5,0.0,5.87
3900,Sungai Dusun,5/8/2022,,0.0,0.15,0.0,0.0,0.0,0.99,0.0,0.0,80.0,0.04,0.0,0.0,0.0,,8.91,0.0,5.97
3901,Sungai Dusun,5/9/2022,,0.0,0.06,0.0,0.0,0.0,0.87,0.0,0.0,76.0,0.04,0.0,0.0,0.0,,9.13,0.0,5.91
3902,Sungai Dusun,6/1/2022,,0.0,0.08,0.0,0.0,0.0,0.94,0.0,0.0,73.33,0.05,0.0,0.0,0.0,,8.92,0.0,5.94
3903,Sungai Dusun,6/10/2022,,0.0,0.09,14.67,0.0,0.0,0.84,0.0,0.0,75.0,0.05,0.0,0.0,0.0,,69.44,0.0,5.91
