,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda_Ash_T,Liquid Chlorine,Sodium Silico Fluoride,Month,Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Sodium Aluminosilicate,Liquid Polyaluminium Chloride ,Liquid Aluminium Sulphate,Liquid_Chlorine_T,Hydrated_Lime_Pow_T,Flopam FO 4290 PWG,Microsand,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Sodium Silico Fluoride (mg/L)
1123,Rantau Panjang New,6.29,2021-07-13,80.54,166.92,1.02,0.24,0.17,,,,4.04,0.51,,,10.91,21.55,0.0,,,,,,,,,
1124,Rantau Panjang New,6.37,2021-07-14,57.67,155.08,0.92,0.27,0.15,,,,4.05,0.52,,,10.97,21.42,0.0,,,,,,,,,
1125,Rantau Panjang New,6.37,2021-07-15,46.04,147.0,1.04,0.23,0.14,,,,4.05,0.52,,,10.97,19.13,0.0,,,,,,,,,
1126,Rantau Panjang New,6.35,2021-07-16,39.0,89.29,1.01,0.28,0.19,,,,3.86,0.52,,,10.61,16.88,0.0,,,,,,,,,
1127,Rantau Panjang New,6.33,2021-07-17,39.25,85.5,1.0,0.18,0.17,,,,3.85,0.52,,,10.6,17.08,0.0,,,,,,,,,
1128,Rantau Panjang New,6.32,2021-07-18,56.0,141.58,1.01,0.27,0.12,,,,4.02,0.52,,,11.04,17.27,0.0,,,,,,,,,
1129,Rantau Panjang New,6.38,2021-07-19,62.58,101.04,1.18,0.17,0.24,,,,3.95,0.51,,,10.86,18.56,0.0,,,,,,,,,
1130,Rantau Panjang New,6.39,2021-07-20,41.46,75.96,1.01,0.21,0.15,,,,3.76,0.48,,,10.19,17.9,0.0,,,,,,,,,
1131,Rantau Panjang New,6.36,2021-07-21,109.42,164.75,1.13,0.27,0.32,,,,3.99,0.51,,,10.83,19.36,0.0,,,,,,,,,
1132,Rantau Panjang New,6.37,2021-07-22,76.25,122.25,1.15,0.32,0.26,,,,4.04,0.51,,,10.93,18.58,0.0,,,,,,,,,
1133,Rantau Panjang New,6.43,2021-07-23,41.42,78.13,0.93,0.18,0.17,,,,3.98,0.51,,,10.77,17.44,0.0,,,,,,,,,
1134,Rantau Panjang New,6.43,2021-07-24,35.04,73.46,0.89,0.2,0.15,,,,3.98,0.5,,,10.77,17.38,0.0,,,,,,,,,
1135,Rantau Panjang New,6.45,2021-07-25,31.5,77.08,0.96,0.21,0.26,,,,4.01,0.51,,,10.86,17.11,0.0,,,,,,,,,
1136,Rantau Panjang New,6.4,2021-07-26,47.92,93.42,0.89,0.24,0.23,,,,4.08,0.52,,,11.05,17.37,0.0,,,,,,,,,
1137,Rantau Panjang New,6.39,2021-07-27,33.08,71.54,1.06,0.21,0.24,,,,3.99,0.59,,,10.88,16.39,0.0,,,,,,,,,
1138,Rantau Panjang New,6.39,2021-07-28,30.13,72.13,0.9,0.18,0.22,,,,3.99,0.54,,,10.88,15.93,0.0,,,,,,,,,
1139,Rantau Panjang New,6.37,2021-07-29,28.08,69.67,0.87,0.23,0.26,,,,3.95,0.53,,,10.71,15.98,0.0,,,,,,,,,
1140,Rantau Panjang New,6.38,2021-07-30,23.46,69.92,0.78,0.19,0.27,,,,4.0,0.53,,,10.84,17.16,0.0,,,,,,,,,
1141,Rantau Panjang New,6.4,2021-07-31,32.42,60.92,1.17,0.27,0.28,,,,3.87,0.52,,,10.91,17.77,0.0,,,,,,,,,
1142,Rantau Panjang Old,6.51,2021-07-01,88.16,228.95,1.01,0.37,0.15,,,,6.5,0.51,7.0,,2.79,18.9,0.0,,,,,,,,,
1143,Rantau Panjang Old,6.52,2021-07-02,77.05,200.0,0.69,0.36,0.09,,,,6.53,0.49,7.0,,2.72,23.19,0.0,,,,,,,,,
1144,Rantau Panjang Old,6.49,2021-07-03,64.76,200.0,0.77,0.33,0.06,,,,6.68,0.48,7.0,,2.65,31.22,0.0,,,,,,,,,
1145,Rantau Panjang Old,6.51,2021-07-04,67.63,200.0,0.43,0.23,0.13,,,,6.31,0.5,7.0,,2.69,25.75,0.0,,,,,,,,,
1146,Rantau Panjang Old,6.44,2021-07-05,194.47,406.11,0.77,0.29,0.16,,,,6.42,0.49,7.0,,2.7,21.06,0.0,,,,,,,,,
1147,Rantau Panjang Old,6.48,2021-07-06,185.39,338.89,0.75,0.38,0.2,,,,6.41,0.49,7.0,,2.77,21.35,0.0,,,,,,,,,
1148,Rantau Panjang Old,6.51,2021-07-07,168.25,312.5,0.63,0.32,0.27,,,,6.4,0.5,7.0,,2.74,22.07,0.0,,,,,,,,,
1149,Rantau Panjang Old,6.49,2021-07-08,67.67,202.78,0.36,0.4,0.13,,,,6.68,0.51,7.0,,2.72,18.02,0.0,,,,,,,,,
1150,Rantau Panjang Old,6.51,2021-07-09,166.71,335.42,0.7,0.35,0.26,,,,6.72,0.56,7.0,,2.76,18.37,0.0,,,,,,,,,
1151,Rantau Panjang Old,6.47,2021-07-10,354.88,611.76,1.14,0.36,0.36,,,,6.33,0.51,7.0,,2.62,19.76,0.0,,,,,,,,,
1152,Rantau Panjang Old,6.46,2021-07-11,187.56,350.0,1.0,0.45,0.16,,,,6.65,0.54,7.0,,2.76,21.34,0.0,,,,,,,,,
1153,Rantau Panjang Old,6.4,2021-07-12,427.38,750.0,1.29,0.69,0.28,,,,,,,,,,,,,,,,,,,
1154,Rantau Panjang Old,6.48,2021-07-13,111.43,271.43,1.14,0.35,0.13,,,,6.45,0.51,7.0,,2.73,19.64,0.0,,,,,,,,,
1155,Rantau Panjang Old,6.53,2021-07-14,80.94,200.0,0.75,0.3,0.07,,,,5.38,0.52,7.0,,2.72,18.15,0.0,,,,,,,,,
1156,Rantau Panjang Old,6.56,2021-07-15,59.94,200.0,0.72,0.31,0.09,,,,4.92,0.51,7.0,,2.72,18.27,0.0,,,,,,,,,
1157,Rantau Panjang Old,6.46,2021-07-16,85.41,200.0,0.74,0.26,0.11,,,,4.67,0.5,7.0,,2.65,18.34,0.0,,,,,,,,,
1158,Rantau Panjang Old,6.53,2021-07-17,58.75,200.0,0.87,0.3,0.11,,,,4.61,0.5,7.0,,2.67,18.16,0.0,,,,,,,,,
1159,Rantau Panjang Old,6.52,2021-07-18,65.05,200.0,0.77,0.37,0.07,,,,7.42,0.54,7.0,,2.79,18.29,0.0,,,,,,,,,
1160,Rantau Panjang Old,6.52,2021-07-19,67.46,200.0,0.67,0.28,0.14,,,,7.11,0.52,7.0,,2.68,18.22,0.0,,,,,,,,,
1161,Rantau Panjang Old,6.53,2021-07-20,56.92,200.0,0.68,0.26,0.07,,,,6.56,0.55,7.0,,2.79,18.3,0.0,,,,,,,,,
1162,Rantau Panjang Old,6.5,2021-07-21,65.5,200.0,0.95,0.27,0.14,,,,6.66,0.54,7.0,,2.76,18.49,0.0,,,,,,,,,
1163,Rantau Panjang Old,6.51,2021-07-22,106.08,268.75,0.77,0.33,0.09,,,,6.67,0.54,7.0,,2.76,19.35,0.0,,,,,,,,,
1164,Rantau Panjang Old,6.55,2021-07-23,69.79,200.0,0.56,0.51,0.06,,,,6.88,0.5,7.0,,2.72,18.09,0.0,,,,,,,,,
1165,Rantau Panjang Old,6.5,2021-07-24,59.13,200.0,0.72,0.34,0.06,,,,6.86,0.51,7.0,,2.76,18.2,0.0,,,,,,,,,
1166,Rantau Panjang Old,6.55,2021-07-25,64.24,200.0,0.61,0.22,0.13,,,,6.86,0.51,7.0,,2.78,18.07,0.0,,,,,,,,,
1167,Rantau Panjang Old,6.54,2021-07-26,79.35,244.12,0.52,0.18,0.09,,,,6.9,0.51,7.0,,2.79,18.0,0.0,,,,,,,,,
1168,Rantau Panjang Old,6.55,2021-07-27,65.17,200.0,0.56,0.22,0.14,,,,6.89,0.51,7.0,,2.79,18.25,0.0,,,,,,,,,
1169,Rantau Panjang Old,6.55,2021-07-28,67.14,200.0,0.46,0.23,0.18,,,,6.89,0.51,7.0,,2.79,18.21,0.0,,,,,,,,,
1170,Rantau Panjang Old,6.52,2021-07-29,59.78,200.0,0.67,0.26,0.13,,,,6.86,0.51,7.0,,2.78,18.07,0.0,,,,,,,,,
1171,Rantau Panjang Old,6.48,2021-07-30,51.67,200.0,0.46,0.22,0.13,,,,6.87,0.51,7.0,,2.78,18.04,0.0,,,,,,,,,
1172,Rantau Panjang Old,6.54,2021-07-31,66.46,200.0,0.49,0.18,0.12,,,,6.8,0.52,7.0,,2.78,18.04,0.0,,,,,,,,,
1173,Sungai Rangkap,6.81,2021-07-01,3.29,2.13,0.11,0.03,0.03,0.0,,,4.57,0.46,7.0,0.0,,,,,,,,,,,,
1174,Sungai Rangkap,6.85,2021-07-02,2.43,0.83,0.09,0.04,0.03,0.0,,,4.57,0.5,7.0,0.0,,,,,,,,,,,,
1175,Sungai Rangkap,6.83,2021-07-03,3.35,1.79,0.1,0.02,0.03,18.33,,,4.68,0.47,7.0,3.5,,,,,,,,,,,,
1176,Sungai Rangkap,6.76,2021-07-04,3.02,2.83,0.04,0.03,0.03,28.86,,,4.58,0.45,7.0,6.0,,,,,,,,,,,,
1177,Sungai Rangkap,6.69,2021-07-05,4.41,5.67,0.09,0.06,0.04,0.0,,,4.55,0.44,7.0,0.0,,,,,,,,,,,,
1178,Sungai Rangkap,6.75,2021-07-06,3.3,3.92,0.13,0.02,0.03,9.2,,,4.55,0.44,7.0,1.8,,,,,,,,,,,,
1179,Sungai Rangkap,6.78,2021-07-07,2.56,4.13,0.12,0.12,0.03,0.0,,,4.54,0.43,7.0,0.0,,,,,,,,,,,,
1180,Sungai Rangkap,6.8,2021-07-08,16.6,17.0,0.11,0.02,0.03,0.0,,,4.58,0.45,7.0,0.0,,,,,,,,,,,,
1181,Sungai Rangkap,6.76,2021-07-09,3.77,4.29,0.15,0.15,0.04,0.0,,,4.6,0.44,7.0,0.0,,,,,,,,,,,,
1182,Sungai Rangkap,6.85,2021-07-10,3.09,1.83,0.15,0.09,0.01,0.0,,,4.57,0.44,7.0,0.0,,,,,,,,,,,,
1183,Sungai Rangkap,6.75,2021-07-11,15.17,6.29,0.21,0.05,0.08,12.0,,,4.55,0.42,7.0,2.0,,,,,,,,,,,,
1184,Sungai Rangkap,6.7,2021-07-12,5.68,4.63,0.37,0.02,0.04,,,,,,,,,,,,,,,,,,,
1185,Sungai Rangkap,6.8,2021-07-13,3.13,3.71,0.14,0.08,0.02,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1186,Sungai Rangkap,6.73,2021-07-14,2.81,3.25,0.12,0.07,0.01,0.0,,,4.55,0.45,7.0,0.0,,,,,,,,,,,,
1187,Sungai Rangkap,6.82,2021-07-15,2.07,1.92,0.11,0.04,0.01,0.0,,,4.56,0.42,7.0,0.0,,,,,,,,,,,,
1188,Sungai Rangkap,6.79,2021-07-16,2.08,2.0,0.11,0.06,0.02,0.0,,,4.54,0.43,7.0,0.0,,,,,,,,,,,,
1189,Sungai Rangkap,6.83,2021-07-17,1.69,1.58,0.12,0.06,0.03,0.0,,,4.57,0.43,7.0,0.0,,,,,,,,,,,,
1190,Sungai Rangkap,6.8,2021-07-18,1.87,0.79,0.11,0.02,0.03,0.0,,,4.59,0.44,7.0,0.0,,,,,,,,,,,,
1191,Sungai Rangkap,6.77,2021-07-19,1.78,1.67,0.12,0.02,0.03,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1192,Sungai Rangkap,6.8,2021-07-20,1.66,0.71,0.1,0.04,0.04,0.0,,,4.59,0.45,7.0,0.0,,,,,,,,,,,,
1193,Sungai Rangkap,6.82,2021-07-21,1.81,1.46,0.11,0.02,0.03,0.0,,,4.57,0.43,7.0,0.0,,,,,,,,,,,,
1194,Sungai Rangkap,6.78,2021-07-22,1.79,0.96,0.23,0.02,0.05,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1195,Sungai Rangkap,6.81,2021-07-23,1.71,1.04,0.13,0.02,0.03,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1196,Sungai Rangkap,6.81,2021-07-24,1.42,1.33,0.11,0.02,0.05,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1197,Sungai Rangkap,6.73,2021-07-25,1.67,0.96,0.11,0.06,0.01,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1198,Sungai Rangkap,6.8,2021-07-26,1.41,0.79,0.13,0.03,0.01,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1199,Sungai Rangkap,6.81,2021-07-27,1.32,0.75,0.11,0.06,0.0,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1200,Sungai Rangkap,6.8,2021-07-28,1.37,0.83,0.08,0.04,0.02,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1201,Sungai Rangkap,6.83,2021-07-29,1.33,1.04,0.1,0.15,0.01,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1202,Sungai Rangkap,6.81,2021-07-30,2.12,1.25,0.11,0.06,0.01,0.0,,,4.55,0.43,7.0,0.0,,,,,,,,,,,,
1203,Sungai Rangkap,6.78,2021-07-31,1.76,2.0,0.12,0.07,0.03,0.0,,,4.58,0.44,7.0,0.0,,,,,,,,,,,,
1204,Kuala Kubu Bharu,7.15,2021-07-01,15.85,86.54,0.07,0.0,0.02,10.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1205,Kuala Kubu Bharu,7.08,2021-07-02,5.74,25.63,0.11,0.01,0.03,0.0,,,2.48,0.51,7.0,2.0,,,,,,,,,,,,
1206,Kuala Kubu Bharu,7.24,2021-07-03,2.54,12.33,0.04,0.01,0.02,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1207,Kuala Kubu Bharu,7.28,2021-07-04,2.7,11.92,0.05,0.01,0.02,13.6,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1208,Kuala Kubu Bharu,7.24,2021-07-05,2.34,12.08,0.03,0.01,0.01,0.0,,,2.49,0.51,7.0,2.0,,,,,,,,,,,,
1209,Kuala Kubu Bharu,7.02,2021-07-06,21.34,93.5,0.1,0.01,0.03,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1210,Kuala Kubu Bharu,7.0,2021-07-07,5.63,29.63,0.04,0.01,0.01,11.33,,,2.5,0.5,7.0,2.0,,,,,,,,,,,,
1211,Kuala Kubu Bharu,7.16,2021-07-08,4.57,22.29,0.03,0.02,0.01,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1212,Kuala Kubu Bharu,7.23,2021-07-09,9.71,50.21,0.06,0.02,0.04,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1213,Kuala Kubu Bharu,7.12,2021-07-10,7.93,46.46,0.13,0.01,0.01,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1214,Kuala Kubu Bharu,7.06,2021-07-11,28.59,154.67,0.06,0.02,0.04,11.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1215,Kuala Kubu Bharu,7.04,2021-07-12,14.79,87.17,0.3,0.17,0.03,,,,,,,,,,,,,,,,,,,
1216,Kuala Kubu Bharu,7.18,2021-07-13,4.36,25.42,0.1,0.14,0.03,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1217,Kuala Kubu Bharu,7.2,2021-07-14,3.34,19.88,0.09,0.03,0.04,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1218,Kuala Kubu Bharu,7.22,2021-07-15,3.65,18.5,0.03,0.01,0.02,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1219,Kuala Kubu Bharu,7.24,2021-07-16,14.6,11.71,0.05,0.02,0.05,0.0,,,2.51,0.51,7.0,2.0,,,,,,,,,,,,
1220,Kuala Kubu Bharu,7.21,2021-07-17,2.61,8.75,0.06,0.05,0.01,0.0,,,2.52,0.51,7.0,2.0,,,,,,,,,,,,
1221,Kuala Kubu Bharu,7.2,2021-07-18,2.29,7.42,0.03,0.11,0.01,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1222,Kuala Kubu Bharu,7.2,2021-07-19,2.29,6.92,0.03,0.05,0.03,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1223,Kuala Kubu Bharu,7.3,2021-07-20,2.02,7.13,0.03,0.04,0.03,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1224,Kuala Kubu Bharu,7.24,2021-07-21,1.99,7.21,0.02,0.0,0.01,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1225,Kuala Kubu Bharu,7.22,2021-07-22,2.0,7.21,0.01,0.1,0.0,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1226,Kuala Kubu Bharu,7.21,2021-07-23,1.93,7.42,0.05,0.0,0.0,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1227,Kuala Kubu Bharu,7.24,2021-07-24,1.88,6.88,0.03,0.02,0.05,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1228,Kuala Kubu Bharu,7.24,2021-07-25,1.83,6.38,0.04,0.02,0.03,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1229,Kuala Kubu Bharu,7.22,2021-07-26,1.85,6.92,0.03,0.02,0.01,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1230,Kuala Kubu Bharu,7.19,2021-07-27,1.65,7.21,0.02,0.02,0.01,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1231,Kuala Kubu Bharu,7.22,2021-07-28,1.71,7.58,0.04,0.11,0.02,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1232,Kuala Kubu Bharu,7.29,2021-07-29,1.62,6.63,0.04,0.01,0.02,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1233,Kuala Kubu Bharu,7.28,2021-07-30,1.6,7.67,0.04,0.01,0.03,0.0,,,2.5,0.51,7.0,2.0,,,,,,,,,,,,
1234,Kuala Kubu Bharu,7.14,2021-07-31,55.86,220.92,0.12,0.01,0.0,22.5,,,2.5,0.51,7.0,2.13,,,,,,,,,,,,
1235,Rasa,6.58,2021-07-01,17.39,23.25,0.98,0.08,0.07,,,,,,7.0,,,,,,,3.04,14.23,,,31.98,0.04,0.6
1236,Rasa,6.83,2021-07-02,14.25,27.5,0.79,0.03,0.06,,,,,,7.0,,,,,,,2.89,0.0,,,28.75,0.04,0.0
1237,Rasa,6.88,2021-07-03,9.63,24.0,0.91,0.0,0.06,,,,,,7.0,,,,,,,2.52,11.49,,,19.32,0.04,0.43
1238,Rasa,6.87,2021-07-04,12.34,27.17,0.9,0.0,0.06,,,,,,7.0,,,,,,,2.84,6.62,,,22.97,0.04,0.61
1239,Rasa,6.83,2021-07-05,12.89,25.67,0.95,0.0,0.07,,,,,,7.0,,,,,,,4.59,9.7,,,21.93,0.05,0.72
1240,Rasa,6.85,2021-07-06,23.58,35.0,0.95,0.02,0.06,,,,,,7.0,,,,,,,3.16,11.64,,,23.98,0.07,0.63
1241,Rasa,6.78,2021-07-07,13.47,24.25,0.74,0.02,0.05,,,,,,7.0,,,,,,,3.27,10.92,,,24.05,0.05,0.36
1242,Rasa,6.88,2021-07-08,11.46,23.45,0.77,0.02,0.06,,,,,,7.0,,,,,,,3.31,5.23,,,21.27,0.07,0.4
1243,Rasa,6.85,2021-07-09,54.17,30.27,1.65,0.07,0.05,,,,,,7.0,,,,,,,2.95,4.91,,,23.35,0.06,0.55
1244,Rasa,6.73,2021-07-10,35.67,28.25,0.82,0.02,0.06,,,,,,7.0,,,,,,,3.04,10.37,,,26.7,0.0,1.32
1245,Rasa,6.85,2021-07-11,19.81,24.25,0.55,0.0,0.04,,,,,,7.0,,,,,,,3.21,7.46,,,30.63,0.05,0.19
1246,Rasa,6.77,2021-07-12,37.58,30.67,0.73,0.03,0.05,,,,,,7.0,,,,,,,3.06,10.18,,,27.43,0.05,0.0
1247,Rasa,6.9,2021-07-13,15.29,17.91,0.43,0.02,0.04,,,,,,7.0,,,,,,,3.2,12.57,,,29.43,0.06,0.21
1248,Rasa,6.86,2021-07-14,10.74,15.33,0.52,0.0,0.04,,,,,,7.0,,,,,,,3.06,0.0,,,25.14,0.04,0.38
1249,Rasa,6.83,2021-07-15,8.27,13.55,0.41,0.0,0.04,,,,,,7.0,,,,,,,2.86,6.92,,,23.33,0.05,0.55
1250,Rasa,6.78,2021-07-16,8.22,13.92,0.39,0.0,0.04,,,,,,7.0,,,,,,,3.03,7.66,,,25.38,0.05,0.48
1251,Rasa,6.7,2021-07-17,12.45,16.64,0.49,0.02,0.04,,,,,,7.0,,,,,,,3.44,0.0,,,28.88,0.05,0.0
1252,Rasa,6.73,2021-07-18,8.25,13.58,0.44,0.0,0.04,,,,,,7.0,,,,,,,2.63,10.39,,,21.23,0.05,0.31
1253,Rasa,6.79,2021-07-19,10.03,17.58,0.48,0.0,0.04,,,,,,7.0,,,,,,,2.82,0.0,,,21.05,0.05,0.21
1254,Rasa,6.83,2021-07-20,7.03,17.58,0.48,0.0,0.04,,,,,,7.0,,,,,,,3.07,8.07,,,23.06,0.04,0.64
1255,Rasa,6.88,2021-07-21,6.74,21.08,0.64,0.0,0.04,,,,,,7.0,,,,,,,2.89,11.61,,,25.14,0.05,0.21
1256,Rasa,6.83,2021-07-22,6.83,22.83,0.67,0.0,0.04,,,,,,7.0,,,,,,,2.51,5.11,,,23.28,0.05,0.31
1257,Rasa,6.9,2021-07-23,6.85,19.0,0.64,0.0,0.05,,,,,,7.0,,,,,,,3.1,6.07,,,22.78,0.03,0.23
1258,Rasa,6.91,2021-07-24,4.23,18.5,0.54,0.0,0.05,,,,,,7.0,,,,,,,2.92,10.41,,,22.92,0.03,0.38
1259,Rasa,6.88,2021-07-25,5.28,20.67,0.57,0.0,0.04,,,,,,7.0,,,,,,,3.02,7.66,,,22.08,0.03,0.41
1260,Rasa,6.87,2021-07-26,4.62,21.08,0.57,0.0,0.04,,,,,,7.0,,,,,,,2.72,7.88,,,21.85,0.04,0.0
1261,Rasa,6.89,2021-07-27,7.3,18.17,0.56,0.0,0.06,,,,,,7.0,,,,,,,2.8,0.0,,,22.78,0.04,0.41
1262,Rasa,6.82,2021-07-28,5.03,14.0,0.54,0.0,0.04,,,,,,7.0,,,,,,,2.92,8.15,,,22.95,0.02,0.51
1263,Rasa,6.92,2021-07-29,4.87,20.0,0.52,0.0,0.04,,,,,,7.0,,,,,,,2.75,7.32,,,23.94,0.03,0.35
1264,Rasa,6.91,2021-07-30,11.11,22.67,0.71,0.0,0.06,,,,,,7.0,,,,,,,3.18,5.21,,,25.39,0.03,0.55
1265,Rasa,6.86,2021-07-31,7.26,35.25,0.68,0.0,0.04,,,,,,7.0,,,,,,,3.02,6.84,,,23.25,0.04,0.63
1266,Sungai Selangor Fasa 1,6.17,2021-07-01,44.56,376.58,1.18,0.07,0.12,,,,,,7.0,,,,,,,4.329134802,9.991843023,,,40.59795492,0.088256424,0.635844556
1267,Sungai Selangor Fasa 1,6.24,2021-07-02,39.5,327.83,1.36,0.07,0.1,,,,,,7.0,,,,,,,4.284160718,12.4647221,,,19.99420907,0.068254765,0.779268788
1268,Sungai Selangor Fasa 1,6.21,2021-07-03,22.83,193.92,0.91,0.08,0.05,,,,,,7.0,,,,,,,4.679702196,13.12141099,,,39.00672355,0.069422411,0.675671046
1269,Sungai Selangor Fasa 1,6.2,2021-07-04,21.18,179.67,0.97,0.05,0.05,,,,,,7.0,,,,,,,4.789710349,11.43173775,,,33.14574015,0.05,0.752899012
1270,Sungai Selangor Fasa 1,6.19,2021-07-05,74.11,650.75,0.93,0.08,0.06,,,,,,7.0,,,,,,,4.841039038,11.87429149,,,44.74334473,0.049620323,0.68546412
1271,Sungai Selangor Fasa 1,6.09,2021-07-06,82.26,710.67,1.44,0.08,0.18,,,,,,7.0,,,,,,,4.679230107,11.94962281,,,34.36478714,0.051770436,0.709910076
1272,Sungai Selangor Fasa 1,6.11,2021-07-07,124.69,1042.25,2.07,0.13,0.35,,,,,,7.0,,,,,,,4.677307779,13.24734251,,,30.5594541,0.07375734,0.950531966
1273,Sungai Selangor Fasa 1,6.18,2021-07-08,45.94,354.42,1.39,0.09,0.12,,,,,,7.0,,,,,,,4.394021354,10.36850087,,,31.3328358,0.05,0.796428786
1274,Sungai Selangor Fasa 1,6.08,2021-07-09,136.96,1071.5,2.53,0.07,0.32,,,,,,7.0,,,,,,,4.4821003909999995,9.208955151,,,27.76024859,0.050664242,0.854792924
1275,Sungai Selangor Fasa 1,6.07,2021-07-10,255.08,1991.0,3.25,0.12,0.44,,,,,,7.0,,,,,,,4.402306922,13.35589156,,,29.91369365,0.069148707,0.827181763
1276,Sungai Selangor Fasa 1,6.13,2021-07-11,189.5,1551.75,2.17,0.08,0.38,,,,,,7.0,,,,,,,5.637063315,10.88329681,,,78.99047473,0.025,0.788460756
1277,Sungai Selangor Fasa 1,6.11,2021-07-12,281.08,2239.0,3.66,0.08,0.72,,,,,,7.0,,,,,,,4.677876716,10.66606757,,,26.31038791,0.048041475,0.857154591
1278,Sungai Selangor Fasa 1,6.1,2021-07-13,90.71,764.92,1.59,0.06,0.23,,,,,,7.0,,,,,,,5.679737415,11.15776082,,,35.65039938,0.052235014,0.862658848
1279,Sungai Selangor Fasa 1,6.11,2021-07-14,53.03,402.5,1.35,0.07,0.14,,,,,,7.0,,,,,,,5.573252348,12.88076333,,,30.09597493,0.048407631,0.830932693
1280,Sungai Selangor Fasa 1,6.15,2021-07-15,33.84,281.33,0.78,0.07,0.09,,,,,,7.0,,,,,,,5.8560316629999996,9.309342505,,,23.16103038,0.076863804,0.804612275
1281,Sungai Selangor Fasa 1,6.14,2021-07-16,27.72,224.25,1.03,0.06,0.07,,,,,,7.0,,,,,,,6.251426102,13.13027212,,,23.82309784,0.04735824,0.762701257
1282,Sungai Selangor Fasa 1,6.17,2021-07-17,25.43,203.58,1.0,0.05,0.06,,,,,,7.0,,,,,,,6.223263437,10.99851226,,,26.26134502,0.046926555,0.518875008
1283,Sungai Selangor Fasa 1,6.12,2021-07-18,23.88,183.92,1.11,0.06,0.06,,,,,,7.0,,,,,,,6.294357325,13.11614322,,,23.52541808,0.049390562,0.653279456
1284,Sungai Selangor Fasa 1,6.24,2021-07-19,36.93,262.25,1.42,0.22,0.1,,,,,,7.0,,,,,,,5.982397651,10.25935743,,,20.96726329,0.048041331,0.84896929
1285,Sungai Selangor Fasa 1,6.2,2021-07-20,32.15,240.33,1.28,0.06,0.09,,,,,,7.0,,,,,,,5.956414347,9.898375915,,,24.13155961,0.046958216,0.923290426
1286,Sungai Selangor Fasa 1,6.16,2021-07-21,31.69,269.92,1.32,0.09,0.11,,,,,,7.0,,,,,,,6.444843146,10.75571555,,,21.48592046,0.048831637,0.825844351
1287,Sungai Selangor Fasa 1,6.14,2021-07-22,31.03,238.54,1.24,0.12,0.11,,,,,,7.0,,,,,,,6.121954298,11.85054716,,,23.28067211,0.048858906,0.811492434
1288,Sungai Selangor Fasa 1,6.09,2021-07-23,20.07,172.67,1.08,0.07,0.07,,,,,,7.0,,,,,,,6.0653607229999995,11.09575139,,,25.42363811,0.048545665,0.797454642
1289,Sungai Selangor Fasa 1,6.14,2021-07-24,14.5,133.92,0.78,0.04,0.03,,,,,,7.0,,,,,,,5.254714141,10.70928147,,,24.26210612,0.046917827,0.796746604
1290,Sungai Selangor Fasa 1,6.11,2021-07-25,10.41,95.83,0.78,0.04,0.03,,,,,,7.0,,,,,,,5.08335868,9.998022886,,,26.96884431,0.051800397,0.738632353
