,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Hydrated_Lime_T
659,Sungai Lolo - Baru,7.31,2021-01-07,2.59,0.0,0.0,0.0,0.0,0.0,0.0,,,3.82,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
660,Sungai Lolo - Baru,7.33,2021-01-08,2.77,0.0,0.0,0.0,0.0,0.0,0.0,,,3.85,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
661,Sungai Lolo - Baru,7.26,2021-01-09,3.02,0.0,0.0,0.0,0.0,0.0,0.0,,,3.63,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
662,Sungai Lolo - Baru,7.33,2021-01-10,2.82,0.0,0.0,0.0,0.0,0.0,0.0,,,3.62,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
663,Sungai Lolo - Baru,7.2,2021-01-11,2.37,0.0,0.0,0.0,0.0,0.0,0.0,,,3.71,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
664,Sungai Lolo - Baru,7.2,2021-01-12,2.69,0.0,0.0,0.0,0.0,0.0,0.0,,,3.65,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
665,Sungai Lolo - Baru,7.11,2021-01-13,2.75,0.0,0.0,0.0,0.0,0.0,0.0,,,3.73,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
666,Sungai Lolo - Baru,7.07,2021-01-14,2.65,0.0,0.0,0.0,0.0,0.0,0.0,,,3.65,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
667,Sungai Lolo - Baru,7.13,2021-01-15,2.82,0.0,0.0,0.0,0.0,0.0,0.0,,,3.63,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
668,Sungai Lolo - Baru,7.17,2021-01-16,2.71,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
669,Sungai Lolo - Baru,7.11,2021-01-17,2.54,0.0,0.0,0.0,0.0,0.0,0.0,,,3.66,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
670,Sungai Lolo - Baru,7.09,2021-01-18,2.64,0.0,0.0,0.0,0.0,0.0,0.0,,,3.63,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
671,Sungai Lolo - Baru,7.1,2021-01-19,2.19,0.0,0.0,0.0,0.0,0.0,0.0,,,3.54,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
672,Sungai Lolo - Baru,7.06,2021-01-20,2.37,0.0,0.0,0.0,0.0,0.0,0.0,,,3.54,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
673,Sungai Lolo - Baru,7.06,2021-01-21,2.27,0.0,0.0,0.0,0.0,0.0,0.0,,,3.53,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
674,Sungai Lolo - Baru,7.25,2021-01-22,2.15,0.0,0.0,0.0,0.0,0.0,0.0,,,3.61,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
675,Sungai Lolo - Baru,7.22,2021-01-23,2.35,0.0,0.0,0.0,0.0,0.0,0.0,,,3.84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
676,Sungai Lolo - Baru,7.27,2021-01-24,2.3,0.0,0.13,0.0,0.0,0.0,0.0,,,3.84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
677,Sungai Lolo - Baru,7.24,2021-01-25,2.1,0.0,0.14,0.0,0.0,0.0,0.0,,,3.89,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
678,Sungai Lolo - Baru,7.3,2021-01-26,2.36,0.0,0.0,0.0,0.0,0.0,0.0,,,3.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
679,Sungai Lolo - Baru,7.28,2021-01-27,2.29,0.0,0.0,0.0,0.0,0.0,0.0,,,3.79,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
680,Sungai Lolo - Baru,7.28,2021-01-28,2.32,0.0,0.0,0.0,0.0,0.0,0.0,,,3.88,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
681,Sungai Lolo - Baru,7.3,2021-01-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.89,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
682,Sungai Lolo - Baru,7.28,2021-01-30,10.71,0.0,0.0,0.0,0.0,0.0,0.0,,,3.93,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
683,Sungai Lolo - Baru,7.3,2021-01-31,2.29,0.0,0.0,0.0,0.0,0.0,0.0,,,3.87,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
684,Sungai Pangsoon,7.32,2021-01-01,2.39,0.0,0.0,0.0,0.0,0.0,0.0,,,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
685,Sungai Pangsoon,7.31,2021-01-02,2.63,0.0,0.0,0.0,0.0,0.0,0.0,,,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
686,Sungai Pangsoon,7.27,2021-01-03,2.62,0.0,0.0,0.0,0.0,0.0,0.0,,,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
687,Sungai Pangsoon,7.17,2021-01-04,2.34,0.0,0.0,0.0,0.0,0.0,0.0,,,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
688,Sungai Pangsoon,7.29,2021-01-05,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
689,Sungai Pangsoon,7.3,2021-01-06,2.26,0.0,0.0,0.0,0.0,0.0,0.0,,,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
690,Sungai Pangsoon,7.32,2021-01-07,2.25,0.0,0.0,0.0,0.0,0.0,0.0,,,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
691,Sungai Pangsoon,7.33,2021-01-08,2.41,0.0,0.0,0.0,0.0,0.0,0.0,,,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
692,Sungai Pangsoon,7.27,2021-01-09,2.3,0.0,0.0,0.0,0.0,0.0,0.0,,,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.63,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
693,Sungai Pangsoon,7.3,2021-01-10,2.12,0.0,0.0,0.0,0.0,0.0,0.0,,,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.54,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
694,Sungai Pangsoon,7.3,2021-01-11,2.05,0.0,0.0,0.0,0.0,0.0,0.0,,,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
695,Sungai Pangsoon,7.28,2021-01-12,2.01,0.0,0.0,0.0,0.0,0.0,0.0,,,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
696,Sungai Pangsoon,7.3,2021-01-13,1.73,0.0,0.0,0.0,0.0,0.0,0.0,,,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
697,Sungai Pangsoon,7.27,2021-01-14,1.69,0.0,0.0,0.0,0.0,0.0,0.0,,,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
698,Sungai Pangsoon,7.29,2021-01-15,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
699,Sungai Pangsoon,7.29,2021-01-16,8.85,0.0,0.0,0.0,0.0,0.0,0.0,,,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
700,Sungai Pangsoon,7.31,2021-01-17,1.92,0.0,0.0,0.0,0.0,0.0,0.0,,,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
701,Sungai Pangsoon,7.3,2021-01-18,1.62,0.0,0.0,0.0,0.0,0.0,0.0,,,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
702,Sungai Pangsoon,7.26,2021-01-19,1.51,0.0,0.0,0.0,0.0,0.0,0.0,,,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
703,Sungai Pangsoon,7.26,2021-01-20,1.2,0.0,0.0,0.0,0.0,0.0,0.0,,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
704,Sungai Pangsoon,7.29,2021-01-21,2.22,0.0,0.0,0.0,0.0,0.0,0.0,,,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
705,Sungai Pangsoon,7.28,2021-01-22,1.99,0.0,0.0,0.0,0.0,0.0,0.0,,,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.54,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
706,Sungai Pangsoon,7.26,2021-01-23,1.98,0.0,0.0,0.0,0.0,0.0,0.0,,,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
707,Sungai Pangsoon,7.25,2021-01-24,1.52,0.0,0.0,0.0,0.0,0.0,0.0,,,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
708,Sungai Pangsoon,7.23,2021-01-25,1.96,0.0,0.0,0.0,0.0,0.0,0.0,,,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
709,Sungai Pangsoon,7.28,2021-01-26,1.83,0.0,0.0,0.0,0.0,0.0,0.0,,,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
710,Sungai Pangsoon,7.29,2021-01-27,1.63,0.0,0.0,0.0,0.0,0.0,0.0,,,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
711,Sungai Pangsoon,7.28,2021-01-28,1.72,0.0,0.0,0.0,0.0,0.0,0.0,,,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
712,Sungai Pangsoon,7.25,2021-01-29,1.41,0.0,0.0,0.0,0.0,0.0,0.0,,,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
713,Sungai Pangsoon,7.29,2021-01-30,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
714,Sungai Pangsoon,7.3,2021-01-31,1.57,0.0,0.0,0.0,0.0,0.0,0.0,,,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,0.0
715,Sungai Serai,6.32,2021-01-01,1.94,2.33,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.14,,,,,,,,1,1,River,Sg Langat,0.0
716,Sungai Serai,6.24,2021-01-02,1.91,3.83,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.28,,,,,,,,,,,,,,0.0,,,2.03,,,,,,,,1,1,River,Sg Langat,0.0
717,Sungai Serai,6.26,2021-01-03,2.54,2.25,0.01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.14,,,,,,,,1,1,River,Sg Langat,0.0
718,Sungai Serai,6.26,2021-01-04,1.94,2.38,0.03,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,1,1,River,Sg Langat,0.0
719,Sungai Serai,6.28,2021-01-05,1.73,2.29,0.03,0.02,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,1,1,River,Sg Langat,0.0
720,Sungai Serai,6.18,2021-01-06,1.49,1.92,0.04,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,1,1,River,Sg Langat,0.0
721,Sungai Serai,6.16,2021-01-07,1.37,1.88,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,2.19,,,,,,,,1,1,River,Sg Langat,0.0
722,Sungai Serai,6.27,2021-01-08,1.45,3.33,0.01,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.18,,,,,,,,1,1,River,Sg Langat,0.0
723,Sungai Serai,6.06,2021-01-09,1.48,1.63,0.0,0.04,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.06,,,,,,,,1,1,River,Sg Langat,0.0
724,Sungai Serai,6.3,2021-01-10,1.17,1.46,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,2.09,,,,,,,,1,1,River,Sg Langat,0.0
725,Sungai Serai,6.36,2021-01-11,1.14,1.17,0.03,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,1,1,River,Sg Langat,0.0
726,Sungai Serai,6.44,2021-01-12,1.15,1.29,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.23,,,,,,,,1,1,River,Sg Langat,0.0
727,Sungai Serai,6.35,2021-01-13,1.12,1.54,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.18,,,,,,,,1,1,River,Sg Langat,0.0
728,Sungai Serai,6.25,2021-01-14,1.13,2.46,0.01,0.01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.18,,,,,,,,1,1,River,Sg Langat,0.0
729,Sungai Serai,6.4,2021-01-15,1.3,1.08,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,2.09,,,,,,,,1,1,River,Sg Langat,0.0
730,Sungai Serai,6.33,2021-01-16,1.34,1.58,0.03,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.23,,,,,,,,1,1,River,Sg Langat,0.0
731,Sungai Serai,6.38,2021-01-17,1.81,1.92,0.01,0.01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,1,1,River,Sg Langat,0.0
732,Sungai Serai,6.38,2021-01-18,1.62,1.88,0.05,0.03,0.01,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.17,,,,,,,,1,1,River,Sg Langat,0.0
733,Sungai Serai,6.31,2021-01-19,1.45,1.46,0.0,0.01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.19,,,,,,,,1,1,River,Sg Langat,0.0
734,Sungai Serai,6.29,2021-01-20,1.32,2.42,0.01,0.0,0.02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.54,,,,,,,,,,,,,,0.0,,,2.04,,,,,,,,1,1,River,Sg Langat,0.0
735,Sungai Serai,6.13,2021-01-21,1.52,1.67,0.0,0.0,0.03,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,2.08,,,,,,,,1,1,River,Sg Langat,0.0
736,Sungai Serai,6.11,2021-01-22,2.22,1.58,0.0,0.0,0.02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,1,1,River,Sg Langat,0.0
737,Sungai Serai,6.48,2021-01-23,1.77,1.25,0.05,0.04,0.02,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,1,1,River,Sg Langat,0.0
738,Sungai Serai,6.6,2021-01-24,7.62,0.96,0.01,0.08,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,1,1,River,Sg Langat,0.0
739,Sungai Serai,6.33,2021-01-25,1.78,1.08,0.05,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.18,,,,,,,,1,1,River,Sg Langat,0.0
740,Sungai Serai,6.51,2021-01-26,1.32,1.17,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,2.2,,,,,,,,1,1,River,Sg Langat,0.0
741,Sungai Serai,6.4,2021-01-27,1.37,0.79,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.13,,,,,,,,1,1,River,Sg Langat,0.0
742,Sungai Serai,6.46,2021-01-28,1.45,0.83,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,1,1,River,Sg Langat,0.0
743,Sungai Serai,6.58,2021-01-29,1.26,1.42,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,1,1,River,Sg Langat,0.0
744,Sungai Serai,6.37,2021-01-30,1.6,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,2.12,,,,,,,,1,1,River,Sg Langat,0.0
745,Sungai Serai,6.46,2021-01-31,1.49,0.54,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,2.15,,,,,,,,1,1,River,Sg Langat,0.0
746,Bukit Tampoi New,6.77,2021-01-01,164.9,29.0,0.28,0.75,0.11,0.0,0.0,,,4.17,0.27,0.0,12.28,11.27,0.0,0.0,55.11,,,,23.96,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,23.549999999999997
747,Bukit Tampoi New,6.83,2021-01-02,130.83,26.58,0.35,0.75,0.12,0.0,0.0,,,4.17,0.27,0.0,12.27,11.29,0.0,0.0,55.14,,,,23.17,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,23.56
748,Bukit Tampoi New,6.68,2021-01-03,227.83,35.42,0.43,0.79,0.1,0.0,0.0,,,4.17,0.25,0.0,12.33,11.32,0.0,0.0,57.62,,,,23.92,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,23.65
749,Bukit Tampoi New,6.69,2021-01-04,155.58,28.08,0.37,0.84,0.1,0.0,0.0,,,4.17,0.25,0.0,12.3,11.36,0.0,0.0,59.57,,,,23.93,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,23.66
750,Bukit Tampoi New,6.77,2021-01-05,134.75,25.0,0.4,0.83,0.09,0.0,0.0,,,4.17,0.25,0.0,12.33,11.36,0.0,0.0,59.4,,,,24.08,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,1,1,River,Sg Langat,23.689999999999998
