,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Soda_Ash_T,Hydrated_Lime_T
1589,Sungai Dusun,5.64,2021-11-12,18.1,0.0,1.15,0.07,0.07,7.03,0.0,9.59,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,22.55,0.0
1590,Sungai Dusun,5.69,2021-11-13,46.67,1.17,1.86,0.11,0.15,11.68,0.0,12.75,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,25.71,0.0
1591,Sungai Dusun,5.74,2021-11-14,16.68,0.0,1.12,0.05,0.06,7.04,0.0,9.76,13.29,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,23.049999999999997,0.0
1592,Sungai Dusun,5.72,2021-11-15,20.67,0.58,0.79,0.03,0.05,7.71,0.0,10.29,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,24.24,0.0
1593,Sungai Dusun,5.66,2021-11-16,12.51,0.0,1.01,0.04,0.05,8.36,0.0,9.89,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,22.85,0.0
1594,Sungai Dusun,5.65,2021-11-17,54.81,1.5,1.46,0.03,0.11,11.23,0.0,12.52,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,26.47,0.0
1595,Sungai Dusun,5.7,2021-11-18,17.82,0.0,1.16,0.03,0.06,6.48,0.0,9.89,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,22.85,0.0
1596,Sungai Dusun,5.75,2021-11-19,15.66,0.0,1.05,0.07,0.04,8.09,0.0,8.86,15.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,24.36,0.0
1597,Sungai Dusun,5.6,2021-11-20,122.94,7.33,1.8,0.01,0.21,13.57,0.0,13.68,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,27.63,0.0
1598,Sungai Dusun,5.48,2021-11-21,34.43,0.0,1.35,0.53,0.08,8.82,0.0,9.49,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,23.439999999999998,0.0
1599,Sungai Dusun,5.56,2021-11-22,44.78,0.48,1.35,0.16,0.11,7.37,0.0,8.76,16.93,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,25.689999999999998,0.0
1600,Sungai Dusun,5.51,2021-11-23,25.95,0.0,1.15,0.32,0.06,8.08,0.0,10.29,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,22.259999999999998,0.0
1601,Sungai Dusun,5.56,2021-11-24,18.81,0.0,1.27,0.22,0.05,5.9,0.0,9.89,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,22.85,0.0
1602,Sungai Dusun,5.65,2021-11-25,22.56,0.0,1.07,0.22,0.05,4.99,0.0,9.59,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,23.54,0.0
1603,Sungai Dusun,5.7,2021-11-26,18.47,0.0,1.01,0.15,0.05,5.89,0.0,9.05,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,22.01,0.0
1604,Sungai Dusun,5.53,2021-11-27,150.48,10.21,1.08,0.1,0.1,13.79,0.0,16.79,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,29.75,0.0
1605,Sungai Dusun,5.36,2021-11-28,176.43,9.54,2.0,0.53,0.18,14.29,0.0,15.95,13.95,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,29.9,0.0
1606,Sungai Dusun,5.38,2021-11-29,44.9,1.0,1.34,0.45,0.07,8.25,0.0,10.89,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,23.85,0.0
1607,Sungai Dusun,5.55,2021-11-30,28.16,0.0,1.34,0.35,0.07,7.38,0.0,10.18,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,23.14,0.0
1608,Sungai Sireh,3.9,2021-11-01,86.5,831.55,2.54,2.53,0.32,0.0,0.0,0.0,0.0,6.07,0.7,0.0,5.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,17.64,95.91,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,12.0
1609,Sungai Sireh,3.66,2021-11-02,39.83,660.67,1.78,2.14,0.18,0.0,0.0,0.0,0.0,7.77,0.7,0.0,5.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,99.75,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,12.0
1610,Sungai Sireh,3.34,2021-11-03,39.71,689.5,1.68,2.26,0.19,0.0,0.0,0.0,0.0,7.42,0.68,0.0,5.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,101.0,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,12.0
1611,Sungai Sireh,3.31,2021-11-04,25.04,656.5,1.72,2.28,0.16,0.0,0.0,0.0,0.0,6.87,0.7,0.0,5.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,104.92,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,12.0
1612,Sungai Sireh,3.52,2021-11-05,32.08,678.38,2.01,2.42,0.18,0.0,0.0,0.0,0.0,7.59,0.63,0.0,5.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,107.75,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,12.0
1613,Sungai Sireh,3.36,2021-11-06,52.52,868.3,2.15,2.19,0.22,0.0,0.0,0.0,0.0,7.38,0.66,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,124.75,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1614,Sungai Sireh,3.44,2021-11-07,47.08,795.08,2.36,2.69,0.22,0.0,0.0,0.0,0.0,6.55,0.6,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,115.58,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1615,Sungai Sireh,3.59,2021-11-08,39.13,703.67,2.07,2.5,0.19,0.0,0.0,0.0,0.0,7.38,0.66,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,18.0,111.83,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1616,Sungai Sireh,3.65,2021-11-09,33.75,647.17,1.97,2.19,0.19,0.0,0.0,0.0,0.0,6.37,0.66,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,103.75,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1617,Sungai Sireh,3.67,2021-11-10,36.63,649.42,2.13,1.99,0.19,0.0,0.0,0.0,0.0,5.62,0.68,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,101.83,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1618,Sungai Sireh,3.51,2021-11-11,46.0,703.75,1.5,2.16,0.2,0.0,0.0,0.0,0.0,5.19,0.7,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,103.25,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1619,Sungai Sireh,3.7,2021-11-13,75.63,881.75,2.26,2.45,0.24,0.0,0.0,0.0,0.0,5.37,0.6,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,107.33,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1620,Sungai Sireh,3.67,2021-11-14,30.57,640.39,2.04,2.05,0.17,0.0,0.0,0.0,0.0,6.02,0.6,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,107.08,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1621,Sungai Sireh,3.85,2021-11-15,30.46,622.25,1.98,2.02,0.17,0.0,0.0,0.0,0.0,6.22,0.6,0.0,6.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,99.0,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,13.0
1622,Sungai Sireh,3.99,2021-11-16,30.57,553.43,1.64,1.71,0.16,0.0,0.0,0.0,0.0,6.09,0.6,0.0,4.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,92.0,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,10.0
1623,Sungai Sireh,4.0,2021-11-17,30.88,498.5,1.46,1.95,0.16,0.0,0.0,0.0,0.0,5.69,0.59,0.0,4.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,89.67,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,10.0
1624,Sungai Sireh,4.0,2021-11-18,69.57,666.67,2.28,2.02,0.23,0.0,0.0,0.0,0.0,5.74,0.6,0.0,4.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,89.09,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,10.0
1625,Sungai Sireh,3.7,2021-11-19,44.79,678.33,1.71,2.12,0.2,0.0,0.0,0.0,0.0,6.44,0.6,0.0,4.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,100.58,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,10.0
1626,Sungai Sireh,3.82,2021-11-20,29.46,581.54,1.61,1.95,0.16,0.0,0.0,0.0,0.0,6.08,0.6,0.0,4.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,20.0,100.33,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,10.0
1627,Sungai Sireh,4.03,2021-11-21,106.21,903.96,2.23,2.16,0.25,0.0,0.0,0.0,0.0,5.4,0.6,0.0,5.67,6.83,0.0,0.0,0.0,,,,0.0,0.0,20.0,81.83,0.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,12.5
1628,Sungai Sireh,4.38,2021-11-22,155.24,837.71,2.02,2.34,0.36,0.0,0.0,0.0,0.0,4.53,0.6,0.0,3.6,5.6,0.0,0.0,0.0,,,,0.0,0.0,14.0,53.5,0.42,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,9.2
1629,Sungai Sireh,4.37,2021-11-23,100.71,686.81,1.69,1.87,0.38,0.0,0.0,0.0,0.0,4.86,0.6,0.0,3.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,10.0,49.6,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,8.0
1630,Sungai Sireh,4.48,2021-11-24,111.29,697.1,1.66,1.8,0.26,0.0,0.0,0.0,0.0,4.67,0.6,0.0,3.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,9.2,41.0,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,8.0
1631,Sungai Sireh,4.59,2021-11-26,50.81,625.71,2.13,1.16,0.14,0.0,0.0,0.0,0.0,5.03,0.61,0.0,3.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,51.0,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,8.0
1632,Sungai Sireh,4.34,2021-11-27,50.45,597.77,2.17,1.44,0.17,0.0,0.0,0.0,0.0,5.68,0.65,0.0,3.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,69.18,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,8.0
1633,Sungai Sireh,4.42,2021-11-28,40.38,559.05,2.37,1.59,0.16,0.0,0.0,0.0,0.0,5.02,0.65,0.0,3.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,7.8,75.9,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,9.0
1634,Sungai Sireh,4.4,2021-11-29,40.73,527.36,1.87,1.71,0.14,0.0,0.0,0.0,0.0,4.93,0.65,0.0,3.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,8.0,73.7,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,9.0
1635,Sungai Sireh,4.41,2021-11-30,83.0,662.92,2.09,1.92,0.23,0.0,0.0,0.0,0.0,5.36,0.65,0.0,3.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,61.0,0.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,11,4,River,Sg Bernam,0.0,9.0
1636,Bernam River Headworks (New),6.02,2021-10-01,55.33,7.9,1.25,0.02,0.12,0.0,0.03,0.0,0.0,3.91,0.43,6.54,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1637,Bernam River Headworks (New),6.14,2021-10-02,53.77,7.04,1.42,0.24,0.14,0.0,0.03,0.0,0.0,3.91,0.45,4.55,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1638,Bernam River Headworks (New),6.27,2021-10-03,40.92,5.76,1.3,0.05,0.12,0.0,0.03,0.0,0.0,3.91,0.45,3.72,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1639,Bernam River Headworks (New),6.33,2021-10-04,34.1,5.79,1.24,0.04,0.1,0.0,0.03,0.0,0.0,3.91,0.43,3.07,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1640,Bernam River Headworks (New),6.34,2021-10-05,39.72,4.48,1.3,0.04,0.11,0.0,0.03,0.0,0.0,3.91,0.42,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1641,Bernam River Headworks (New),6.4,2021-10-06,47.69,6.55,1.19,0.07,0.12,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1642,Bernam River Headworks (New),6.36,2021-10-07,95.62,7.7,1.54,0.15,0.17,0.0,0.03,0.0,0.0,3.91,0.43,3.69,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1643,Bernam River Headworks (New),6.32,2021-10-08,64.43,7.0,1.28,0.08,0.15,0.0,0.03,0.0,0.0,3.91,0.43,3.58,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1644,Bernam River Headworks (New),6.33,2021-10-09,41.46,8.05,1.31,0.11,0.11,0.0,0.03,0.0,0.0,3.91,0.43,3.37,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1645,Bernam River Headworks (New),6.38,2021-10-10,35.41,4.95,1.27,0.04,0.09,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1646,Bernam River Headworks (New),6.38,2021-10-11,42.21,4.64,1.07,0.07,0.1,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1647,Bernam River Headworks (New),6.49,2021-10-12,35.48,7.33,1.1,0.05,0.12,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1648,Bernam River Headworks (New),6.49,2021-10-13,35.31,5.38,1.18,0.06,0.1,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1649,Bernam River Headworks (New),6.5,2021-10-14,38.38,4.45,1.13,0.04,0.1,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1650,Bernam River Headworks (New),6.52,2021-10-15,50.03,5.04,0.97,0.07,0.11,0.0,0.03,0.0,0.0,3.91,0.43,3.04,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1651,Bernam River Headworks (New),6.68,2021-10-16,34.56,4.46,1.02,0.09,0.08,0.0,0.03,0.0,0.0,3.91,0.43,3.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1652,Bernam River Headworks (New),6.68,2021-10-17,78.07,10.0,1.12,0.04,0.09,0.0,0.03,0.0,0.0,3.91,0.43,3.23,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
1653,Bernam River Headworks (New),6.19,2021-10-18,306.0,13.38,1.62,0.35,0.17,0.0,0.03,0.0,0.0,3.91,0.43,6.78,0.0,5.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10,4,River,Sg Bernam,0.0,5.0
