,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda_Ash_T,Liquid Chlorine,Sodium Silico Fluoride,Month,Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Sodium Aluminosilicate,Liquid Polyaluminium Chloride ,Liquid Aluminium Sulphate,Liquid_Chlorine_T,Hydrated_Lime_Pow_T,Flopam FO 4290 PWG,Microsand,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Sodium Silico Fluoride (mg/L)
4530,Sungai Rangkap,6.72,3/8/2022,32.8,35.46,0.08,0.06,0.07,12.14,,,4.57,0.45,8,2,,,,,,,,,,,,
4531,Sungai Rangkap,6.54,3/9/2022,3.22,3.92,0.08,0.04,0.04,9,,,4.57,0.45,9,2,,,,,,,,,,,,
4532,Sungai Rangkap,6.78,3/10/2022,3.32,5.88,0.13,0.46,0.01,0,,,4.56,0.45,10,0,,,,,,,,,,,,
4533,Sungai Rangkap,6.73,3/11/2022,5.38,3.58,0.03,0.02,0.07,0,,,4.56,0.45,11,0,,,,,,,,,,,,
4534,Sungai Rangkap,6.72,3/12/2022,3.64,1.92,0.13,0.03,0.04,0,,,4.56,0.45,12,0,,,,,,,,,,,,
4535,Sungai Rangkap,6.67,13/3/2022,4.19,1.63,0.16,0.03,0.05,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4536,Sungai Rangkap,6.69,14/3/2022,23.42,4.25,0.1,0.02,0.04,10.29,,,4.56,0.45,3,2,,,,,,,,,,,,
4537,Sungai Rangkap,6.65,15/3/2022,45.94,6.5,0.17,0.17,0.05,16.83,,,4.56,0.45,3,4,,,,,,,,,,,,
4538,Sungai Rangkap,6.58,16/3/2022,13.94,4.58,0.11,0.03,0.04,11.43,,,4.56,0.45,3,2,,,,,,,,,,,,
4539,Sungai Rangkap,6.61,17/3/2022,77.21,14.29,0.02,0.03,0.02,19.71,,,4.56,0.45,3,3.71,,,,,,,,,,,,
4540,Sungai Rangkap,6.56,18/3/2022,8.75,5.75,0.11,0.03,0.04,8,,,4.56,0.45,3,1,,,,,,,,,,,,
4541,Sungai Rangkap,6.76,19/3/2022,4.81,3.04,0.04,0.03,0.03,4,,,4.56,0.45,3,0,,,,,,,,,,,,
4542,Sungai Rangkap,6.78,20/3/2022,4.47,1.79,0.03,0.04,0.03,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4543,Sungai Rangkap,6.79,21/3/2022,4.06,1.08,0.01,0.03,0.01,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4544,Sungai Rangkap,6.66,22/3/2022,5.89,9.13,0.08,0.05,0.01,10,,,4.56,0.45,3,2,,,,,,,,,,,,
4545,Sungai Rangkap,6.75,23/3/2022,3.8,1.67,0.01,0.02,0.04,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4546,Sungai Rangkap,6.79,24/3/2022,3.63,2.96,0.06,0.06,0.02,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4547,Sungai Rangkap,6.78,25/3/2022,3.38,3,0.04,0.05,0.04,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4548,Sungai Rangkap,6.74,26/3/2022,26.33,4.71,0.05,0.06,0.09,14.57,,,4.56,0.45,3,2.5,,,,,,,,,,,,
4549,Sungai Rangkap,6.72,27/3/2022,4.99,2.08,0.04,0.06,0.04,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4550,Sungai Rangkap,6.77,28/3/2022,4.75,2.88,0.03,0.04,0.03,5.33,,,4.57,0.45,3,0,,,,,,,,,,,,
4551,Sungai Rangkap,6.72,29/3/2022,15.2,4.5,0.11,0.06,0.03,7.33,,,4.57,0.45,3,2,,,,,,,,,,,,
4552,Sungai Rangkap,6.66,30/3/2022,45.56,11.67,0.13,0,0.01,13.33,,,4.57,0.45,3,0,,,,,,,,,,,,
4553,Sungai Rangkap,6.71,31/3/2022,6.33,7.46,0.1,0.04,0.02,4,,,4.57,0.45,3,0,,,,,,,,,,,,
4554,Sungai Rangkap,6.7,4/1/2022,13.04,4.96,0.12,0.06,0.03,0,,,4.57,0.45,1,0,,,,,,,,,,,,
4555,Sungai Rangkap,6.78,4/2/2022,3.48,5.33,0.11,0.01,0.01,0,,,4.58,0.45,2,0,,,,,,,,,,,,
4556,Sungai Rangkap,6.87,4/3/2022,24.21,6.29,0.12,0.05,0.02,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4557,Sungai Rangkap,6.86,4/4/2022,3.05,1.58,0.04,0,0.02,0,,,4.58,0.45,4,0,,,,,,,,,,,,
4558,Sungai Rangkap,6.73,4/5/2022,3.13,1.88,0.14,0.03,0.04,12.4,,,4.57,0.45,5,2,,,,,,,,,,,,
4559,Sungai Rangkap,6.84,4/6/2022,3.21,2.75,0.04,0.02,0.04,0,,,4.57,0.45,6,0,,,,,,,,,,,,
4560,Sungai Rangkap,6.91,4/7/2022,2.54,1.25,0.1,0.04,0.03,12.4,,,4.57,0.45,7,3.2,,,,,,,,,,,,
4561,Sungai Rangkap,6.64,4/8/2022,4.53,9.67,0.19,0.11,0.02,0,,,4.57,0.45,8,0,,,,,,,,,,,,
4562,Sungai Rangkap,6.77,4/9/2022,3.02,4.38,0.07,0,0.02,0,,,4.57,0.45,9,0,,,,,,,,,,,,
4563,Sungai Rangkap,6.78,4/10/2022,60.81,11.42,0.11,0,0.01,0,,,4.56,0.45,10,0,,,,,,,,,,,,
4564,Sungai Rangkap,6.66,4/11/2022,14.07,6.04,0.16,0,0.02,4,,,4.57,0.45,11,0,,,,,,,,,,,,
4565,Sungai Rangkap,6.68,4/12/2022,2.82,1.88,0.1,0.02,0,0,,,4.56,0.45,12,0,,,,,,,,,,,,
4566,Sungai Rangkap,6.77,13/4/2022,2.85,3.04,0.03,0.07,0.03,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4567,Sungai Rangkap,6.83,14/4/2022,2.64,1.08,0.07,0.05,0.01,0,,,4.56,0.45,4,0,,,,,,,,,,,,
4568,Sungai Rangkap,6.94,15/4/2022,2.94,1.63,0.13,0.03,0.05,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4569,Sungai Rangkap,6.63,16/4/2022,31.73,13.25,0.05,0.04,0.03,14,,,4.56,0.45,4,2.83,,,,,,,,,,,,
4570,Sungai Rangkap,6.71,17/4/2022,17.08,6.58,0.02,0.01,0.03,10.29,,,4.57,0.45,4,2.5,,,,,,,,,,,,
4571,Sungai Rangkap,6.76,18/4/2022,4.63,2.42,0.02,0.03,0.03,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4572,Sungai Rangkap,6.92,19/4/2022,3.8,1.33,0.11,0.06,0.01,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4573,Sungai Rangkap,6.87,20/4/2022,3.49,1.96,0.11,0.05,0.01,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4574,Sungai Rangkap,6.81,21/4/2022,3.36,2.54,0.04,0.02,0.03,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4575,Sungai Rangkap,6.8,22/4/2022,3.2,1.29,0.02,0.04,0.04,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4576,Sungai Rangkap,6.83,23/4/2022,3.01,1.5,0.11,0.03,0.04,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4577,Sungai Rangkap,6.76,24/4/2022,4.52,2.42,0.1,0.04,0.01,10,,,4.57,0.45,4,2,,,,,,,,,,,,
4578,Sungai Rangkap,6.85,25/4/2022,5.42,2.33,0.14,0.03,0.01,4.67,,,4.56,0.45,4,0,,,,,,,,,,,,
4579,Sungai Rangkap,6.84,26/4/2022,3.13,1.04,0.12,0.05,0,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4580,Sungai Rangkap,6.75,27/4/2022,3.74,1.63,0.28,0.06,0.01,0,,,4.58,0.45,4,0,,,,,,,,,,,,
4581,Sungai Rangkap,6.78,28/4/2022,4.85,3.67,0.02,0,0,4,,,4.58,0.45,4,0,,,,,,,,,,,,
4582,Sungai Rangkap,6.8,29/4/2022,4.14,2.13,0.06,0.09,0,0,,,4.56,0.45,4,0,,,,,,,,,,,,
4583,Sungai Rangkap,6.92,30/4/2022,3.38,1.71,0,0.04,0.02,0,,,4.57,0.45,4,0,,,,,,,,,,,,
4584,Sungai Rangkap,6.74,5/1/2022,4.42,2.08,0.12,0.07,0.03,0,,,4.58,0.45,1,0,,,,,,,,,,,,
4585,Sungai Rangkap,6.8,5/2/2022,3.29,6.29,0.08,0,0.01,9.67,,,4.56,0.45,2,0,,,,,,,,,,,,
4586,Sungai Rangkap,6.69,5/3/2022,4.54,2,0.03,0.02,0.03,5,,,4.55,0.45,3,0,,,,,,,,,,,,
4587,Sungai Rangkap,6.61,5/4/2022,11.82,6,0.14,0.03,0.04,0,,,4.59,0.45,4,0,,,,,,,,,,,,
4588,Sungai Rangkap,6.81,5/5/2022,3.09,2.54,0.11,0.02,0.03,0,,,4.58,0.45,5,0,,,,,,,,,,,,
4589,Sungai Rangkap,6.82,5/6/2022,3.42,1.71,0.21,0.02,0.04,0,,,4.57,0.45,6,0,,,,,,,,,,,,
4590,Sungai Rangkap,6.93,5/7/2022,2.7,1.38,0.08,0.06,0.03,8,,,4.58,0.45,7,0,,,,,,,,,,,,
4591,Sungai Rangkap,6.78,5/8/2022,3.83,12.33,0.14,0.09,0.02,0,,,4.57,0.45,8,0,,,,,,,,,,,,
4592,Sungai Rangkap,6.67,5/9/2022,2.86,2.79,0.08,0.05,0.06,0,,,4.56,0.45,9,0,,,,,,,,,,,,
4593,Sungai Rangkap,6.76,5/10/2022,12.42,5.88,0.18,0,0.04,0,,,4.57,0.45,10,0,,,,,,,,,,,,
4594,Sungai Rangkap,6.68,5/11/2022,3.68,5.63,0.13,0.06,0.02,0,,,4.56,0.45,11,0,,,,,,,,,,,,
4595,Sungai Rangkap,6.67,5/12/2022,2.65,3.96,0.11,0.02,0.01,0,,,4.56,0.45,12,0,,,,,,,,,,,,
4596,Sungai Rangkap,6.79,13/5/2022,3.67,1.17,0.15,0.06,0.01,0,,,4.57,0.45,5,0,,,,,,,,,,,,
4597,Sungai Rangkap,6.79,14/5/2022,3.79,1.63,0.14,0.11,0.01,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4598,Sungai Rangkap,6.71,15/5/2022,3.61,2.96,0.15,0.06,0.01,0,,,4.57,0.45,5,0,,,,,,,,,,,,
4599,Sungai Rangkap,6.68,16/5/2022,49.6,11.13,0.11,0.03,0.03,18,,,4.58,0.45,5,6.25,,,,,,,,,,,,
4600,Sungai Rangkap,6.83,17/5/2022,4.93,5.21,0.13,0.03,0.05,5,,,4.57,0.45,5,0,,,,,,,,,,,,
4601,Sungai Rangkap,6.84,18/5/2022,3.88,3.5,0.16,0.03,0.03,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4602,Sungai Rangkap,6.87,19/5/2022,3.36,2.42,0.12,0.03,0.04,0,,,4.57,0.45,5,0,,,,,,,,,,,,
4603,Sungai Rangkap,6.87,20/5/2022,3.13,2.71,0.11,0.02,0.04,0,,,4.57,0.45,5,0,,,,,,,,,,,,
4604,Sungai Rangkap,6.86,21/5/2022,2.69,3.5,0.07,0.06,0.03,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4605,Sungai Rangkap,6.85,22/5/2022,2.55,2.42,0.02,0.08,0.03,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4606,Sungai Rangkap,6.79,23/5/2022,3.74,1.88,0.07,0.04,0.03,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4607,Sungai Rangkap,6.7,24/5/2022,31.46,21.67,0.12,0.04,0.03,13,,,4.56,0.45,5,2.67,,,,,,,,,,,,
4608,Sungai Rangkap,6.49,25/5/2022,27.92,31.21,0.13,0.07,0.03,9.6,,,4.57,0.45,5,3,,,,,,,,,,,,
4609,Sungai Rangkap,6.75,26/5/2022,4.61,8.08,0.13,0.07,0.05,4,,,4.56,0.45,5,0,,,,,,,,,,,,
4610,Sungai Rangkap,6.89,27/5/2022,3.74,2.75,0.09,0.06,0.04,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4611,Sungai Rangkap,6.83,28/5/2022,3.21,1.54,0.1,0.04,0.01,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4612,Sungai Rangkap,6.91,29/5/2022,3.2,0.92,0.09,0.02,0,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4613,Sungai Rangkap,6.88,30/5/2022,2.88,3.33,0.07,0.02,0.01,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4614,Sungai Rangkap,6.88,31/5/2022,2.63,2,0.01,0.03,0.01,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4615,Sungai Rangkap,6.74,6/1/2022,4.2,2.88,0.05,0.04,0.05,0,,,4.55,0.45,1,0,,,,,,,,,,,,
4616,Sungai Rangkap,6.8,6/2/2022,4,8.42,0.04,0,0,0,,,4.57,0.45,2,0,,,,,,,,,,,,
4617,Sungai Rangkap,6.72,6/3/2022,4.34,3.17,0.04,0.02,0.03,0,,,4.56,0.45,3,0,,,,,,,,,,,,
4618,Sungai Rangkap,6.69,6/4/2022,3.35,1.08,0.16,0.03,0.04,0,,,4.56,0.45,4,0,,,,,,,,,,,,
4619,Sungai Rangkap,6.84,6/5/2022,3.27,2.67,0.13,0.02,0.03,0,,,4.56,0.45,5,0,,,,,,,,,,,,
4620,Sungai Rangkap,6.73,6/6/2022,28.83,8.33,0.04,0.03,0.04,13.67,,,4.56,0.45,6,7.33,,,,,,,,,,,,
4621,Sungai Rangkap,6.82,6/7/2022,2.46,4.46,0.09,0.05,0.02,0,,,4.56,0.45,7,0,,,,,,,,,,,,
4622,Sungai Rangkap,6.79,6/8/2022,3.17,3,0.11,0.03,0.06,11,,,4.56,0.45,8,0,,,,,,,,,,,,
4623,Sungai Rangkap,6.77,6/9/2022,25.79,10,0.09,0.06,0.04,10.36,,,4.55,0.45,9,8.67,,,,,,,,,,,,
4624,Sungai Rangkap,6.83,6/10/2022,4.14,6.25,0.11,0.04,0.02,4,,,4.56,0.45,10,0,,,,,,,,,,,,
4625,Sungai Rangkap,6.68,6/11/2022,3.05,3.83,0.1,0.07,0.01,8.5,,,4.17,0.45,11,2,,,,,,,,,,,,
4626,Sungai Rangkap,6.65,6/12/2022,3.63,3.46,0.11,0,0.01,2,,,4.17,0.45,12,0,,,,,,,,,,,,
4627,Sungai Rangkap,6.68,13/6/2022,42.31,23.58,0.07,0.05,0.04,14.43,,,4.17,0.45,6,10,,,,,,,,,,,,
4628,Sungai Rangkap,6.66,14/6/2022,4.94,3.5,0.07,0.05,0.02,4,,,4.17,0.45,6,0,,,,,,,,,,,,
4629,Sungai Rangkap,6.81,15/6/2022,3.96,2.92,0.09,0.04,0.03,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4630,Sungai Rangkap,6.79,16/6/2022,12.51,10.67,0.09,0.05,0.03,10,,,4.17,0.45,6,2,,,,,,,,,,,,
4631,Sungai Rangkap,6.82,17/6/2022,4.36,3,0.11,0.03,0.04,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4632,Sungai Rangkap,6.78,18/6/2022,3.65,10.46,0.1,0,0.01,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4633,Sungai Rangkap,6.83,19/6/2022,7.89,3.88,0.15,0.03,0.03,4,,,4.17,0.45,6,0,,,,,,,,,,,,
4634,Sungai Rangkap,6.71,20/6/2022,20.71,14.71,0.15,0.06,0.01,10.38,,,4.17,0.45,6,2.25,,,,,,,,,,,,
4635,Sungai Rangkap,6.75,21/6/2022,4.44,2.5,0.13,0.04,0.01,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4636,Sungai Rangkap,6.74,22/6/2022,5.56,5.17,0.14,0.11,0.03,4,,,4.17,0.45,6,0,,,,,,,,,,,,
4637,Sungai Rangkap,6.83,23/6/2022,3.46,5,0.13,0.05,0.02,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4638,Sungai Rangkap,6.68,24/6/2022,24.21,20.92,0.13,0.01,0.02,5.17,,,4.17,0.45,6,0,,,,,,,,,,,,
4639,Sungai Rangkap,6.81,25/6/2022,3.94,2.96,0.15,0.03,0.04,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4640,Sungai Rangkap,6.8,26/6/2022,3.44,1.29,0.13,0.02,0.03,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4641,Sungai Rangkap,6.87,27/6/2022,3.04,1.67,0.08,0.04,0.03,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4642,Sungai Rangkap,6.82,28/6/2022,5.09,3.96,0.08,0.04,0.02,4,,,4.17,0.45,6,0,,,,,,,,,,,,
4643,Sungai Rangkap,6.77,29/6/2022,17.01,11.92,0.11,0.05,0.04,10,,,4.17,0.45,6,4,,,,,,,,,,,,
4644,Sungai Rangkap,6.94,30/6/2022,3.42,2.92,0.09,0.05,0.05,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4645,Sungai Rangkap,6.78,7/1/2022,4.29,2.13,0.04,0.02,0.05,0,,,4.17,0.45,1,0,,,,,,,,,,,,
4646,Sungai Rangkap,6.76,7/2/2022,3.64,6.04,0.12,0,0,0,,,4.17,0.45,2,0,,,,,,,,,,,,
4647,Sungai Rangkap,6.62,7/3/2022,21.54,5.58,0.02,0.02,0.05,0,,,4.17,0.45,3,0,,,,,,,,,,,,
4648,Sungai Rangkap,6.64,7/4/2022,12.61,5.79,0.12,0.03,0.04,0,,,4.17,0.45,4,0,,,,,,,,,,,,
4649,Sungai Rangkap,6.83,7/5/2022,4.43,3.29,0.12,0.03,0.03,0,,,4.17,0.45,5,0,,,,,,,,,,,,
4650,Sungai Rangkap,6.81,7/6/2022,4.28,2.46,0.06,0.03,0.05,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4651,Sungai Rangkap,6.81,7/7/2022,2.26,1.67,0.08,0.05,0.03,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4652,Sungai Rangkap,6.84,7/8/2022,3,3.5,0.11,0.12,0.04,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4653,Sungai Rangkap,6.68,7/9/2022,4.78,7.13,0.09,0.05,0.06,0,,,4.17,0.45,9,0,,,,,,,,,,,,
4654,Sungai Rangkap,6.73,7/10/2022,5.86,7.33,0.09,0,0.01,0,,,4.17,0.45,10,0,,,,,,,,,,,,
4655,Sungai Rangkap,6.73,7/11/2022,3.11,4.25,0.11,0,0,0,,,4.17,0.45,11,0,,,,,,,,,,,,
4656,Sungai Rangkap,6.68,7/12/2022,3.14,3.67,0.16,0,0.02,0,,,4.17,0.45,12,0,,,,,,,,,,,,
4657,Sungai Rangkap,6.76,13/7/2022,3.97,1.58,0.18,0.03,0.05,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4658,Sungai Rangkap,6.78,14/7/2022,3.25,2.71,0.16,0.03,0.04,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4659,Sungai Rangkap,6.81,15/7/2022,2.95,0.88,0.12,0.01,0.01,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4660,Sungai Rangkap,6.81,16/7/2022,2.67,2.92,0.11,0.02,0.04,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4661,Sungai Rangkap,6.8,17/7/2022,2.58,1.38,0.12,0.02,0.03,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4662,Sungai Rangkap,6.84,18/7/2022,2.56,1.46,0.1,0.03,0.01,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4663,Sungai Rangkap,6.8,19/7/2022,5.9,7.13,0.1,0.07,0.01,4,,,4.17,0.45,7,0,,,,,,,,,,,,
4664,Sungai Rangkap,6.84,20/7/2022,2.86,2.04,0.1,0.03,0.04,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4665,Sungai Rangkap,6.83,21/7/2022,2.59,2,0.1,0.02,0.03,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4666,Sungai Rangkap,6.81,22/7/2022,30.59,31.71,0.11,0.02,0.03,7.33,,,4.17,0.45,7,2,,,,,,,,,,,,
4667,Sungai Rangkap,6.79,23/7/2022,5.49,10.04,0.18,0.15,0.09,4,,,4.17,0.45,7,0,,,,,,,,,,,,
4668,Sungai Rangkap,6.79,24/7/2022,9.44,4.33,0.13,0.07,0.06,5.14,,,4.17,0.45,7,0,,,,,,,,,,,,
4669,Sungai Rangkap,6.72,25/7/2022,12.5,15.25,0.12,0.08,0.05,7.2,,,4.17,0.45,7,2,,,,,,,,,,,,
4670,Sungai Rangkap,6.86,26/7/2022,3.94,3.04,0.11,0.08,0.04,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4671,Sungai Rangkap,6.78,27/7/2022,3.27,1.96,0.1,0.07,0.02,0,,,4.17,0.42,7,0,,,,,,,,,,,,
4672,Sungai Rangkap,6.73,28/7/2022,13.39,17.54,0.09,0.05,0.05,8,,,4.17,0.45,7,2,,,,,,,,,,,,
4673,Sungai Rangkap,6.8,29/7/2022,3.91,3.21,0.09,0.07,0.02,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4674,Sungai Rangkap,6.8,30/7/2022,3.31,3.17,0.09,0.04,0.02,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4675,Sungai Rangkap,6.79,31/7/2022,3.14,1.63,0.14,0.03,0.01,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4676,Sungai Rangkap,6.77,8/1/2022,3.89,3.96,0.08,0.08,0.06,0,,,4.17,0.45,1,0,,,,,,,,,,,,
4677,Sungai Rangkap,6.8,8/2/2022,3.14,2.38,0.04,0.07,0.02,0,,,4.17,0.45,2,0,,,,,,,,,,,,
4678,Sungai Rangkap,6.64,8/3/2022,36.61,4.83,0.02,0.02,0.03,6.83,,,4.17,0.45,3,2,,,,,,,,,,,,
4679,Sungai Rangkap,6.74,8/4/2022,3.86,4.42,0.13,0.17,0.02,0,,,4.17,0.45,4,0,,,,,,,,,,,,
4680,Sungai Rangkap,6.66,8/5/2022,3.54,1.08,0.13,0.14,0.03,0,,,4.17,0.45,5,0,,,,,,,,,,,,
4681,Sungai Rangkap,6.77,8/6/2022,32.47,26.63,0.11,0.03,0.04,0,,,4.17,0.45,6,0,,,,,,,,,,,,
4682,Sungai Rangkap,6.84,8/7/2022,2.26,2.63,0.08,0.07,0.03,0,,,4.17,0.45,7,0,,,,,,,,,,,,
4683,Sungai Rangkap,6.77,8/8/2022,2.81,4.63,0.11,0.03,0.04,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4684,Sungai Rangkap,6.74,8/9/2022,3.36,6.21,0.09,0.08,0.04,0,,,4.17,0.45,9,0,,,,,,,,,,,,
4685,Sungai Rangkap,6.76,8/10/2022,3.52,6.25,0.11,0.03,0.05,0,,,4.17,0.45,10,0,,,,,,,,,,,,
4686,Sungai Rangkap,6.72,8/11/2022,3.63,4.46,0.14,0.04,0.01,0,,,4.17,0.45,11,0,,,,,,,,,,,,
4687,Sungai Rangkap,6.7,8/12/2022,6.7,5.58,0.11,0,0.01,6.67,,,4.17,0.45,12,2,,,,,,,,,,,,
4688,Sungai Rangkap,6.78,13/8/2022,3.57,9.83,0.11,0.07,0.05,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4689,Sungai Rangkap,6.73,14/8/2022,18.92,8.71,0.1,0.06,0.05,11.2,,,4.17,0.45,8,2,,,,,,,,,,,,
4690,Sungai Rangkap,6.75,15/8/2022,3.96,7.71,0.12,0.07,0.09,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4691,Sungai Rangkap,6.75,16/8/2022,2.96,3.08,0.1,0.07,0.06,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4692,Sungai Rangkap,6.74,17/8/2022,4.01,10,0.1,0.06,0.07,2,,,4.17,0.45,8,0,,,,,,,,,,,,
4693,Sungai Rangkap,6.76,18/8/2022,2.51,3.79,0.1,0.05,0.02,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4694,Sungai Rangkap,6.69,19/8/2022,2.93,3.58,0.09,0.06,0.06,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4695,Sungai Rangkap,6.76,20/8/2022,5.72,4.96,0.04,0.04,0,7.33,,,4.17,0.45,8,0,,,,,,,,,,,,
4696,Sungai Rangkap,6.78,21/8/2022,3.25,14.83,0.07,0.09,0.02,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4697,Sungai Rangkap,6.7,22/8/2022,20.5,6.75,0.05,0.02,0,15,,,4.17,0.45,8,5.33,,,,,,,,,,,,
4698,Sungai Rangkap,6.65,23/8/2022,63.95,9.25,0.18,0.1,0.02,14.3,,,4.17,0.45,8,3.5,,,,,,,,,,,,
4699,Sungai Rangkap,6.65,24/8/2022,5.79,6.29,0.16,0.01,0.02,8,,,4.17,0.45,8,0,,,,,,,,,,,,
4700,Sungai Rangkap,6.7,25/8/2022,9.58,8,0.13,0,0.01,4,,,4.17,0.45,8,0,,,,,,,,,,,,
4701,Sungai Rangkap,6.68,26/8/2022,4.33,5.17,0.15,0.01,0.02,8,,,4.17,0.45,8,0,,,,,,,,,,,,
4702,Sungai Rangkap,6.66,27/8/2022,17.82,8.33,0.11,0.03,0.04,12.33,,,4.17,0.45,8,5.33,,,,,,,,,,,,
4703,Sungai Rangkap,6.51,28/8/2022,50.25,43.92,0.19,0.03,0.05,18.6,,,4.17,0.45,8,4,,,,,,,,,,,,
4704,Sungai Rangkap,6.62,29/8/2022,12.52,7.79,0.19,0.18,0.05,8.17,,,4.17,0.45,8,0,,,,,,,,,,,,
4705,Sungai Rangkap,6.66,30/8/2022,4.52,5.04,0.1,0.03,0.02,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4706,Sungai Rangkap,6.7,31/8/2022,5.28,6.21,0.14,0.03,0.04,8,,,4.17,0.45,8,0,,,,,,,,,,,,
4707,Sungai Rangkap,6.75,9/1/2022,3.61,2.04,0.3,0.03,0.03,8,,,4.17,0.45,1,0,,,,,,,,,,,,
4708,Sungai Rangkap,6.8,9/2/2022,2.95,2.5,0.11,0.05,0.04,0,,,4.17,0.45,2,0,,,,,,,,,,,,
4709,Sungai Rangkap,6.76,9/3/2022,7.2,2.71,0.02,0.01,0.03,0,,,4.17,0.45,3,0,,,,,,,,,,,,
4710,Sungai Rangkap,6.9,9/4/2022,3.15,1.08,0.04,0,0.02,0,,,4.17,0.45,4,0,,,,,,,,,,,,
4711,Sungai Rangkap,6.78,9/5/2022,3.03,1.67,0.12,0.01,0.01,0,,,4.17,0.45,5,0,,,,,,,,,,,,
4712,Sungai Rangkap,6.52,9/6/2022,52.32,14.5,0.1,0.03,0.04,7.8,,,4.17,0.45,6,2,,,,,,,,,,,,
4713,Sungai Rangkap,6.81,9/7/2022,2.22,1.29,0.08,0.02,0.02,4,,,4.17,0.45,7,0,,,,,,,,,,,,
4714,Sungai Rangkap,6.79,9/8/2022,2.63,2.5,0.14,0.03,0.04,0,,,4.17,0.45,8,0,,,,,,,,,,,,
4715,Sungai Rangkap,6.77,9/9/2022,4.18,6.58,0.07,0.02,0.05,0,,,4.17,0.45,9,0,,,,,,,,,,,,
4716,Sungai Rangkap,6.75,9/10/2022,3.75,4.42,0.21,0.04,0.04,0,,,4.17,0.45,10,0,,,,,,,,,,,,
4717,Sungai Rangkap,6.63,9/11/2022,33.99,9.88,0.12,0.06,0.01,9.78,,,4.17,0.45,11,7,,,,,,,,,,,,
4718,Sungai Rangkap,6.67,9/12/2022,8.41,5.67,0.13,0,0.01,4,,,4.17,0.45,12,0,,,,,,,,,,,,
