,Unnamed: 0,Kibbled Aluminium Sulphate_min,Kibbled Aluminium Sulphate_max,Kibbled Aluminium Sulphate _avg,Flopam FA 920 PWG _min,Flopam FA 920 PWG _max,Flopam FA 920 PWG _avg,Soda Ash (Pre) _min,Soda Ash (Pre) _max,Soda Ash (Pre) _avg,Soda Ash (Post) _min,Soda Ash (Post) _max,Soda Ash (Post) _avg,Liquid Chlorine _min,Liquid Chlorine _max,Liquid Chlorine _avg,Sodium Silico Fluoride _min,Sodium Silico Fluoride _max,Sodium Silico Fluoride _avg,Date,wtp,Liquid Aluminium Sulphate_min,Liquid Aluminium Sulphate_max,Liquid Aluminium Sulphate _avg,Hydrated Lime (Pre) _min,Hydrated Lime (Pre) _max,Hydrated Lime (Pre) _avg,Hydrated Lime (Post) _min,Hydrated Lime (Post) _max,Hydrated Lime (Post) _avg,Soda Ash _min,Soda Ash _max,Soda Ash _avg,Hydrated Lime _min,Hydrated Lime _max,Hydrated Lime _avg,Liquid Polyaluminium Chloride_min,Liquid Polyaluminium Chloride_max,Liquid Polyaluminium Chloride _avg,Liquid Chlorine (Pre) _min,Liquid Chlorine (Pre) _max,Liquid Chlorine (Pre) _avg,Liquid Chlorine (Intermediate)_min,Liquid Chlorine (Intermediate)_max,Liquid Chlorine (Intermediate) _avg,Liquid Chlorine (Post) _min,Liquid Chlorine (Post) _max,Liquid Chlorine (Post) _avg,Sodium Aluminosilicate_min,Sodium Aluminosilicate_max,Sodium Aluminosilicate _avg,Sodium Fluoride _min,Sodium Fluoride _max,Sodium Fluoride _avg,Superfloc C 591 PWG _min,Superfloc C 591 PWG _max,Superfloc C 591 PWG _avg,Aluminium Chlorohydrate_min,Aluminium Chlorohydrate_max,Aluminium Chlorohydrate _avg,Flopam AH 912 PWG _min,Flopam AH 912 PWG _max,Flopam AH 912 PWG _avg,Hydrated Lime (Intermediate)_min,Hydrated Lime (Intermediate)_max,Hydrated Lime (Intermediate) _avg,Hydrated Lime (Powder) (Pre)_min,Hydrated Lime (Powder) (Pre)_max,Hydrated Lime (Powder) (Pre) _avg,Hydrated Lime (Powder) (Post)_min,Hydrated Lime (Powder) (Post)_max,Hydrated Lime (Powder) (Post) _avg,Hydrated Lime (Powder)_min,Hydrated Lime (Powder)_max,Hydrated Lime (Powder) _avg,Flopam FO 4190 PWG_min,Flopam FO 4190 PWG_max,Flopam FO 4190 PWG _avg,Flopam FO 4290 PWG_min,Flopam FO 4290 PWG_max,Flopam FO 4290 PWG _avg,Polyelectrolyte AN 910 PWG_min,Polyelectrolyte AN 910 PWG_max,Polyelectrolyte AN 910 PWG _avg,Microsand _min,Microsand _max,Microsand _avg,Activated Carbon _min,Activated Carbon _max,Activated Carbon _avg,Flopam FL 4520 PWG_min,Flopam FL 4520 PWG_max,Flopam FL 4520 PWG _avg,Modified Liquid Alum _min,Modified Liquid Alum _max,Modified Liquid Alum _avg,Potassium Permanganate_min,Potassium Permanganate_max,Potassium Permanganate _avg,Polymer Tianfloc C3080_min,Polymer Tianfloc C3080_max,Polymer Tianfloc C3080 _avg,Sodium Hypochlorite _min,Sodium Hypochlorite _max,Sodium Hypochlorite _avg
12059,22,,,,,,,,,,,,,6.27,6.37,6.34,0.51,0.52,0.51,22/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.6,2.64,2.63,21.41,28.22,23.83,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12060,23,,,,,,,,,,,,,6.28,6.34,6.31,0.51,0.51,0.51,23/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.6,2.63,2.62,18.11,18.56,18.44,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12061,24,,,,,,,,,,,,,6.26,6.33,6.3,0.51,0.51,0.51,24/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.6,2.63,2.62,18.02,18.37,18.23,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12062,25,,,,,,,,,,,,,6.29,6.46,6.33,0.51,0.53,0.51,25/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.61,2.68,2.62,18.3,28.85,22.1,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12063,26,,,,,,,,,,,,,6.29,6.34,6.32,0.51,0.51,0.51,26/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.6,2.63,2.62,21.24,31.69,23.54,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12064,27,,,,,,,,,,,,,6.29,6.34,6.31,0.51,0.51,0.51,27/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.61,2.63,2.62,21.56,21.82,21.69,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12065,28,,,,,,,,,,,,,6.3,6.45,6.34,0.49,0.51,0.51,28/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.6,2.64,2.62,18.31,28.57,21.99,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12066,29,,,,,,,,,,,,,6.32,6.36,6.34,0.49,0.51,0.5,29/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.62,2.66,2.64,25.02,28.63,25.92,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12067,30,,,,,,,,,,,,,6.23,6.35,6.32,0.51,0.52,0.51,30/9/2021,Rantau Panjang Old,,,,,,,,,,,,,2.56,2.63,2.61,18.38,21.85,20.93,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12068,1,7.49,26.2,15.38,,,,9.71,22.1,16.61,9.99,19.9,12.19,3.78,4.54,3.95,,,,1/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12069,2,6.1,13.8,9.06,,,,9.71,16.1,14.03,9.99,19.9,13.29,3.78,4.54,4.03,,,,2/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12070,3,6.93,16.8,10.69,,,,9.71,16.1,14.5,9.99,19.9,10.98,3.78,4.54,3.86,,,,3/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12071,4,4.15,8.33,6.85,,,,7,14.1,10.88,9.99,19.9,11.97,3.78,4.54,3.93,,,,4/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12072,5,5.34,9.9,7.61,,,,3.78,12.1,8.73,9.99,19.9,12.96,3.78,4.54,4.01,,,,5/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12073,6,7.12,37.6,16.71,,,,8,28.1,15.06,9.99,19.9,12.96,3.78,4.54,4.01,,,,6/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12074,7,5.9,11.8,8.95,,,,8.03,16.1,11.57,9.99,19.9,12.96,3.78,4.54,4.01,,,,7/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12075,8,4.99,15.8,8.5,,,,8.03,16.1,11.59,9.99,19.9,12.96,3.78,4.54,4.01,,,,8/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12076,9,4.75,9.37,7.02,,,,8.03,12.1,11.2,9.99,19.9,11.97,3.78,4.54,3.93,,,,9/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12077,10,5.62,10.4,8.3,,,,8.03,12.1,10.83,9.99,19.9,11.97,3.78,4.54,3.93,,,,10/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12078,11,6.53,9.37,8.23,,,,8,12.1,10.68,9.99,19.9,13.95,3.78,4.54,4.08,,,,11/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12079,12,4.75,8.33,6.41,,,,7.07,11.1,9.49,9.99,19.9,13.95,3.78,4.54,4.08,,,,12/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12080,13,7.72,13.54,9.94,,,,10.5,16.1,12.58,9.99,19.9,12.96,3.78,4.54,4.01,,,,13/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12081,14,4.75,8.91,6.55,,,,7.07,12.1,9.97,9.99,19.9,12.96,3.78,4.54,4.01,,,,14/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12082,15,4.15,7.28,5.68,,,,7.07,11.1,9.89,9.99,19.9,12.96,3.78,4.54,4.01,,,,15/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12083,16,3.74,6.24,5.03,,,,7.07,11.1,9.49,9.99,19.9,13.95,3.78,4.54,4.08,,,,16/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12084,17,4.37,14.9,8.78,,,,7.07,14.1,11.09,9.99,19.9,13.95,3.78,4.54,4.08,,,,17/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,18,10.1,32.2,18.04,,,,10,27.1,15.96,9.99,19.9,13.95,3.78,4.54,4.08,,,,18/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,19,4.15,36.6,11.47,,,,7.07,24.1,11.69,9.99,19.9,14.95,3.78,4.54,4.16,,,,19/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12087,20,4.37,15.6,8.73,,,,7.07,14.1,10.57,9.99,19.9,12.96,3.78,4.54,4.01,,,,20/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12088,21,3.74,6.93,5.51,,,,7.07,11.1,9.59,9.99,19.9,12.96,3.78,4.54,4.01,,,,21/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12089,22,2.97,5.94,5.28,,,,7.07,11.1,9.89,9.99,19.9,12.96,3.78,4.54,4.01,,,,22/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12090,23,2.97,4.95,4.23,,,,7.07,11.1,9.59,9.99,19.9,13.95,3.78,4.54,4.08,,,,23/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12091,24,2.97,5.2,4.26,,,,7.07,11.1,9.59,9.99,19.9,12.96,3.78,4.54,4.01,,,,24/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12092,25,3.56,7.28,5.71,,,,7.07,11.1,9.89,9.99,19.9,12.96,3.78,4.54,4.01,,,,25/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12093,26,4.15,47.5,19.17,,,,7.07,34.3,17.11,9.99,19.9,14.95,3.78,4.54,4.16,,,,26/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12094,27,4.75,32.6,11.28,,,,7.07,37.3,12.97,9.99,19.9,11.97,3.78,4.54,3.93,,,,27/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12095,28,3.56,8.33,6.1,,,,7.07,11.1,9.76,9.99,19.9,12.96,3.78,4.54,4.01,,,,28/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12096,29,3.56,8.33,5.84,,,,7.07,11.1,9.49,9.99,19.9,13.95,3.78,4.54,4.08,,,,29/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12097,30,3.74,7.28,5.51,,,,7.07,11.1,9.31,9.99,19.9,13.95,3.78,4.54,4.08,,,,30/9/2021,Sungai Dusun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.54,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12098,1,10.8,12.5,11.45,,,,2.98,3.29,3.08,21.8,21.9,21.83,2.88,2.99,2.92,,,,1/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12099,2,7.56,11.9,8.28,,,,1.98,3.29,2.31,21.8,23.2,22.28,2.88,3.15,2.99,,,,2/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100,3,7.56,7.56,7.56,,,,1.98,2.32,2.09,21.8,23.2,22.27,2.88,2.94,2.9,,,,3/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.45,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,4,7.16,7.56,7.43,,,,1.98,2.19,2.05,21.8,21.9,21.83,2.79,2.88,2.85,,,,4/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,5,7.16,16,10.1,,,,1.98,4.91,3,19.8,21.9,20.53,2.79,2.97,2.88,,,,5/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.48,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12103,6,8.24,12.9,10.99,,,,2.4,3.97,3.29,20.4,21.9,21.29,2.61,3.09,2.93,,,,6/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.48,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12104,7,7.16,8.64,7.74,,,,1.98,2.32,2.09,20.9,23.2,22.36,2.74,2.94,2.85,,,,7/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.49,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12105,8,7.16,7.7,7.52,,,,2.02,2.19,2.08,23,23.3,23.2,2.79,2.94,2.89,,,,8/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12106,9,6.48,7.91,7.07,,,,1.98,2.43,2.17,22.8,23,22.9,2.86,2.99,2.89,,,,9/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12107,10,6.54,7.82,6.97,,,,2,2.4,2.13,21.6,22.1,21.93,2.73,2.83,2.76,,,,10/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12108,11,6.48,6.75,6.57,,,,1.89,1.98,1.95,19.8,20.8,20.13,2.7,2.75,2.72,,,,11/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12109,12,6.75,19.4,11.59,,,,1.89,5.96,3.54,20.8,21.8,21.05,2.75,2.88,2.78,,,,12/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12110,13,19.4,28.1,22.68,,,,5.96,9.94,8.19,21.8,28.2,24.93,2.75,3.24,2.93,,,,13/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.48,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12111,14,8.24,18.7,9.51,,,,2.08,6.08,2.81,19.8,22.6,21.13,2.65,2.94,2.79,,,,14/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112,15,8,9.07,8.46,,,,1.98,2.45,2.15,19.8,22.1,21.73,2.84,2.89,2.88,,,,15/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.48,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12113,16,7.35,10.6,8.24,,,,1.93,2.45,2.11,20.3,22.1,20.94,2.8,2.89,2.84,,,,16/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.48,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114,17,10,20,14.24,,,,2.9,7.37,4.71,21.2,22.5,21.6,2.8,2.97,2.85,,,,17/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.48,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12115,18,13,18.6,14.54,,,,4.01,6.14,4.62,22,24.5,22.83,2.91,3.11,2.98,,,,18/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.52,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116,19,10.8,16.3,13.23,,,,2.98,4.64,3.78,21.8,22.8,22.45,2.88,2.94,2.9,,,,19/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.49,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117,20,12.2,14,12.72,,,,3.48,4.09,3.84,20.8,22.5,21.64,2.73,2.97,2.85,,,,20/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12118,21,7.56,10.8,8.87,,,,2.32,2.98,2.72,19.3,19.8,19.52,2.73,2.88,2.79,,,,21/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.49,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12119,22,7.16,7.56,7.43,,,,1.98,2.19,2.05,19.7,19.8,19.77,2.79,2.88,2.85,,,,22/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.46,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12120,23,6.67,7.56,7.01,,,,2.04,2.32,2.15,19.7,20.8,20.48,2.78,2.94,2.83,,,,23/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.49,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12121,24,7.41,18,10.11,,,,1.95,5.93,3.11,20.8,21.8,21.35,2.79,2.94,2.83,,,,24/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.49,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12122,25,8,14,9.76,,,,2.45,4.97,3.22,19.8,22.1,20.57,2.88,3.11,2.96,,,,25/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.48,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12123,26,7.56,18.3,11.77,,,,1.98,5.96,3.49,19.8,22.1,20.76,2.67,2.88,2.79,,,,26/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.52,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12124,27,10.5,13,11.17,,,,2.42,4.01,3.35,20,21.8,20.75,2.91,3.08,2.98,,,,27/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12125,28,8.64,10.8,9.41,,,,1.98,2.42,2.09,19.7,21.8,19.93,2.79,3.08,2.87,,,,28/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.47,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12126,29,8.64,16.2,12.72,,,,1.98,6.14,3.45,19.7,22.1,20.43,2.79,3.11,2.91,,,,29/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.48,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12127,30,8,14.7,10.15,,,,2.45,4.06,3.12,19.5,22.1,20.72,2.83,3.11,2.94,,,,30/9/2021,Sungai Selisek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.48,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
