,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
19,-0.6896551724137907,-15.383391664015274,-7.69230769230769,-38.582677165354326,0.0,-11.11111111111112,45.68245125348191,0.0,20.8955223880597,20.0,2021-04-20,Langat 2,7.2,53.19,7.08,0.78,0.07,0.12,5.23,40.5,0.5,6.0
20,-0.41379310344827924,-15.606108813235767,-2.2164276401564527,-35.43307086614173,14.285714285714276,-11.11111111111112,45.12534818941505,0.0,28.35820895522388,20.0,2021-04-21,Langat 2,7.22,53.05,7.5,0.82,0.08,0.12,5.21,43.0,0.5,6.0
21,0.27586206896551135,0.03181673560293211,-13.03780964797914,-19.685039370078737,-14.285714285714295,18.518518518518512,44.01114206128134,0.0,34.32835820895522,20.0,2021-04-22,Langat 2,7.27,62.88,6.67,1.02,0.06,0.16,5.17,45.0,0.5,6.0
22,-1.1034482758620698,67.53102131721286,31.55149934810952,2.362204724409451,0.0,40.74074074074073,4.456824512534823,0.0,41.7910447761194,20.0,2021-04-23,Langat 2,7.17,105.31,10.09,1.3,0.07,0.19,3.75,47.5,0.5,6.0
23,-0.8275862068965464,132.2621699013681,73.79400260756194,16.535433070866137,85.7142857142857,100.0,43.17548746518106,0.0,50.0,20.0,2021-04-24,Langat 2,7.19,146.0,13.33,1.48,0.13,0.27,5.14,50.25,0.5,6.0
24,-1.9310344827586163,-13.20394527521476,-28.292046936114733,-41.73228346456693,-28.571428571428577,-11.11111111111112,46.51810584958218,0.0,19.402985074626866,20.0,2021-04-25,Langat 2,7.11,54.56,5.5,0.74,0.05,0.12,5.26,40.0,0.5,6.0
25,-0.13793103448275568,4.804327076041992,-6.51890482398957,-45.66929133858268,-28.571428571428577,-25.925925925925924,46.79665738161559,0.0,4.477611940298507,20.0,2021-04-26,Langat 2,7.24,65.88,7.17,0.69,0.05,0.1,5.27,35.0,0.5,6.0
26,-0.41379310344827924,-12.488068724148905,-30.508474576271183,-52.75590551181103,-42.85714285714286,-25.925925925925924,47.35376044568246,0.0,4.477611940298507,20.0,2021-04-27,Langat 2,7.22,55.01,5.33,0.6,0.04,0.1,5.29,35.0,0.5,6.0
27,-0.9655172413793143,136.79605472478522,22.816166883963497,24.40944881889764,28.57142857142855,77.77777777777776,46.51810584958218,0.0,4.477611940298507,20.0,2021-04-28,Langat 2,7.18,148.85,9.42,1.58,0.09,0.24,5.26,35.0,0.5,6.0
28,-0.6896551724137907,61.93127585109769,-23.989569752281614,-25.98425196850394,-14.285714285714295,40.74074074074073,22.00557103064067,0.0,31.343283582089555,20.0,2021-04-29,Langat 2,7.2,101.79,5.83,0.94,0.06,0.19,4.38,44.0,0.5,6.0
