WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,10/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,10/3/21,Manganese (Mn),0,0,0
Langat 2,11/3/21,Turbidity,0,0,0
Langat 2,11/3/21,Color,0,0,0
Langat 2,11/3/21,pH,0,0,0
Langat 2,11/3/21,Ammonia (NH4),0,0,0
Langat 2,11/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,11/3/21,Manganese (Mn),0,0,0
Langat 2,12/3/21,Turbidity,0,0,0
Langat 2,12/3/21,Color,0,0,0
Langat 2,12/3/21,pH,0,0,0
Langat 2,12/3/21,Ammonia (NH4),0,0,0
Langat 2,12/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,12/3/21,Manganese (Mn),0,0,0
Langat 2,13/3/21,Turbidity,0,0,0
Langat 2,13/3/21,Color,0,0,0
Langat 2,13/3/21,pH,0,0,0
Langat 2,13/3/21,Ammonia (NH4),0,0,0
Langat 2,13/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,13/3/21,Manganese (Mn),0,0,0
Langat 2,14/3/21,Turbidity,0,0,0
Langat 2,14/3/21,Color,0,0,0
Langat 2,14/3/21,pH,0,0,0
Langat 2,14/3/21,Ammonia (NH4),0,0,0
Langat 2,14/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,14/3/21,Manganese (Mn),0,0,0
Langat 2,15/3/21,Turbidity,0,0,0
Langat 2,15/3/21,Color,0,0,0
Langat 2,15/3/21,pH,0,0,0
Langat 2,15/3/21,Ammonia (NH4),0,0,0
Langat 2,15/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,15/3/21,Manganese (Mn),0,0,0
Langat 2,16/3/21,Turbidity,0,0,0
Langat 2,16/3/21,Color,0,0,0
Langat 2,16/3/21,pH,0,0,0
Langat 2,16/3/21,Ammonia (NH4),0,0,0
Langat 2,16/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,16/3/21,Manganese (Mn),0,0,0
Langat 2,17/3/21,Turbidity,0,0,0
Langat 2,17/3/21,Color,0,0,0
Langat 2,17/3/21,pH,0,0,0
Langat 2,17/3/21,Ammonia (NH4),0,0,0
Langat 2,17/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,17/3/21,Manganese (Mn),0,0,0
Langat 2,18/3/21,Turbidity,0,0,0
Langat 2,18/3/21,Color,0,0,0
Langat 2,18/3/21,pH,0,0,0
Langat 2,18/3/21,Ammonia (NH4),0,0,0
Langat 2,18/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,18/3/21,Manganese (Mn),0,0,0
Langat 2,19/3/21,Turbidity,0,0,0
